,번호,구분,업체명,전화번호,소재지,인허가번호,위도,경도
766,2406,판매,나이스독 강아지,***********,경기도 의정부시 민락동,382000003720200041,37.4688435,126.9201678
767,2405,판매,올독,***********,경기도 의정부시 민락동,382000003720200035,,
768,2404,판매,바른고양이,***********,경기도 의정부시 민락동,382000003720200033,35.8433202,128.7088885
769,2403,판매,올댓독,***********,경기도 의정부시 의정부동,382000003720200014,37.7365946,127.0620048
770,2402,판매,핑크퍼피,031-837-3327,경기도 의정부시 호원동,382000003720200010,37.6709097,127.0407746
771,2401,판매,커피앤퍼피,031-851-2224,경기도 의정부시 민락동,382000003720200009,37.4815035,126.9294782
772,2400,판매,화이트 퍼피 켄넬,***********,경기도 의정부시 의정부동,382000003720200005,37.5005555,127.1121799
773,2399,판매,우리동네 멍이와양이,***********,경기도 의정부시 가능동,382000003720200001,37.7426081,127.0357779
774,2398,판매,사랑해줄 개,031-879-7900,경기도 의정부시 가능동,382000003720190045,37.7491923,127.0341867
775,2397,판매,플래니터리헬스,***********,경기도 의정부시 의정부동,382000003720190040,,
776,2396,판매,(주)코스모스이펙트,***********,경기도 의정부시 의정부동,382000003720190031,37.5050707,127.0519429
777,2395,판매,어반도그(URBAN DOG),***********,경기도 의정부시 장암동,382000003720190028,,
778,2394,판매,데일리독,031-878-6319,경기도 의정부시 의정부동,382000003720190018,37.7418598,127.0395908
779,2393,판매,묘하개,***********,경기도 의정부시 신곡동,382000003720190017,37.7430563,127.0570976
780,2392,판매,영진애견,031-842-0044,경기도 의정부시 신곡동,382000003720180107,36.27569039999999,126.9128722
781,2391,판매,누구개,031-878-6319,경기도 의정부시 신곡동,382000003720180027,35.2018285,129.0650894
782,2390,판매,개미남,***********,경기도 의정부시 낙양동,382000003720180022,35.2264103,128.8806461
783,2389,판매,냥스,031-852-0205,경기도 의정부시 신곡동,382000003720180019,35.3433036,129.1610874
784,2388,판매,까사,***********,경기도 의정부시 의정부동,382000003720180011,23.1360361,-82.3618472
785,2387,판매,it 끌림,***********,경기도 의정부시 민락동,382000003720180004,37.7518421,127.1179362
786,2386,판매,펫앤라이프,***********,경기도 의정부시 민락동,382000003720180003,37.7535859,127.1328349
787,2385,판매,#케이팝스타 펫샵,031-853-2614,경기도 의정부시 민락동,382000003720180001,37.537454,127.0541
788,2384,판매,펫인쥬,858-2500,경기도 의정부시 의정부동,382000003720170007,37.736433,127.047221
789,2383,판매,누구~개,***********,-,382000003720170004,35.2018285,129.0650894
790,2382,판매,팝 아이슬랜드,***********,-,382000003720170002,37.7482252,127.1180575
791,2381,판매,의정부 강아지분양 고양이분양 도그마루,***********,경기도 의정부시 민락동,382000003720160008,37.7410471,127.0500432
792,2380,판매,도그메리트 강아지,***********,경기도 의정부시 의정부동,382000003720160006,37.5489039,127.0708468
793,2379,판매,꼬마강아지,070-5111-5900,경기도 의정부시 의정부동,382000003720160003,37.7371128,127.052004
794,2378,판매,베스트 의정부 애견 미용학원,***********,-,382000003720160001,37.7368764,127.0515408
795,2377,판매,위즈펫,0318530275,-,382000003720150011,37.6733388,126.7553321
796,2376,판매,펫모아,***********,경기도 의정부시 호원동,382000003720150009,37.5570567,126.9540555
797,2375,판매,앨리스펫,***********,경기도 의정부시 가능동,382000003720150008,32.7641067,-117.2262649
798,2374,판매,도그하임 강아지,***********,경기도 의정부시 의정부동,382000003720150004,37.7462912,127.0460467
799,2373,판매,도그엔도그,877-3608,경기도 의정부시 가능동,382000003720150003,37.4789252,126.806113
800,2372,판매,스마트애견,-,경기도 의정부시 의정부동,382000003720150001,43.7687022,-79.4123463
801,2371,판매,현대동물병원,***********,-,382000003720140009,37.8800104,127.7429136
802,2370,판매,요미독 강아지분양 애견샵 의정부점,02-565-5512,-,382000003720140005,37.7430908,127.0468242
803,2369,판매,스타일독,***********,-,382000003720140001,45.6978236,-122.542649
804,2368,판매,(주)그린프레밀리,***********,경기도 의정부시 민락동,382000003720130001,,
805,2367,판매,베스트 독,070-8231-7636,경기도 의정부시 신곡동,382000003720120010,38.8101945,-77.25433199999999
806,2366,판매,아쿠아오리지널 롯데마트장암점,031-711-7785,경기도 의정부시 장암동,382000003720120007,37.7232326,127.0531466
807,2365,판매,아쿠아플러스(주) 의정부점,850-8000,경기도 의정부시 금오동,382000003720120006,37.7521198,127.0709761
808,2364,판매,녹양동물병원,***********,경기도 의정부시 녹양동,382000003720120005,37.75679969999999,127.0333376
809,2363,판매,에이스동물병원 펫샵,-,경기도 의정부시 의정부동,382000003720120004,37.5169054,126.9024559
810,2362,판매,퍼피 앤 더 시티,***********,경기도 의정부시 가능동,382000003720120003,37.7560321,127.0381809
811,2361,판매,퍼피라인,070-7608-6355,경기도 의정부시 가능동,382000003720100001,37.4938331,126.9900644
812,2360,판매,빅토리펫,851-7717,-,382000003720090003,37.7494587,127.0784823
813,2359,판매,강아지,***********,-,382000003720080024,36.1572964,128.3377077
814,2358,판매,이쁜강쥐,837-5558,-,382000003720080021,,
815,2357,판매,스마일애견,841-9993,-,382000003720080019,37.7540035,128.9202271
816,2356,판매,코리아애견샵,853-7424,-,382000003720080016,34.0528953,-118.2982983
817,2355,판매,강아지이야기,872-0840,경기도 의정부시 가능동,382000003720080014,34.8879713,128.6254702
818,2354,판매,예쁜강아지,840-8253,-,382000003720080012,37.8734247,127.7205072
819,2353,판매,애견풀하우스,833-7773,-,382000003720080010,34.945038,127.5176771
820,2352,판매,애견사랑방,871-2450,경기도 의정부시 가능동,382000003720080004,36.7838069,126.9940358
821,2351,판매,용현애견방,844-6709,경기도 의정부시 용현동,382000003720080003,37.730961,127.0845378
822,2350,판매,애견클럽,829-1041,경기도 의정부시 녹양동,382000003720080005,40.8283895,-73.9730395
823,2349,판매,미유펫 강아지고양이 안양점,***********,경기도 안양시 만안구 안양동,383000003720210016,37.4040938,126.9166046
824,2348,판매,캣츠앤몬스터,***********,경기도 안양시 동안구 관양동,383000003720210013,,
825,2347,판매,다줄개,031-348-0099,경기도 안양시 동안구 비산동,383000003720210005,34.7601007,127.6718193
826,2346,판매,도그마루,-,경기도 안양시 동안구 관양동,383000003720210001,37.4940589,126.7259957
827,2345,판매,키즈멍 안양본점,***********,경기도 안양시 만안구 안양동,383000003720200019,37.4014465,126.9212396
828,2344,판매,힐링주,031-340-4411,경기도 안양시 동안구 관양동,383000003720200001,37.3965824,126.9670495
829,2343,판매,(주)코스모스이펙트,-,경기도 안양시 동안구 관양동,383000003720190025,37.5050707,127.0519429
830,2342,판매,로이펫,-,경기도 안양시 동안구 관양동,383000003720190014,37.4044542,126.9698356
831,2341,판매,우리고양이,***********,경기도 안양시 동안구 관양동,383000003720180002,37.3046947,126.859341
832,2340,판매,쿨펫,031-382-0011,경기도 안양시 동안구 관양동,383000003720180001,36.8264712,127.1406664
833,2339,판매,베베캣 고양이,031-387-2080,경기도 안양시 동안구 관양동,383000003720170004,37.5549184,126.9378999
834,2338,판매,개냥이(Kaenyange),031-383-2547,경기도 안양시 동안구 관양동,383000003720170003,,
835,2337,판매,베이비몽 안양점,***********,경기도 안양시 동안구 관양동,383000003720170001,37.393507,126.9642389
836,2336,판매,펫트리,0313817790,경기도 안양시 동안구 비산동,383000003720160004,34.0932462,-118.5884911
837,2335,판매,찰리펫샵 강아지분양,031-381-7716,경기도 안양시 동안구 비산동,383000003720160003,37.391758,126.9517626
838,2334,판매,토토로펫평촌점,***********,경기도 안양시 동안구 평촌동,383000003720150006,37.39481749999999,126.975239
839,2333,판매,오케이독안양점,***********,경기도 안양시 동안구 관양동,383000003720150004,37.4029798,126.9745687
840,2332,판매,러브펫멀티펫샵안양호계점,031-455-1320,경기도 안양시 동안구 호계동,383000003720150003,37.3828651,126.9520264
841,2331,판매,슈퍼바우,1600-3446,경기도 안양시 동안구 평촌동,383000003720140007,36.9538768,127.9397271
842,2330,판매,허니애견,031-473-3232,경기도 안양시 만안구 석수동,383000003720130005,37.4070663,126.8986529
843,2329,판매,스타독,031-465-3188,경기도 안양시 만안구 안양동,383000003720130004,42.3920357,-83.5078693
844,2328,판매,로얄수족관,687-1052,경기도 안양시 동안구 관양동,383000003720120006,39.7518486,-105.0140113
845,2327,판매,가성수족관,0313824429,경기도 안양시 동안구 호계동,383000003720120005,33.763382,-84.3951098
846,2326,판매,주식회사 그린프레밀리,***********,경기도 안양시 동안구 비산동,383000003720120003,,
847,2325,판매,아담스펫 강아지고양이 안양점,031-458-8282,경기도 안양시 만안구 안양동,383000003720110005,37.4040938,126.9166046
848,2324,판매,얼짱펫,-,경기도 안양시 동안구 관양동,383000003720110003,35.8619523,128.5449508
849,2323,판매,럭셔리애견사랑,031-444-0724,경기도 안양시 만안구 안양동,383000003720110002,36.779959,126.4484442
850,2322,판매,안양펫애견용품할인마트,031-381-0011,경기도 안양시 동안구 호계동,383000003720090001,37.3795397,126.9540024
851,2321,판매,안양애견,031-448-9339,경기도 안양시 만안구 안양동,383000003720080001,37.4021361,126.9188996
852,2320,판매,에이프릴펫,0323245107,경기도 부천시 상동,386000003720210046,35.1696203,129.0681009
853,2319,판매,쁘띠독,-,경기도 부천시 중동,386000003720210040,35.1724107,126.8206378
854,2318,판매,등록하개,-,경기도 부천시 중동,386000003720210039,,
855,2317,판매,펫트리,-,경기도 부천시 상동,386000003720210035,34.0932462,-118.5884911
856,2316,판매,부천 강아지 리얼퍼피,-,경기도 부천시 상동,386000003720210031,37.5186426,126.8045846
857,2315,판매,펫데이,***********,경기도 부천시 상동,386000003720210030,37.65766,126.7707768
858,2314,판매,몰리스 부천중동점,***********,경기도 부천시 중동,386000003720210028,37.504044,126.763924
859,2313,판매,니즈더펫,***********,경기도 부천시 중동,386000003720210017,37.5611387,126.6184616
860,2312,판매,허니펫,***********,경기도 부천시 심곡동,386000003720210013,37.6064225,127.078833
861,2311,판매,베이비몽 부천점,***********,경기도 부천시 중동,386000003720210011,37.5012666,126.7708247
862,2310,판매,버드스쿨,-,경기도 부천시 괴안동,386000003720200047,35.3074261,-92.0469151
863,2309,판매,멍블랑 강아지 부천점,032-329-2546,경기도 부천시 상동,386000003720200044,37.4926842,126.7660599
864,2308,판매,미니펫스쿨(Minipet School),***********,경기도 부천시 춘의동,386000003720200036,,
865,2307,판매,부천준펫,032-322-7595,경기도 부천시 중동,386000003720200032,37.5043019,126.7762636
866,2306,판매,주식회사 봄프렌즈,1544-9667,경기도 부천시 춘의동,386000003720200007,37.5060813,127.0521758
867,2305,판매,라네쥬 독(Laneige.dog),***********,경기도 부천시 소사동,386000003720190076,,
868,2304,판매,요미독,***********,경기도 부천시 소사본동,386000003720190075,37.6048476,127.0449555
869,2303,판매,데려가개,***********,경기도 부천시 심곡동,386000003720190070,37.4884372,126.7867162
870,2302,판매,(주)코스모스이펙트,0507-1303-2817,경기도 부천시 중동,386000003720190053,37.5050707,127.0519429
871,2301,판매,커멍커멍,***********,경기도 부천시 상동,386000003720190052,37.4962248,126.953249
872,2300,판매,상아쿠아 주식회사,0326725250,경기도 부천시 원종동,386000003720190043,37.5242653,126.8110121
873,2299,판매,마이펫,0325151777,경기도 부천시 심곡동,386000003720190037,37.4352114,126.7522063
874,2298,판매,더독스,***********,경기도 부천시 중동,386000003720190029,37.4693273,126.8970414
875,2297,판매,뭉개뭉개,***********,경기도 부천시 원미동,386000003720190018,37.2644647,127.0268916
876,2296,판매,망고&체리 애견샵,***********,경기도 부천시 고강동,386000003720190007,37.2656138,127.0214516
877,2295,판매,사바나 코쉬카,-,경기도 부천시 중동,386000003720180139,37.5014644,126.7727746
878,2294,판매,하비펫,032-202-8475,경기도 부천시 옥길동,386000003720180137,37.4666016,126.8247689
879,2293,판매,멋지개 예쁘개,***********,경기도 부천시 원종동,386000003720180035,37.5271824,126.802258
880,2292,판매,하나애견,***********,경기도 부천시 원미동,386000003720180029,36.6356855,127.4756705
881,2291,판매 미용,돌리샵,***********,경기도 부천시 중동,386000003720180022,37.5019317,126.7719204
882,2290,판매,하이주리테일,070-7767-0815,경기도 부천시 상동,386000003720180005,37.5032652,126.769618
883,2289,판매,저스트독,-,경기도 부천시 상동,386000003720180004,37.5060582,126.7568663
884,2288,판매,아담스펫살롱,0326838023,경기도 부천시 삼정동,386000003720180002,38.8899389,-77.0090505
885,2287,판매,베이비몽 부천점,-,경기도 부천시 상동,386000003720180001,37.5012666,126.7708247
886,2286,판매,Idogcare,***********,경기도 부천시 상동,386000003720170014,37.2108001,-95.7609329
887,2285,판매,강아지에 반하다,-,경기도 부천시 송내동,386000003720170011,37.483413,126.762393
888,2284,판매,가족의탄생,***********,경기도 부천시 심곡동,386000003720170010,,
889,2283,판매,패밀리와와,-,-,386000003720170009,35.2198899,128.6806427
890,2282,판매,펫토리,1800-8737,-,386000003720170008,37.4882386,126.7645183
891,2281,판매 미용,혜인펫,0328757979,-,386000003720170006,37.4895241,126.8132695
892,2280,판매,카페 마루리,0323514500,-,386000003720170005,43.37149,-2.86949
893,2279,판매,스타일독앤캣 강아지고양이 부천본점,0323213340,경기도 부천시 상동,386000003720170004,37.5038861,126.7499277
894,2278,판매,하이롤러 코리아,***********,-,386000003720170003,36.1176324,-115.168294
895,2277,판매,Multi pet,***********,경기도 부천시 심곡동,386000003720170001,40.8376041,-74.0668866
896,2276,판매,스마트독,***********,경기도 부천시 심곡동,386000003720160022,37.548268,126.930466
897,2275,판매,아지네,***********,-,386000003720160017,35.5436228,129.3470289
898,2274,판매,오케이독,***********,-,386000003720160013,37.4883709,126.7518547
899,2273,판매,미래애견,***********,경기도 부천시 상동,386000003720160011,35.1381208,129.068374
900,2272,판매,펫케이,***********,경기도 부천시 심곡동,386000003720160010,37.512679,127.055838
901,2271,판매,필독,***********,경기도 부천시 괴안동,386000003720160009,43.6874043,-79.4012338
902,2270,판매,플라워 도그,6555979,경기도 부천시 심곡동,386000003720160001,37.4895855,126.7842134
903,2269,수입 판매,라이프 독,0323452340,경기도 부천시 역곡동,386000003720150021,37.5430064,126.731017
904,2268,판매,이사벨라돌스 말티즈,07086839443,경기도 부천시 심곡동,386000003720150019,,
905,2267,판매,미니펫 강아지고양이 부천점,0323268990,-,386000003720150018,37.5053252,126.7623129
906,2266,판매,오드리 독,327-9219,경기도 부천시 상동,386000003720150017,,
907,2265,판매,아이러브펫츠 애견,07088861289,경기도 부천시 상동,386000003720150010,35.1948598,126.8136846
908,2264,판매,강사모백화점 애견분양(개아범),***********,-,386000003720150009,37.470751,126.7961659
909,2263,판매,러브펫 멀티펫샵(부천고강),070-7353-3230,경기도 부천시 고강동,386000003720150007,37.5169054,126.9024559
910,2262,판매,Boongs Home,***********,-,386000003720150006,44.8908886,-76.2398796
911,2261,판매,Groovy Dooggy,***********,-,386000003720150004,26.2228645,-98.277591
912,2260,판매,도미나펫,032-345-0630,-,386000003720150002,,
913,2259,판매,지중해동물병원,032-321-7603,-,386000003720140023,37.503864,126.7733065
914,2258,판매,이쁘개,032-325-2885,경기도 부천시 상동,386000003720140022,36.9175456,127.1308288
915,2257,판매,강아지영토,032-326-1151,-,386000003720140020,37.5014995,126.7690464
916,2256,판매,펫샵보이즈(아담스펫 부천점),032)611-1319,경기도 부천시 중동,386000003720140019,37.4976957,126.7781933
917,2255,판매,미래애견,346-0067,경기도 부천시 소사본동,386000003720140018,35.1381208,129.068374
918,2254,판매,펫츠고동물병원,032-324-8575,-,386000003720140017,34.0493821,-118.2438524
919,2253,판매,아이러브독 강아지 부천점,***********,-,386000003720140016,37.503938,126.75377
920,2252,판매,작은동물원,032-324-7616,-,386000003720140015,36.786118,127.3232079
921,2251,판매,로얄수족관,***********,경기도 부천시 심곡본동,386000003720140013,39.7518486,-105.0140113
922,2250,판매,24시 아이동물 메디컬센터,677-5262,-,386000003720140010,,
923,2249,판매,사랑해줄개,070-7740-0250,경기도 부천시 상동,386000003720140009,37.7491923,127.0341867
924,2248,판매,러브펫멀티펫샵,321-1979,경기도 부천시 중동,386000003720140002,37.586609,127.1391542
925,2247,판매,월드펫동물병원,032-661-7575,-,386000003720140001,37.5570078,126.9533333
926,2246,판매,말티즈하우스,***********,경기도 동두천시 송내동,386000003720130019,37.49411630000001,126.7212768
927,2245,판매,(주)더위더스,032-328-8788,경기도 부천시 상동,386000003720130018,37.5187255,126.7207348
928,2244,판매,피터독,-,경기도 부천시 상동,386000003720130017,40.7098774,-73.9625052
929,2243,판매,위드펫,***********,경기도 부천시 송내동,386000003720130013,36.3861245,127.31797
930,2242,판매,메이크펫,07088414848,경기도 부천시 심곡동,386000003720130011,37.5247246,127.0437582
931,2241,판매,주식회사 펫뱅크,0326508000,경기도 부천시 상동,386000003720130009,37.3244538,126.7532955
932,2240,판매,수족관(더블루벨),***********,경기도 부천시 심곡본동,386000003720120017,33.7625243,-118.1967038
933,2239,판매,아쿠아플러스(주) 부천상동점,0326508000,경기도 부천시 상동,386000003720120011,37.5041313,126.7551956
934,2238,판매,(주)그린아쿠아펫,0226191285,경기도 부천시 중동,386000003720120013,37.4413047,126.8415617
935,2237,판매,로얄수족관,0327181052,경기도 부천시 중동,386000003720120014,39.7518486,-105.0140113
936,2236,판매,온누리팻샵,***********,경기도 부천시 소사동,386000003720130003,37.4933724,126.7878848
937,2235,판매,트랜드독,-,경기도 부천시 심곡동,386000003720120010,37.4899763,126.7819161
938,2234,판매,엔젤퍼피,678-2766,경기도 부천시 여월동,386000003720120009,37.5761357,127.072357
939,2233,생산 판매,프린세스 말티즈,***********,경기도 부천시 심곡동,386000003720120007,37.4864631,126.7797947
940,2232,수입 판매,갤러리캣,032-610-4523,경기도 부천시 상동,386000003720120008,37.5076417,126.7493922
941,2231,판매,바우스토리,***********,경기도 부천시 상동,386000003720120006,37.4664191,127.1390961
942,2230,판매,준이네집,***********,경기도 부천시 상동,386000003720120005,37.4875483,126.7642402
943,2229,판매,CS PET,***********,경기도 부천시 상동,386000003720120002,34.1590904,-86.3532458
944,2228,판매,큐피트 동물병원,032-666-7975,경기도 부천시 심곡동,386000003720120001,37.4864091,126.7799941
945,2227,판매,도그트랜드,***********,경기도 부천시 상동,386000003720110012,40.7636243,-73.97399279999999
946,2226,판매,초이스펫,***********,경기도 부천시 상동,386000003720110011,37.5212154,126.8416033
947,2225,판매,이지동물올케어센터,-,경기도 부천시 역곡동,386000003720110008,37.4847538,126.8089477
948,2224,판매,애니독4호점,662-0907,경기도 부천시 심곡동,386000003720110009,,
949,2223,판매,부천24시SKY동물병원,323-7579,경기도 부천시 중동,386000003720110006,37.5005707,126.7772274
950,2222,판매,소풍쿨펫 동물병원,3297975,경기도 부천시 상동,386000003720100004,37.3400065,127.1069645
951,2221,판매,도그앤도그,0326688111,경기도 부천시 원미동,386000003720090002,37.5493302,126.9521129
952,2220,판매,둘리애견,0326834524,경기도 부천시 여월동,386000003720080013,35.5645708,126.8572861
953,2219,판매,행복한 강아지,0326510079,경기도 부천시 심곡본동,386000003720080011,37.6559409,127.0309567
954,2218,판매,테오퍼피,0326117909,경기도 부천시 심곡본동,386000003720080010,37.48055069999999,126.7819221
955,2217,판매,쿨펫동물병원,0323238585,경기도 부천시 중동,386000003720080005,36.8264712,127.1406664
956,2216,판매,제일애견,032-683-6510,경기도 부천시 원종동,386000003720080003,36.3267489,127.4275715
957,2215,판매,도당애견,0326840090,경기도 부천시 도당동,386000003720080002,37.5199951,126.7909599
958,2214,판매,도그피아,0326558729,경기도 부천시 송내동,386000003720080001,37.454038,126.820061
959,2213,판매,강아지 요미독 광명,-,경기도 광명시 소하동,390000003720210004,37.479629,126.85272
960,2212,판매,베타봉봉,***********,경기도 광명시 하안동,390000003720210003,,
961,2211,판매,주식회사 밀레펫 광명소하점,02-2104-5002,경기도 광명시 소하동,390000003720210001,37.4466589,126.8845654
962,2210,판매,퍼피뉴,-,경기도 광명시 일직동,390000003720200008,29.6962154,-98.155509
963,2209,판매 전시,마이쥬,***********,경기도 광명시 하안동,390000003720190012,35.2650757,128.6232219
964,2208,판매 전시 위탁관리 미용,멍스테이,02-897-6701,경기도 광명시 소하동,390000003720180027,38.2610854,128.5593059
965,2207,판매,라온캣(광명),***********,경기도 광명시 소하동,390000003720180006,37.448658,126.883959
966,2206,판매,천사애견,02-831-2300,경기도 광명시 소하동,390000003720150003,36.3530635,127.3669237
967,2205,판매,홈펫,2067-7181,경기도 광명시 철산동,390000003720120006,37.5037468,127.1140739
968,2204,판매,데코스,02-2067-8955,경기도 광명시 광명동,390000003720120005,34.6666611,-93.0411749
969,2203,판매,광명 꽃 수족관,02-2625-6004,경기도 광명시 광명동,390000003720120004,37.479404,126.855623
970,2202,판매,가가동물원,***********,경기도 광명시 노온사동,390000003720120002,37.4430876,126.8457158
971,2201,판매,바크바크,070-4642-7579,경기도 광명시 광명동,390000003720120001,36.7426205,-95.9507541
972,2200,판매,이마트 광명소하점,02-6918-1270,경기도 광명시 소하동,390000003720110001,37.4466589,126.8845654
973,2199,판매,야옹아 멍멍해봐 강아지고양이 평택점,***********,경기도 평택시 죽백동,391000003720210032,36.9832265,126.9283923
974,2198,판매,마마스미독,***********,경기도 평택시 비전동,391000003720210028,35.1696203,129.0681009
975,2197,판매,가족이랑개,***********,경기도 평택시 신장동,391000003720210017,43.7766138,-79.41412179999999
976,2196,판매,웃는 멍냥이,***********,경기도 평택시 안중읍 송담리,391000003720210008,,
977,2195,판매,왓썹독,***********,경기도 평택시 독곡동,391000003720210005,37.0855798,127.0723392
978,2194,판매,스타펫,***********,경기도 평택시 고덕면 여염리,391000003720210003,37.8155881,127.2124777
979,2193,판매,우리집 강아지,***********,경기도 평택시 신장동,391000003720200052,37.5474953,127.0549957
980,2192,판매,쿤이 수염을 쫓아,***********,경기도 평택시 안중읍 현화리,391000003720200049,,
981,2191,판매,멍멍이와 야옹이,***********,경기도 평택시 비전동,391000003720200043,37.2150191,127.0387904
982,2190,판매,평택 평안 월드캣,-,경기도 평택시 동삭동,391000003720200035,36.9921075,127.1129451
983,2189,판매,컴투펫 강아지 평택점,-,경기도 평택시 비전동,391000003720200033,37.5327963,127.0854067
984,2188,판매,베테랑 동물병원,031-682-5552,경기도 평택시 청북읍 옥길리,391000003720200030,29.9656882,-95.4820821
985,2187,판매,도그마루 강아지고양이 평택점,***********,경기도 평택시 비전동,391000003720200029,37.0657553,127.0613517
986,2186,판매,퍼스트 펫,-,경기도 평택시 이충동,391000003720200019,37.533307,126.651138
987,2185,판매,캣？ 고양이전문,***********,경기도 평택시 비전동,391000003720200017,37.5026796,127.0990332
988,2184,판매,달루나캣츠 고양이전문 평택점,***********,경기도 평택시 비전동,391000003720200007,37.0052371,127.1017765
989,2183,판매,팜스펫,***********,경기도 평택시 모곡동,391000003720190094,37.7729074,126.7771516
