,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,위도,경도
3463,3240000.0,3.24e+17,20180514.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 상일동 341-2번지 GD동물병원 ,서울특별시 강동구 상일로 13 상일동 (상일동),5283.0,GD동물병원,20180500000000.0,I,2018.8.31 23:59,,215227.4092,449568.5218,동물판매업,미용 ,,0,,,
3464,3240000.0,3.24e+17,20180502.0,,1.0,영업/정상,0.0,정상,,,,,02-484-7975,0.0,,서울특별시 강동구 천호동 25-6번지 조희빌딩 ,서울특별시 강동구 양재대로 1609 조희빌딩 1층 (천호동),5306.0,동물병원 공감,20180500000000.0,I,2018.8.31 23:59,,212605.5001,449677.003,동물판매업,위탁관리 ,,0,,,
3465,3240000.0,3.24e+17,20180502.0,,1.0,영업/정상,0.0,정상,,,,,02-484-7975,0.0,,서울특별시 강동구 천호동 25-6번지 조희빌딩 ,서울특별시 강동구 양재대로 1609 조희빌딩 1층 (천호동),5306.0,동물병원 공감,20180500000000.0,I,2018.8.31 23:59,,212605.5001,449677.003,동물판매업,미용 ,,0,,,
3466,3240000.0,3.24e+17,20180709.0,,1.0,영업/정상,0.0,정상,,,,,24415515,0.0,,서울특별시 강동구 고덕동 494번지 래미안힐스테이트고덕 상가 2층 212호,서울특별시 강동구 아리수로50길 50 (고덕동 래미안힐스테이트고덕),5229.0,고래힐 동물병원,20180700000000.0,I,2018.8.31 23:59,,213053.0,450749.0,동물판매업,미용 ,,0,,,
3467,3240000.0,3.24e+17,20180702.0,,1.0,영업/정상,0.0,정상,,,,,02-488-7524,0.0,,서울특별시 강동구 천호동 42번지 천호복합 상업시설 ,서울특별시 강동구 양재대로 1571 천호복합 상업시설 (천호동),5314.0,위즈펫 동물병원,20180700000000.0,I,2018.8.31 23:59,,212501.3691,449282.3104,동물판매업,미용 ,,0,,,
3468,3240000.0,3.24e+17,20180626.0,,1.0,영업/정상,0.0,정상,,,,,24767700,0.0,,서울특별시 강동구 길동 333-6번지 성원빌딩 104호,서울특별시 강동구 양재대로124길 41 성원빌딩 104호 (길동),5302.0,개코네,20180600000000.0,I,2018.8.31 23:59,,212700.0037,448959.8004,동물판매업,미용 ,,0,,,
3469,3240000.0,3.24e+17,20080908.0,,1.0,영업/정상,0.0,정상,,,,,481-4989,,,서울특별시 강동구 명일동 328-3번지 ,서울특별시 강동구 구천면로 440 (명일동),5292.0,명일애견,20150800000000.0,I,2018.8.31 23:59,,212936.9554,449707.123,동물판매업,판매 ,,0,,,
3470,3240000.0,3.24e+17,20080529.0,,1.0,영업/정상,0.0,정상,,,,,487-9350,,,서울특별시 강동구 성내동 595번지 ,서울특별시 강동구 올림픽로 572 102호 (성내동 코오롱2차아파트상가),5391.0,퍼펫애견샵,20150700000000.0,I,2018.8.31 23:59,,210694.9893,447815.9863,동물판매업,판매 ,,0,,,
3471,3240000.0,3.24e+17,20150629.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,,서울특별시 강동구 구천면로 275 (천호동),5320.0,폴CAT,20161100000000.0,I,2018.8.31 23:59,,211654.2169,449175.3826,동물판매업,판매 ,,0,,,
3472,3240000.0,3.24e+17,20180626.0,,1.0,영업/정상,0.0,정상,,,,,24771775,0.0,,서울특별시 강동구 성내동 244-12번지 엘아이지건영리가 주상복합 102호,서울특별시 강동구 천호대로 1120 102호 (성내동 엘아이지건영리가 주상복합),5373.0,내품에동물병원,20180600000000.0,I,2018.8.31 23:59,,211917.6255,448030.2092,동물판매업,미용 ,,0,,,
3473,3240000.0,3.24e+17,20180626.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 성내동 244-12번지 엘아이지건영리가 주상복합 102호,서울특별시 강동구 천호대로 1120 102호 (성내동 엘아이지건영리가 주상복합),5373.0,내품에동물병원,20180600000000.0,I,2018.8.31 23:59,,211917.6255,448030.2092,동물판매업,위탁관리 ,,0,,,
3474,3050000.0,3.05e+17,20200603.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 동대문구 이문동 173-52번지,서울특별시 동대문구 외대역동로27가길 18 (이문동),2424.0,청묘,20200600000000.0,I,2019.12.6 0:05,,205853.9782,455303.1973,,,,,,,
3475,3240000.0,3.24e+17,20180615.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 천호동 427-7번지 ,서울특별시 강동구 구천면로24길 20-11 (천호동),5328.0,Ghibildoll,20180900000000.0,U,2018.9.27 23:59,,211012.0041,448617.6185,동물판매업,생산 ,,0,,,
3476,3240000.0,3.24e+17,20180614.0,,1.0,영업/정상,0.0,정상,,,,,02-475-3927,0.0,,서울특별시 강동구 성내동 449-13번지 ,서울특별시 강동구 양재대로 1299 (성내동),5408.0,방주동물의료센터,20180600000000.0,I,2018.8.31 23:59,,211745.0181,446699.1961,동물판매업,미용 ,,0,,,
3477,3240000.0,3.24e+17,20180614.0,,1.0,영업/정상,0.0,정상,,,,,02-476-3927,0.0,,서울특별시 강동구 성내동 449-13번지 ,서울특별시 강동구 양재대로 1299 (성내동),5408.0,방주동물의료센터,20180600000000.0,I,2018.8.31 23:59,,211745.0181,446699.1961,동물판매업,위탁관리 ,,0,,,
3478,3240000.0,3.24e+17,20130411.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 강동구 성내동 427-51번지 ,서울특별시 강동구 풍성로54길 41 (성내동),5404.0,개들의품격,20150800000000.0,I,2018.8.31 23:59,,211721.3275,447282.7455,동물판매업,판매 ,,0,,,
3479,3240000.0,3.24e+17,20120820.0,,1.0,영업/정상,0.0,정상,,,,,02-2690-7311,,,서울특별시 강동구 천호동 454-1번지 ,서울특별시 강동구 천호대로 1017 (천호동 이마트),5328.0,로얄수족관,20150800000000.0,I,2018.8.31 23:59,,211025.925,448495.1892,동물판매업,판매 ,,0,,,
3480,3240000.0,3.24e+17,20120731.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 성내동 423-13번지 ,서울특별시 강동구 양재대로91길 77 (성내동),5403.0,하치이야기,20180900000000.0,U,2018.9.11 23:59,,211583.9567,447395.3445,동물판매업,판매 ,,0,,,
3481,3240000.0,3.24e+17,20180719.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 길동 377-3번지 오륜빌딩 ,서울특별시 강동구 양재대로115길 22 오륜빌딩 103호 (길동),5342.0,올리브네 펫살롱,20180700000000.0,I,2018.8.31 23:59,,212230.8296,448552.1839,동물판매업,미용 ,,0,,,
3482,3240000.0,3.24e+17,20180719.0,,1.0,영업/정상,0.0,정상,,,,,02-474-7588,0.0,,서울특별시 강동구 암사동 422-26번지 암사 e-편한세상 ,서울특별시 강동구 구천면로 365-13 101동 1305호 (암사동 암사 e-편한세상),5258.0,정동물병원,20180700000000.0,I,2018.8.31 23:59,,212202.9589,449899.4833,동물판매업,미용 ,,0,,,
3483,3240000.0,3.24e+17,20180716.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 천호동 461-49번지 ,서울특별시 강동구 구천면로16길 7 1층 (천호동),5248.0,펫존,20200100000000.0,U,2020.2.1 2:40,,210753.5479,448809.5467,동물판매업,판매 ,,0,,,
3484,3240000.0,3.24e+17,20180710.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕 상가2층 213호,서울특별시 강동구 아리수로50길 50 (고덕동 래미안힐스테이트고덕),5229.0,고래힐 동물병원,20180700000000.0,I,2018.8.31 23:59,,212926.0899,450751.5243,동물판매업,위탁관리 ,,0,,,
3485,3240000.0,3.24e+17,20181128.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 길동 347-12번지 ,서울특별시 강동구 양재대로 1522 103호 (길동),5303.0,COCODOG(코코독),20181100000000.0,I,2018.12.1 2:20,,212453.9148,448811.8884,동물판매업,판매 ,,0,,,
3486,3240000.0,3.24e+17,20181214.0,,1.0,영업/정상,0.0,정상,,,,,02-476-8275,0.0,,서울특별시 강동구 천호동 451-20번지 오피스텔트레벨 ,서울특별시 강동구 천호대로 1057 오피스텔트레벨 (천호동),5336.0,시온 동물병원,20181200000000.0,I,2018.12.16 2:20,,211376.0449,448340.1668,동물판매업,미용 ,,0,,,
3487,3240000.0,3.24e+17,20181126.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 길동 331-13번지 1층 멍스타일 ,서울특별시 강동구 양재대로126길 58 1층 (길동),5301.0,멍스타일 (멍Style),20181100000000.0,U,2018.12.1 2:40,,212798.7433,449008.518,동물판매업,미용 ,,0,,,
3488,3110000.0,3.11e+17,20210820.0,,1.0,영업/정상,0.0,정상,,,,,02-388-3108,0.0,,서울특별시 은평구 신사동 **-***,서울특별시 은평구 은평로 *(신사동),3437.0,몽실몽실펫살롱,20210800000000.0,U,2020.12.7 22:08,,191910.1888,454942.9502,,,,,,,
3489,3240000.0,3.24e+17,20181228.0,,1.0,영업/정상,0.0,정상,,,,,02-6227-8275,0.0,,서울특별시 강동구 명일동 48-17번지 한화오벨리스크스위트 ,서울특별시 강동구 동남로 877 한화오벨리스크스위트 (명일동),5269.0,고덕24시 동물병원,20181200000000.0,I,2018.12.30 2:20,,213698.0074,449979.2441,동물판매업,미용 ,,0,,,
3490,3240000.0,3.24e+17,20140210.0,,1.0,영업/정상,0.0,정상,,,,,031-485-2800,0.0,,서울특별시 강동구 천호동 42번지 천호복합 상업시설 ,서울특별시 강동구 양재대로 1571 천호복합 상업시설 2층 (천호동),5314.0,(주)펫뱅크,20191000000000.0,U,2019.10.26 2:40,,212501.3691,449282.3104,동물판매업,판매 ,,0,,,
3491,3240000.0,3.24e+17,20190312.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 천호동 337-50번지 ,서울특별시 강동구 천중로2길 57 5층 (천호동),5246.0,한강 펫케어센터 강동점,20190300000000.0,I,2019.3.14 2:21,,210648.9958,449091.1675,동물판매업,위탁관리 ,,0,,,
3492,3240000.0,3.24e+17,20190306.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 길동 363-10번지 ,서울특별시 강동구 양재대로116길 41 (길동),5343.0,개냥이네,20191100000000.0,U,2019.11.28 2:40,,212544.0419,448458.3324,동물판매업,판매 ,,0,,,
3493,3240000.0,3.24e+17,20190130.0,,1.0,영업/정상,0.0,정상,,,,,02-472-1553,0.0,,서울특별시 강동구 길동 397-2번지 ,서울특별시 강동구 양재대로114길 44 (길동),5351.0,봉구의 간식 길동점,20190100000000.0,I,2019.2.1 2:21,,212514.2331,448336.137,동물판매업,미용 ,,0,,,
3494,3240000.0,3.24e+17,20190318.0,,1.0,영업/정상,0.0,정상,,,,,24858153,0.0,,서울특별시 강동구 천호동 322-40번지 ,서울특별시 강동구 올림픽로 729 103호 (천호동),5244.0,Dog Salon,20190300000000.0,I,2019.3.20 2:21,,211061.9308,449368.466,동물판매업,미용 ,,0,,,
3495,3240000.0,3.24e+17,20190610.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 길동 146번지 ,서울특별시 강동구 천호대로193길 36 (길동),5350.0,멍멍이집,20190600000000.0,I,2019.6.12 2:21,,212761.5672,448276.909,동물판매업,미용 ,,0,,,
3496,3240000.0,3.24e+17,20190419.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 암사동 413-3번지 1층 ,서울특별시 강동구 고덕로 140 프라이어팰리스 (암사동),5256.0,안아줄개,20190400000000.0,I,2019.4.21 2:20,,212366.8406,450251.7588,동물판매업,미용 ,,0,,,
3497,3240000.0,3.24e+17,20190401.0,,1.0,영업/정상,0.0,정상,,,,,02-426-7722,0.0,,서울특별시 강동구 강일동 679-2번지 MIDC빌딩 ,서울특별시 강동구 아리수로 421 MIDC빌딩 (강일동),5211.0,아프리카 동물병원,20190400000000.0,I,2019.4.3 2:20,,215379.1001,451691.5052,동물판매업,미용 ,,0,,,
3498,3240000.0,3.24e+17,20190409.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 천호동 195-12번지 유진하이츠 ,서울특별시 강동구 진황도로27라길 19 101호 (천호동 유진하이츠),5333.0,신상호 펫택시,20190400000000.0,I,2019.4.11 2:20,,211645.6734,448783.1952,동물판매업,운송 ,,0,,,
3499,3240000.0,3.24e+17,20190409.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 천호동 529번지 ,서울특별시 강동구 구천면로 236 4층 (천호동),5334.0,로비펫,20190400000000.0,I,2019.4.11 2:20,,211470.5523,448803.3022,동물판매업,판매 ,,0,,,
3500,3240000.0,3.24e+17,20190403.0,,1.0,영업/정상,0.0,정상,,,,,02-3426-5079,0.0,,서울특별시 강동구 암사동 503-22번지 내호빌딩 ,서울특별시 강동구 올림픽로 793 내호빌딩 (암사동),5241.0,암사 동물병원,20190400000000.0,I,2019.4.5 2:20,,211233.0856,449979.0122,동물판매업,미용 ,,0,,,
3501,3240000.0,3.24e+17,20190918.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 성내동 426-7번지 ,서울특별시 강동구 풍성로54길 52 2층 (성내동),5403.0,개즈니랜드,20190900000000.0,I,2019.9.20 2:22,,211685.4705,447242.468,동물판매업,위탁관리 ,,0,,,
3502,3240000.0,3.24e+17,20190918.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 성내동 426-7번지 ,서울특별시 강동구 풍성로54길 52 2층 (성내동),5403.0,개즈니랜드,20190900000000.0,I,2019.9.20 2:22,,211685.4705,447242.468,동물판매업,미용 ,,0,,,
3503,3140000.0,3.14e+17,20200612.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신정동 1028-4,서울특별시 양천구 신월로 320 2층 (신정동),8082.0,고양이요미캣 강아지요미독,20210200000000.0,U,2020.12.1 23:09,,187241.6411,446575.5016,,,,,,,
3504,3070000.0,3.07e+17,20200730.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 성북구 동선동5가 41-1,서울특별시 성북구 아리랑로4가길 5 (동선동5가),2829.0,옹심이네살롱,20200700000000.0,I,2019.12.8 0:01,,201417.2544,454753.0791,,,,,,,
3506,3140000.0,3.14e+17,20200804.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신정동 324-7 대림아크로빌,서울특별시 양천구 목동서로 401 A동 102호 (신정동 대림아크로빌),8092.0,산책동물병원,20200800000000.0,I,2019.12.8 0:06,,187518.0936,445920.3749,,,,,,,
3507,3140000.0,3.14e+17,20200804.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 목동 919-7 홈플러스목동점,서울특별시 양천구 목동서로 170 홈플러스목동점 3층 (목동),7992.0,몽스파목동점,20200800000000.0,I,2019.12.8 0:06,,188729.1905,447572.61,,,,,,,
3508,3200000.0,3.2e+17,20180921.0,,1.0,영업/정상,0.0,정상,,,,,02-857-7572,0.0,,서울특별시 관악구 신림동 727-21번지 1층,서울특별시 관악구 난곡로 223-1 1층 (신림동),8864.0,늘푸른동물병원,20200600000000.0,U,2019.12.5 23:02,,192579.0392,441340.8809,,,,,,,
3510,3220000.0,3.22e+17,20200611.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강남구 역삼동 792-3번지,서울특별시 강남구 역삼로14길 15 1층 (역삼동),6249.0,(주)요기독 강아지랑 고양이랑 강남본점,20200600000000.0,I,2019.12.5 23:03,,203097.1262,443491.7062,,,,,,,
3511,3150000.0,3.15e+17,20200611.0,,1.0,영업/정상,0.0,정상,,,,,02-2665-5955,0.0,,서울특별시 강서구 방화동 454-13번지,서울특별시 강서구 금낭화로17길 3 2층 (방화동),7516.0,도그싸롱,20200600000000.0,I,2019.12.5 23:03,,183275.721,452554.8198,,,,,,,
3512,3150000.0,3.15e+17,20201028.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 마곡동 776 마곡파크뷰대방디엠시티오피스텔,서울특별시 강서구 마곡동로10길 23 마곡파크뷰대방디엠시티오피스텔 123호 (마곡동),7791.0,멍스베베,20210200000000.0,U,2020.12.1 22:07,,,,,,,,,,
3513,3220000.0,3.22e+17,20200611.0,,1.0,영업/정상,0.0,정상,,,,,02-508-0322,0.0,,서울특별시 강남구 역삼동 664-8번지,서울특별시 강남구 언주로97길 36 1층 (역삼동),6137.0,Posh Paws(포쉬파우즈),20200600000000.0,I,2019.12.5 23:04,,203334.6714,444734.3231,,,,,,,
3515,3220000.0,3.22e+17,20141226.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강남구 역삼동 659-12번지 1층,서울특별시 강남구 논현로106길 8 1층 (역삼동),6136.0,미니펫 강아지고양이 강남점,20200600000000.0,U,2019.12.5 23:04,,203044.0228,444892.519,,,,,,,
3516,3200000.0,3.2e+17,20200601.0,,1.0,영업/정상,0.0,정상,,,,,02-872-7582,0.0,,서울특별시 관악구 봉천동 1563-6번지,서울특별시 관악구 쑥고개로 57-1 1층 (봉천동),8785.0,비바동물병원,20200600000000.0,I,2019.12.6 0:04,,194881.5514,441956.7778,,,,,,,
3519,3140000.0,3.14e+17,20190201.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신월동 122-13번지,서울특별시 양천구 곰달래로 29 (신월동),7923.0,알콩달콩 애견,20200600000000.0,U,2019.12.5 23:09,,185436.2433,447544.7246,,,,,,,
3521,3140000.0,3.14e+17,20171129.0,,1.0,영업/정상,0.0,정상,,,,,02-2602-0100,0.0,,서울특별시 양천구 신월동 122-13번지,서울특별시 양천구 곰달래로 29 1층 (신월동),7923.0,알콩달콩 애견,20200600000000.0,U,2019.12.5 23:09,,185436.2433,447544.7246,,,,,,,
3525,3220000.0,3.22e+17,20200810.0,,1.0,영업/정상,0.0,정상,,,,,02-540-6030,0.0,,서울특별시 강남구 청담동 96-1,서울특별시 강남구 도산대로75길 25 (청담동),6015.0,퍼피랩 익스클루시브,20201100000000.0,U,2019.10.31 22:02,,203958.6874,447021.6958,,,,,,,
3526,3200000.0,3.2e+17,20200619.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 관악구 신림동 480-15번지,서울특별시 관악구 조원로 157 (신림동),8704.0,아름다울 개,20200600000000.0,I,2019.12.5 22:01,,192818.6898,442653.8702,,,,,,,
3527,3090000.0,3.09e+17,20200731.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 도봉구 창동 743-23,서울특별시 도봉구 마들로 548 1층 (창동),1408.0,블루핀동물병원,20200700000000.0,I,2019.12.8 0:02,,204335.3185,462000.5843,,,,,,,
3528,3160000.0,3.16e+17,20200810.0,,1.0,영업/정상,0.0,정상,,,,,02-2672-7582,0.0,,서울특별시 구로구 신도림동 400-1 110호,서울특별시 구로구 신도림로 7 110호 (신도림동),8206.0,구로다나은동물병원,20200800000000.0,I,2019.12.7 23:02,,189067.276,444891.6056,,,,,,,
3529,3160000.0,3.16e+17,20200810.0,,1.0,영업/정상,0.0,정상,,,,,02-2672-7582,0.0,,서울특별시 구로구 신도림동 400-1 110호,서울특별시 구로구 신도림로 7 110호 (신도림동),8206.0,구로다나은동물병원,20200800000000.0,I,2019.12.7 23:02,,189067.276,444891.6056,,,,,,,
3531,3230000.0,3.23e+17,20200812.0,,1.0,영업/정상,0.0,정상,,,,,02-400-1387,0.0,,서울특별시 송파구 문정동 42 대전빌딩,서울특별시 송파구 동남로4길 6 대전빌딩 2층 (문정동),5805.0,(주)로지스톤,20200800000000.0,I,2019.12.7 23:04,,210869.0359,443030.2555,,,,,,,
3532,3010000.0,3.01e+17,20200812.0,,1.0,영업/정상,0.0,정상,,,,,02-319-7647,0.0,,서울특별시 중구 명동2가 55-5,서울특별시 중구 명동4길 2 4층 (명동2가),4536.0,하늘을 걷는 고양이 카페,20200800000000.0,I,2019.12.7 23:04,,198467.1267,451240.8609,,,,,,,
3533,3120000.0,3.12e+17,20200820.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 서대문구 홍제동 330-355,서울특별시 서대문구 통일로39길 22-38 1층 (홍제동),3637.0,아이 러브 펫,20200800000000.0,U,2019.12.7 22:02,,194801.2392,454125.3556,,,,,,,
3534,3120000.0,3.12e+17,20200825.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 서대문구 홍제동 330-355,서울특별시 서대문구 통일로39길 22-38 1층 (홍제동),3637.0,아이 러브 펫,20200800000000.0,I,2019.12.7 22:07,,194801.2392,454125.3556,,,,,,,
3535,3220000.0,3.22e+17,20210226.0,,1.0,영업/정상,0.0,정상,,,,,02-558-7050,0.0,,서울특별시 강남구 역삼동 771-20,서울특별시 강남구 언주로71길 34 1층 (역삼동),6226.0,엘리 애견미용실,20210200000000.0,I,2020.12.1 22:08,,203681.525,443832.5588,,,,,,,
3536,3130000.0,3.13e+17,20200619.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 마포구 도화동 550번지 삼성아파트,서울특별시 마포구 도화길 28 104동 1503호 (도화동 삼성아파트),4170.0,덕구야 가자,20200600000000.0,I,2019.12.5 22:01,,195542.1195,448652.1768,,,,,,,
3540,3230000.0,3.23e+17,20210929.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 송파구 마천동 ***-*,서울특별시 송파구 마천로**길 **(마천동),5757.0,강아지 미용실,20210900000000.0,I,2020.10.31 0:01,,213278.1441,443856.2131,,,,,,,
3545,3220000.0,3.22e+17,20200213.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강남구 논현동 256-14,서울특별시 강남구 봉은사로47길 59 2층 (논현동),6100.0,강남고양이분양 네발하우스,20210600000000.0,U,2020.12.7 0:01,,203448.5979,445705.8066,,,,,,,
3547,3110000.0,3.11e+17,20200623.0,,1.0,영업/정상,0.0,정상,,,,,29182131,0.0,,서울특별시 은평구 진관동 76-1번지,서울특별시 은평구 통일로 1178 서울33자8309 (진관동),3300.0,마카롱티1 서울33자8309,20200600000000.0,I,2019.12.5 22:05,,192053.7825,460373.3414,,,,,,,
3548,3110000.0,3.11e+17,20200623.0,,1.0,영업/정상,0.0,정상,,,,,29182131,0.0,,서울특별시 은평구 진관동 76-1번지,서울특별시 은평구 통일로 1178 서울37바2445 (진관동),3300.0,마카롱티1 서울37바2445,20200600000000.0,I,2019.12.5 22:05,,192053.7825,460373.3414,,,,,,,
3549,3220000.0,3.22e+17,20200213.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강남구 논현동 256-14,서울특별시 강남구 봉은사로47길 59 B1층 (논현동),6100.0,아이조아요양보호소 강남점,20200700000000.0,U,2019.12.8 0:02,,203448.5979,445705.8066,,,,,,,
3550,3220000.0,3.22e+17,20200213.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강남구 논현동 256-14,서울특별시 강남구 봉은사로47길 59 (논현동),6100.0,아이조아펫파크 강남점,20200700000000.0,U,2019.12.8 0:02,,203448.5979,445705.8066,,,,,,,
3551,3220000.0,3.22e+17,20200213.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강남구 논현동 256-14,서울특별시 강남구 봉은사로47길 59 (논현동),6100.0,아이조아펫파크 강남점,20200700000000.0,U,2019.12.8 0:02,,203448.5979,445705.8066,,,,,,,
3553,3230000.0,3.23e+17,20200807.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 송파구 잠실동 247-6,서울특별시 송파구 백제고분로19길 12-19 (잠실동),5567.0,멍이요,20200800000000.0,I,2019.12.8 0:09,,207717.1777,444841.3441,,,,,,,
3554,3160000.0,3.16e+17,20200807.0,,1.0,영업/정상,0.0,정상,,,,,02-2060-7975,0.0,,서울특별시 구로구 개봉동 403-229 조양빌딩 1층,서울특별시 구로구 개봉로20길 26 조양빌딩 1층 (개봉동),8329.0,모두동물병원,20200800000000.0,I,2019.12.8 0:09,,187232.9278,443456.527,,,,,,,
3555,3230000.0,3.23e+17,20200825.0,,1.0,영업/정상,0.0,정상,,,,,02-3012-4400,0.0,,서울특별시 송파구 거여동 산 37 위례제일주유소,서울특별시 송파구 위례서로 260 위례제일주유소 (거여동),5790.0,야옹아멍멍해봐 송파위례점,20200800000000.0,I,2019.12.7 22:07,,212511.788,442785.6924,,,,,,,
3556,3110000.0,3.11e+17,20200623.0,,1.0,영업/정상,0.0,정상,,,,,29182131,0.0,,서울특별시 은평구 진관동 76-1번지,서울특별시 은평구 통일로 1178 서울37바2441 (진관동),3300.0,마카롱티1 서울37바2441,20200600000000.0,I,2019.12.5 22:05,,192053.7825,460373.3414,,,,,,,
3557,3110000.0,3.11e+17,20200623.0,,1.0,영업/정상,0.0,정상,,,,,29182131,0.0,,서울특별시 은평구 진관동 76-1번지,서울특별시 은평구 통일로 1178 서울33자8323 (진관동),3300.0,마카롱티1 서울33자8323,20200600000000.0,I,2019.12.5 22:05,,192053.7825,460373.3414,,,,,,,
3558,3220000.0,3.22e+17,20190416.0,,1.0,영업/정상,0.0,정상,,,,,02-501-1288,0.0,,서울특별시 강남구 삼성동 125-6번지 지1층,서울특별시 강남구 테헤란로77길 52 지1층 (삼성동),6156.0,에이컷,20200600000000.0,U,2019.12.5 22:05,,204612.0798,445269.5842,,,,,,,
3559,3120000.0,3.12e+17,20181227.0,,1.0,영업/정상,0.0,정상,,,,,23591113,0.0,,서울특별시 서대문구 홍은동 11-384번지,서울특별시 서대문구 홍은중앙로3길 22 1층 좌측호 (홍은동),3604.0,도그스푼,20200600000000.0,U,2019.12.5 22:05,,195159.6747,454714.3577,,,,,,,
3561,3030000.0,3.03e+17,20190725.0,,1.0,영업/정상,0.0,정상,,,,,02-6933-5361,0.0,,서울특별시 성동구 행당동 155-1번지 서울숲 더샵 4층,서울특별시 성동구 왕십리로 241 4층 (행당동 서울숲 더샵),4765.0,주식회사 미래엔에듀케어 바우라움 서울숲 캠퍼스,20200600000000.0,U,2019.12.5 22:06,,203477.9054,450542.4544,,,,,,,
3562,3030000.0,3.03e+17,20190725.0,,1.0,영업/정상,0.0,정상,,,,,02-6933-5361,0.0,,서울특별시 성동구 행당동 155-1번지 서울숲 더샵 4층,서울특별시 성동구 왕십리로 241 4층 (행당동 서울숲 더샵),4765.0,주식회사 미래엔에듀케어 바우라움 서울숲 캠퍼스,20200600000000.0,U,2019.12.5 22:06,,203477.9054,450542.4544,,,,,,,
3565,3090000.0,3.09e+17,20180913.0,,1.0,영업/정상,0.0,정상,,,,,264020365,0.0,,서울특별시 도봉구 방학동 713-35 영하빌딩,서울특별시 도봉구 방학로 54 영하빌딩 (방학동),1335.0,365동물미용,20200700000000.0,U,2019.12.7 0:05,,204021.3916,462287.5116,,,,,,,
3567,3110000.0,3.11e+17,20200803.0,,1.0,영업/정상,0.0,정상,,,,,23888800,0.0,,서울특별시 은평구 신사동 8-45,서울특별시 은평구 갈현로 22 1층 (신사동),3423.0,애견발자국,20200800000000.0,I,2019.12.8 0:05,,192015.9807,455278.5707,,,,,,,
