,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,위도,경도
1696,3230000.0,3.23e+17,19900808.0,,1.0,영업/정상,0.0,정상,,,,,404-6123,21.45,,서울특별시 송파구 오금동 39-1번지 ,서울특별시 송파구 오금로35길 44 (오금동),5660.0,이재풍동물병원,,
1697,3230000.0,3.23e+17,20151202.0,,1.0,영업/정상,0.0,정상,,,,,02-6401-1512,0.0,,서울특별시 송파구 문정동 620번지 송파 푸르지오시티 상가 101호,서울특별시 송파구 새말로 62 송파 푸르지오시티 상가동 101호 (문정동),5841.0,키다리동물병원,,
1698,3230000.0,3.23e+17,20150701.0,,1.0,영업/정상,0.0,정상,,,,,473-0577,0.0,,서울특별시 송파구 풍납동 257-95번지 ,서울특별시 송파구 토성로 30-1 (풍납동),5536.0,청담동물병원,,
1699,3230000.0,3.23e+17,20181113.0,,1.0,영업/정상,0.0,정상,,,,,02-2088-7775,0.0,,서울특별시 송파구 송파동 15-6번지 ,서울특별시 송파구 송파대로 450 (송파동),5625.0,샤인동물메디컬센터,,
1700,3230000.0,3.23e+17,20190220.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 송파구 문정동 652-4번지 힐스테이트에코문정상가 1층 120121호 ,서울특별시 송파구 법원로4길 10 힐스테이트에코문정 상가동 1층 120121호 (문정동),5855.0,문정힐스 동물병원,,
1701,3230000.0,3.23e+17,20190524.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 송파구 거여동 20-5번지 정림빌딩 ,서울특별시 송파구 오금로 473 정림빌딩 (거여동),5744.0,온마음 동물메디컬센터,,
1702,3230000.0,3.23e+17,20180820.0,,1.0,영업/정상,0.0,정상,,,,,269411470,0.0,,서울특별시 송파구 잠실동 40-1번지 롯데월드 1층 S-911호,서울특별시 송파구 올림픽로 240 롯데월드 1층 S-911호 (잠실동),5554.0,웰니스동물병원(롯데월드점),,
1703,3230000.0,3.23e+17,20190516.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 송파구 삼전동 28-2 청목빌딩,서울특별시 송파구 삼전로 56 청목빌딩 (삼전동),5581.0,헬릭스동물메디컬센터 송파분원,,
1733,3110000.0,3.11e+17,20210429.0,,1.0,영업/정상,0.0,정상,,,,,269527519,,,서울특별시 은평구 역촌동 7-15 대광빌딩,서울특별시 은평구 연서로 122 대광빌딩 12층 (역촌동),3399.0,24시예담동물의료센터,,
1734,3230000.0,3.23e+17,20200212.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 송파구 가락동 479번지 헬리오시티 ,서울특별시 송파구 송파대로 345 3B동 2829호 (가락동 헬리오시티),5698.0,헬리오동물병원,,
1735,3230000.0,3.23e+17,20140327.0,,1.0,영업/정상,0.0,정상,,,,,02-6227-7582,85.96,,서울특별시 송파구 방이동 135-1번지 세림빌딩 1층 ,서울특별시 송파구 가락로 258 세림빌딩 1층 (방이동),5634.0,라임동물병원,,
1736,3230000.0,3.23e+17,20180816.0,,1.0,영업/정상,0.0,정상,,,,,22037975,0.0,,서울특별시 송파구 석촌동 2-9번지 금보 2층 ,서울특별시 송파구 삼학사로 88 금보 2층 (석촌동),5612.0,잠실베스트동물병원 수술재활센터,,
1737,3220000.0,3.22e+17,20200521.0,,1.0,영업/정상,0.0,정상,,,,,02-545-8952,,,서울특별시 강남구 논현동 159-23 보령빌딩 104호,서울특별시 강남구 강남대로122길 47 보령빌딩 1층 104호 (논현동),6114.0,커비동물병원,,
1782,3240000.0,3.24e+17,20200207.0,,1.0,영업/정상,0.0,정상,,,,,02-6949-5775,,,서울특별시 강동구 길동 413-46번지 베스트올 ,서울특별시 강동구 양재대로 1453 베스트올 1층 (길동),5353.0,펫트리동물의료센터,,
1783,3240000.0,3.24e+17,20200512.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 강동구 고덕동 172-9번지 ,서울특별시 강동구 상일로 153 1층 (고덕동),5222.0,다온동물병원,,
1784,3240000.0,3.24e+17,20200416.0,,1.0,영업/정상,0.0,정상,,,,,02-830-1494,100364.0,,서울특별시 강동구 고덕동 217번지 고덕그라시움아파트(상가1동) 307호,서울특별시 강동구 고덕로 353 고덕그라시움아파트(상가1동) 3층 307호 (고덕동),5224.0,동물병원 베를린,,
1785,3240000.0,3.24e+17,20180730.0,,1.0,영업/정상,0.0,정상,,,,,02-6403-1750,0.0,,서울특별시 강동구 길동 345-5번지 ,서울특별시 강동구 천중로49길 4 (길동),5303.0,사랑동물병원,,
1786,3240000.0,3.24e+17,20050811.0,,1.0,영업/정상,0.0,정상,,,,,474-7588,50.59,,,서울특별시 강동구 상암로 64 (천호동),5319.0,정동물병원,,
1787,3240000.0,3.24e+17,20090608.0,,1.0,영업/정상,0.0,정상,,,,,02-427-1076,0.0,,서울특별시 강동구 상일동 223번지 주공아파트 60동 305호,서울특별시 강동구 구천면로 664 (상일동),5282.0,Dr.베토벤동물병원,,
1788,3240000.0,3.24e+17,20080812.0,,1.0,영업/정상,0.0,정상,,,,,442-2223,21.38,,,서울특별시 강동구 고덕로 162 101호 (명일동),5257.0,늘사랑동물병원,,
1789,3240000.0,3.24e+17,20071012.0,,1.0,영업/정상,0.0,정상,,,,,476-8275,35.0,,,서울특별시 강동구 천호대로 1057 (천호동),5336.0,시온동물병원,,
1790,3240000.0,3.24e+17,20150630.0,,1.0,영업/정상,0.0,정상,,,,,02-442-8875,102.96,,,서울특별시 강동구 고덕로 110 (암사동),5255.0,스마트동물병원 강동암사점,,
1791,3240000.0,3.24e+17,20150602.0,,1.0,영업/정상,0.0,정상,,,,,02-6227-8275,68.1,,,서울특별시 강동구 동남로 877 1층 106호 (명일동 한화오벨리스크스위트),5269.0,고덕24시 동물병원,,
1792,3240000.0,3.24e+17,20150518.0,,1.0,영업/정상,0.0,정상,,,,,02-484-5502,0.0,,서울특별시 강동구 성내동 550-2번지 예원빌딩 ,서울특별시 강동구 성내로 36 예원빌딩 (성내동),5399.0,가람동물병원,,
1793,3240000.0,3.24e+17,20140526.0,,1.0,영업/정상,0.0,정상,,,,,24771775,0.0,,,서울특별시 강동구 천호대로 1120 (길동),134814.0,내품에동물병원,,
1794,3240000.0,3.24e+17,20140429.0,,1.0,영업/정상,0.0,정상,,,,,24700030,0.0,,서울특별시 강동구 둔촌동 517-4번지 ,서울특별시 강동구 양재대로 1376 (둔촌동 광안빌딩),5372.0,Dr.주 동물병원,,
1795,3240000.0,3.24e+17,20130508.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강동구 명일동 345-20번지 연우빌딩 ,서울특별시 강동구 양재대로 1588 (명일동 연우빌딩),5295.0,미드미동물의료센터,,
1796,3240000.0,3.24e+17,20110407.0,,1.0,영업/정상,0.0,정상,,,,,426-7509,63.0,,,서울특별시 강동구 동남로81길 82 (고덕동),5227.0,비타민동물병원,,
1797,3240000.0,3.24e+17,20100430.0,,1.0,영업/정상,0.0,정상,,,,,484-5252,38.0,,,서울특별시 강동구 풍성로 145 (성내동),5388.0,성내동물병원,,
1798,3240000.0,3.24e+17,20161027.0,,1.0,영업/정상,0.0,정상,,,,,02-428-1661,73.34,,서울특별시 강동구 암사동 503-23번지 ,서울특별시 강동구 올림픽로 787 1층 (암사동 태성프라자),5241.0,올바른동물병원,,
1799,3240000.0,3.24e+17,20160630.0,,1.0,영업/정상,0.0,정상,,,,,02-442-8287,161.16,,서울특별시 강동구 암사동 462-3번지 ,서울특별시 강동구 올림픽로 820 1층 (암사동 서연빌딩),5251.0,마리스동물의료센터,,
1800,3240000.0,3.24e+17,20160616.0,,1.0,영업/정상,0.0,정상,,,,,02-476-3927,147.6,,서울특별시 강동구 성내동 449-13번지 ,서울특별시 강동구 양재대로 1299 1층 (성내동),5408.0,방주동물의료센터,,
1801,3240000.0,3.24e+17,20021030.0,,1.0,영업/정상,0.0,정상,,,,,02-428-7893,79.59,,서울특별시 강동구 명일동 ,서울특별시 강동구 구천면로 446 (명일동),5293.0,사랑이있는동물병원,,
1802,3240000.0,3.24e+17,19910619.0,,1.0,영업/정상,0.0,정상,,,,,3426-5079,0.0,,서울특별시 강동구 암사동 503-22번지 내호빌딩 ,서울특별시 강동구 올림픽로 793 내호빌딩 1층 (암사동),5241.0,암사동물병원,,
1803,3240000.0,3.24e+17,20000531.0,,1.0,영업/정상,0.0,정상,,,,,441-8588,52.2,,서울특별시 강동구 암사동 451-12번지 5통8반 ,서울특별시 강동구 고덕로 101 (암사동),5237.0,가나동물병원,,
1804,3240000.0,3.24e+17,19990914.0,,1.0,영업/정상,0.0,정상,,,,,484-8414,0.0,,서울특별시 강동구 천호동 397-27번지 24통1반 ,서울특별시 강동구 구천면로 237 (천호동),5326.0,세종동물병원,,
1805,3240000.0,3.24e+17,19990629.0,,1.0,영업/정상,0.0,정상,,,,,484-0075,120.4,,서울특별시 강동구 길동 151번지 ,서울특별시 강동구 천호대로 1199 1층 104호 (길동),5350.0,길종합동물병원,,
1806,3240000.0,3.24e+17,19990126.0,,1.0,영업/정상,0.0,정상,,,,,3427-6419,66.0,,서울특별시 강동구 명일동 289-15번지 ,서울특별시 강동구 구천면로 431 (명일동),5267.0,피카소동물병원,,
1807,3240000.0,3.24e+17,19960513.0,,1.0,영업/정상,0.0,정상,,,,,429-8822,102.0,,서울특별시 강동구 상일동 341-2번지 ,서울특별시 강동구 상일로 13 12층 (상일동),5283.0,GD동물병원,,
1808,3240000.0,3.24e+17,20010413.0,,1.0,영업/정상,0.0,정상,,,,,474-0117,0.0,,,서울특별시 강동구 구천면로 289 (천호동),5320.0,다래동물병원,,
1809,3240000.0,3.24e+17,20180430.0,,1.0,영업/정상,0.0,정상,,,,,02-484-7975,102.0,,서울특별시 강동구 천호동 25-6번지 조희빌딩 ,서울특별시 강동구 양재대로 1609 조희빌딩 1층 (천호동),5306.0,동물병원 공감,,
1810,3240000.0,3.24e+17,20030607.0,,1.0,영업/정상,0.0,정상,,,,,472-7343,0.0,,서울특별시 강동구 길동 336-4번지 ,서울특별시 강동구 양재대로 1532 (길동),5303.0,강동동물병원,,
1811,3240000.0,3.24e+17,20030530.0,,1.0,영업/정상,0.0,정상,,,,,442-7772-3,84.95,,,서울특별시 강동구 구천면로 498-1 (명일동),5271.0,두루동물병원,,
1812,3240000.0,3.24e+17,20161229.0,,1.0,영업/정상,0.0,정상,,,,,02-484-4063,59.85,,서울특별시 강동구 성내동 322-7번지 1층 ,서울특별시 강동구 올림픽로 566 1층 (성내동),5391.0,닥터표동물병원,,
1813,3240000.0,3.24e+17,20170814.0,,1.0,영업/정상,0.0,정상,,,,,02-426-2775,,,서울특별시 강동구 암사동 414-18번지 ,서울특별시 강동구 고덕로 133 2층 (암사동 강동롯데캐슬퍼스트아파트),5236.0,돌봄동물병원,,
1814,3240000.0,3.24e+17,20170726.0,,1.0,영업/정상,0.0,정상,,,,,02-472-7579,0.0,,서울특별시 강동구 성내동 244-2번지 ,서울특별시 강동구 천호대로 1122 (성내동),5373.0,강동24시 SKY 동물의료센터,,
1815,3240000.0,3.24e+17,20170721.0,,1.0,영업/정상,0.0,정상,,,,,02-441-5515,0.0,,서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕 상가 2층 212213호 ,서울특별시 강동구 아리수로50길 50 (고덕동 래미안힐스테이트고덕 상가 2층 212213호),5229.0,고덕 고래힐동물병원,,
1816,3240000.0,3.24e+17,20030607.0,,1.0,영업/정상,0.0,정상,,,,,474-5100,88.24,,서울특별시 강동구 성내동 415-1,서울특별시 강동구 양재대로 1385 (성내동),5376.0,둔촌동물병원,,
1817,3240000.0,3.24e+17,20171010.0,,1.0,영업/정상,0.0,정상,,,,,02-476-7582,,,서울특별시 강동구 천호동 30-5번지 ,서울특별시 강동구 양재대로 1601 (천호동 장수빌딩),5306.0,안단테 동물병원,,
1818,3240000.0,3.24e+17,20030307.0,,1.0,영업/정상,0.0,정상,,,,,488-7510,0.0,,서울특별시 강동구 천호동 233-145번지 19통4반 ,서울특별시 강동구 구천면로 322 (천호동),5309.0,CH동물병원,,
1819,3240000.0,3.24e+17,20030607.0,,1.0,영업/정상,0.0,정상,,,,,488-3703,0.0,,,서울특별시 강동구 구천면로 238 (천호동),5334.0,현대종합동물병원,,
1820,3240000.0,3.24e+17,20030607.0,,1.0,영업/정상,0.0,정상,,,,,427-5685,50.95,,,서울특별시 강동구 동남로73길 26 (명일동),5269.0,해태동물병원,,
1821,3240000.0,3.24e+17,20180726.0,,1.0,영업/정상,0.0,정상,,,,,02-486-4252,0.0,,서울특별시 강동구 둔촌동 53번지 원경빌딩 ,서울특별시 강동구 천호대로 1186 원경빌딩 102호 (둔촌동),5361.0,김태화동물병원,,
1822,3240000.0,3.24e+17,20040531.0,,1.0,영업/정상,0.0,정상,,,,,02-488-8275,161.13,,서울특별시 강동구 성내동 322-6번지 EMK빌딩 ,서울특별시 강동구 올림픽로 568 EMK빌딩 2층 (성내동),5391.0,박형우동물병원,,
1823,3240000.0,3.24e+17,20040413.0,,1.0,영업/정상,0.0,정상,,,,,487-7575,62.25,,,서울특별시 강동구 양재대로 1508 (길동),5343.0,열린24시동물병원,,
1824,3240000.0,3.24e+17,20020709.0,,1.0,영업/정상,0.0,정상,,,,,488-7463,0.0,,,서울특별시 강동구 올림픽로 703 (천호동),5245.0,쥬라기동물병원,,
1825,3240000.0,3.24e+17,20190329.0,,1.0,영업/정상,0.0,정상,,,,,02-426-7722,,,서울특별시 강동구 강일동 679-2번지 MIDC빌딩 ,서울특별시 강동구 아리수로 421 MIDC빌딩 101호 (강일동),5211.0,아프리카동물병원,,
1844,3200000.0,3.2e+17,20020328.0,,1.0,영업/정상,0.0,정상,,,,,02-874-3535,176.73,,서울특별시 관악구 봉천동 961-15번지 1층,서울특별시 관악구 남부순환로191길 10 1층 (봉천동),8756.0,양지동물병원,,
1845,3210000.0,3.21e+17,20130327.0,,1.0,영업/정상,0.0,정상,,,,,2058-1882,113.64,,서울특별시 서초구 양재동 4-14,서울특별시 서초구 바우뫼로 211 (양재동),6740.0,에이블 동물병원,,
1846,3230000.0,3.23e+17,20091202.0,,1.0,영업/정상,0.0,정상,,,,,443-2222,0.0,,서울특별시 송파구 가락동 137-3 현대빌리지,서울특별시 송파구 동남로 161 12층 (가락동 현대빌리지),5826.0,에코동물병원,,
1847,3150000.0,3.15e+17,20130103.0,,1.0,영업/정상,0.0,정상,,,,,,126.72,,서울특별시 강서구 등촌동 628-13번지 101-1호,서울특별시 강서구 양천로 510 1층 101-1호 (등촌동 현대프린스텔빌딩),7548.0,24시 안박동물병원,,
1848,3200000.0,3.2e+17,20200601.0,,1.0,영업/정상,0.0,정상,,,,,02-872-7582,,,서울특별시 관악구 봉천동 1563-6번지,서울특별시 관악구 쑥고개로 57-1 1층 (봉천동),8785.0,비바동물병원,,
1850,3230000.0,3.23e+17,19910218.0,,1.0,영업/정상,0.0,정상,,,,,02-402-5746,0.0,,서울특별시 송파구 가락동 190-6번지 무영빌딩,서울특별시 송파구 동남로18길 23 무영빌딩 (가락동),5783.0,영국동물병원,,
1851,3200000.0,3.2e+17,20120120.0,,1.0,영업/정상,0.0,정상,,,,,02-880-8661,1963.64,,서울특별시 관악구 신림동 149,서울특별시 관악구 관악로 1 (신림동 서울대학교),8826.0,서울대학교 수의과대학 동물병원,,
1852,3110000.0,3.11e+17,20050816.0,,1.0,영업/정상,0.0,정상,,,,,306-8575,0.0,,서울특별시 은평구 증산동 174-6번지 103호,서울특별시 은평구 증산로 267 103호 (증산동),3500.0,한수24시동물병원,,
1854,3220000.0,3.22e+17,20180601.0,,1.0,영업/정상,0.0,정상,,,,,02-454-8275,0.0,,서울특별시 강남구 삼성동 10-25 대호빌딩 1층,서울특별시 강남구 봉은사로57길 59 대호빌딩 1층 (삼성동),6092.0,혜민동물병원,,
1855,3180000.0,3.18e+17,20100422.0,,1.0,영업/정상,0.0,정상,,,,,845-0780,0.0,,서울특별시 영등포구 신길동 214-55 2층,서울특별시 영등포구 도신로 186 (신길동2층),,온누리 종합동물병원,,
1856,3180000.0,3.18e+17,20170216.0,,1.0,영업/정상,0.0,정상,,,,,02-2635-2475,,,서울특별시 영등포구 당산동5가 11-30 12층,서울특별시 영등포구 양평로 5 12층 (당산동5가 성원빌딩),7214.0,이든동물의료센터,,
1857,3060000.0,3.06e+17,20210114.0,,1.0,영업/정상,0.0,정상,,,,,,32.0,,서울특별시 중랑구 중화동 305-44 유정빌딩 201동,서울특별시 중랑구 봉화산로 39-1 유정빌딩 2층 201호 (중화동),2017.0,골드퍼피&실버캣,,
1858,3240000.0,3.24e+17,20210517.0,,1.0,영업/정상,0.0,정상,,,,,02-426-7979,,,서울특별시 강동구 강일동 75-10 골드프라자 202-203호,서울특별시 강동구 아리수로93나길 60 골드프라자 202-203호 (강일동),5415.0,메이플 동물의료센터,,
1859,3150000.0,3.15e+17,20200616.0,,1.0,영업/정상,0.0,정상,,,,,02-2235-1533,,,서울특별시 강서구 등촌동 680 한울빌딩,서울특별시 강서구 강서로62길 10 한울빌딩 1층 (등촌동),7583.0,차지우동물병원,,
1860,3210000.0,3.21e+17,20181109.0,,1.0,영업/정상,0.0,정상,,,,,02-593-7575,232.47,,서울특별시 서초구 반포동 106-13 신화빌딩,서울특별시 서초구 사평대로20길 3 신화빌딩 1층 (반포동),6576.0,이을반려동물케어센터,,
1861,3200000.0,3.2e+17,20030703.0,,1.0,영업/정상,0.0,정상,,,,,02-837-8875,0.0,,서울특별시 관악구 신림동 564-3,서울특별시 관악구 남부순환로 1429 (신림동),8766.0,러브펫종합동물병원,,
1862,3030000.0,3.03e+17,20210624.0,,1.0,영업/정상,0.0,정상,,,,,02-6454-6182,0.0,,서울특별시 성동구 행당동 377 서울숲 더샵 4층,서울특별시 성동구 왕십리로 241 4층 (행당동 서울숲 더샵),4765.0,바우라움동물병원,,
1863,3130000.0,3.13e+17,20130617.0,,1.0,영업/정상,0.0,정상,,,,,02-338-2475,18.4,,서울특별시 마포구 서교동 494,서울특별시 마포구 양화로 72 효성해링턴타워 101동 제1층 121122호 (서교동),4044.0,아이엠 동물병원,,
1864,3010000.0,3.01e+17,20200625.0,,1.0,영업/정상,0.0,정상,,,,,02-2253-2233,,,서울특별시 중구 황학동 1596,서울특별시 중구 난계로 197 124층 (황학동),4574.0,웰튼동물의료센터,,
1865,3210000.0,3.21e+17,20160725.0,,1.0,영업/정상,0.0,정상,,,,,02-525-3102,211.57,,서울특별시 서초구 방배동 442-3 대광빌딩 12층,서울특별시 서초구 동작대로 36 12층 (방배동 대광빌딩),6691.0,VIP동물의료센터 서초동작점,,
1866,3130000.0,3.13e+17,20160104.0,,1.0,영업/정상,0.0,정상,,,,,02-715-0075,0.0,,서울특별시 마포구 용강동 494-68,서울특별시 마포구 대흥로 24 (용강동 서강빌딩(1~2층)),4162.0,닥터 호오 동물병원,,
1869,3100000.0,3.1e+17,20180329.0,,1.0,영업/정상,0.0,정상,,,,,02-972-6543,0.0,,서울특별시 노원구 중계동 509-2 홈플러스 지하 2층,서울특별시 노원구 동일로204가길 12 홈플러스 지하 2층 (중계동),1783.0,골드퍼피동물병원 중계점,,
1870,3240000.0,3.24e+17,20200703.0,,1.0,영업/정상,0.0,정상,,,,,02-478-2208,,,서울특별시 강동구 길동 402-10 102호,서울특별시 강동구 천호대로191길 6 102호 (길동),5350.0,양지가축동물병원,,
1871,3090000.0,3.09e+17,20200714.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 도봉구 창동 743-23,서울특별시 도봉구 마들로 548 102 103호 (창동),1408.0,블루핀동물병원,,
1872,3190000.0,3.19e+17,20110209.0,,1.0,영업/정상,0.0,정상,,,,,02-817-8172,83.23,,서울특별시 동작구 상도1동 261,서울특별시 동작구 상도로 315 (상도1동),6970.0,정겨운동물병원,,
1873,3090000.0,3.09e+17,20051021.0,,1.0,영업/정상,0.0,정상,,,,,955-2882,40.46,,서울특별시 도봉구 방학동 731 한화아파트 상가 105호,서울특별시 도봉구 방학로 187 105호 (방학동 한화아파트 상가),1383.0,유현동물병원,,
1874,3220000.0,3.22e+17,20150623.0,,1.0,영업/정상,0.0,정상,,,,,557-1555,0.0,,서울특별시 강남구 역삼동 694-11 연안이씨빌딩 1층,서울특별시 강남구 선릉로 533 연안이씨빌딩 1층 (역삼동),6149.0,선릉동물병원,,
1875,3140000.0,3.14e+17,20200723.0,,1.0,영업/정상,0.0,정상,,,,,02-2653-3335,87.0,,서울특별시 양천구 신정동 324-7 대림아크로빌 102호,서울특별시 양천구 목동서로 401 1층 102호 (신정동 대림아크로빌),8092.0,산책동물병원,,
1876,3040000.0,3.04e+17,20050602.0,,1.0,영업/정상,0.0,정상,,,,,463-7075,0.0,,서울특별시 광진구 자양동 553-280,서울특별시 광진구 뚝섬로 504 (자양동),5085.0,이다종합동물병원,,
1877,3140000.0,3.14e+17,20040922.0,,1.0,영업/정상,0.0,정상,,,,,2692-8255,97.7,,서울특별시 양천구 신월동 546-25,서울특별시 양천구 신월로 149 (신월동),8032.0,파란종합 동물병원,,
1878,3000000.0,3e+17,20160211.0,,1.0,영업/정상,0.0,정상,,,,,722-8275,0.0,,서울특별시 종로구 통인동 147-7 씨에스코즈빌,서울특별시 종로구 자하문로 35-3 씨에스코즈빌 101호 (통인동),3040.0,광화문동물병원,,
1879,3220000.0,3.22e+17,20110125.0,,1.0,영업/정상,0.0,정상,,,,,1577-6125,1002.5,,서울특별시 강남구 청담동 97 M빌딩,서울특별시 강남구 도산대로 445 M빌딩 2층 (청담동),6015.0,이리온동물의료원(청담점),,
1881,3130000.0,3.13e+17,19960108.0,,1.0,영업/정상,0.0,정상,,,,,02-707-2340,0.0,,서울특별시 마포구 대흥동 337-41,서울특별시 마포구 대흥로 48 (대흥동),4159.0,용강동물병원,,
1882,3220000.0,3.22e+17,20121115.0,,1.0,영업/정상,0.0,정상,,,,,511-6364,146.7,,서울특별시 강남구 역삼동 725-15 2층,서울특별시 강남구 논현로86길 22 2층 (역삼동),6223.0,백산동물병원,,
1883,3220000.0,3.22e+17,20170106.0,,1.0,영업/정상,0.0,정상,,,,,02-549-0275,0.0,,서울특별시 강남구 신사동 587-13 1층 지하1층,서울특별시 강남구 도산대로 213 (신사동 1층 지하1층),6026.0,24시 스마트동물병원(신사본원),,
1884,3210000.0,3.21e+17,20201012.0,,1.0,영업/정상,0.0,정상,,,,,02-6925-2225,164.9,,서울특별시 서초구 방배동 926-3,서울특별시 서초구 방배로19길 19 1층 (방배동),6682.0,서울종합동물병원방배,,
1885,3180000.0,3.18e+17,20100623.0,,1.0,영업/정상,0.0,정상,,,,,833-7554,0.0,,서울특별시 영등포구 신길동 4824,서울특별시 영등포구 여의대방로 11 (신길동),7437.0,유석동물병원,,
1886,3110000.0,3.11e+17,20200826.0,,1.0,영업/정상,0.0,정상,,,,,,216.9,,서울특별시 은평구 녹번동 28-1,서울특별시 은평구 통일로 665 (녹번동),3382.0,어울동물의료센터,,
1888,3080000.0,3.08e+17,19920818.0,,1.0,영업/정상,0.0,정상,,,,,989-9552,76.0,,서울특별시 강북구 미아동 734-258 백운M빌딩,서울특별시 강북구 삼양로 190 백운M빌딩 1층 (미아동),1174.0,삼양동물병원,,
1889,3040000.0,3.04e+17,20110602.0,,1.0,영업/정상,0.0,정상,,,,,450-9306,263.4,,서울특별시 광진구 능동 18-0,서울특별시 광진구 능동로 216 (능동),4991.0,서울어린이대공원동물병원,,
1890,3160000.0,3.16e+17,20200909.0,,1.0,영업/정상,0.0,정상,,,,,220887578,0.0,,서울특별시 구로구 항동 128-14 와이제이프라자 104 204호,서울특별시 구로구 항동로3길 4 와이제이프라자 104 204호 (항동),8368.0,항동푸른숲동물병원,,
1891,3230000.0,3.23e+17,20200915.0,,1.0,영업/정상,0.0,정상,,,,,02-402-3270,,,서울특별시 송파구 문정동 652-5 문정아이파크,서울특별시 송파구 법원로4길 6 문정아이파크 128-9호 (문정동),5855.0,동물병원알루,,
1892,3050000.0,3.05e+17,20200916.0,,1.0,영업/정상,0.0,정상,,,,,02-2217-8930,0.0,,서울특별시 동대문구 답십리동 52-3,서울특별시 동대문구 전농로 80 1층 (답십리동),2606.0,아이원 동물병원,,
1893,3140000.0,3.14e+17,20170410.0,,1.0,영업/정상,0.0,정상,,,,,02-2601-8875,168.5,,서울특별시 양천구 신정동 1182-11,서울특별시 양천구 중앙로 237 1층 (신정동),8073.0,24시 서울 탑 동물병원,,
1894,3150000.0,3.15e+17,20150209.0,,1.0,영업/정상,0.0,정상,,,,,02-2662-8111,0.0,,서울특별시 강서구 마곡동 747 마곡엠밸리10단지 101호,서울특별시 강서구 마곡중앙1로 72 101호 (마곡동 마곡엠밸리10단지),7629.0,24시 강서 젠틀리동물의료센터,,
1895,3180000.0,3.18e+17,20190814.0,,1.0,영업/정상,0.0,정상,,,,,02-2634-8275,0.0,,서울특별시 영등포구 영등포동4가 442 타임스퀘어,서울특별시 영등포구 영중로 15 타임스퀘어 지하층 B104호 (영등포동4가),7305.0,러브펫 동물병원,,
1897,3210000.0,3.21e+17,20190718.0,,1.0,영업/정상,0.0,정상,,,,,02-6949-3038,250.37,,서울특별시 서초구 반포동 739-32 제이디 빌딩,서울특별시 서초구 강남대로79길 32 제이디 빌딩 1층 (반포동),6542.0,V+care 동물병원,,
1898,3220000.0,3.22e+17,20200812.0,,1.0,영업/정상,0.0,정상,,20201228.0,20210228.0,20210205.0,02-571-4478,,,서울특별시 강남구 도곡동 517-3 보석빌딩 202호,서울특별시 강남구 논현로28길 37 보석빌딩 202호 (도곡동),6301.0,대성동물약품병원,,
1899,3220000.0,3.22e+17,20200416.0,,1.0,영업/정상,0.0,정상,,,,,02-335-3333,0.0,,서울특별시 강남구 청담동 76-12 103호,서울특별시 강남구 학동로81길 9 103호 (청담동),6074.0,우리동생 동물병원,,
1900,3230000.0,3.23e+17,20200825.0,,1.0,영업/정상,0.0,정상,,,,,02-443-6933,,,서울특별시 송파구 오금동 151-1 재상빌딩,서울특별시 송파구 동남로 282 재상빌딩 1층 (오금동),5740.0,채움동물의료센터,,
1901,3210000.0,3.21e+17,20111208.0,,1.0,영업/정상,0.0,정상,,,,,02-3476-3535,32.32,,서울특별시 서초구 반포동 20-51 베리스타운102/108호,서울특별시 서초구 사평대로45길 10-25 (반포동),6544.0,반포자이동물병원,,
1902,3220000.0,3.22e+17,20001028.0,,1.0,영업/정상,0.0,정상,,,,,02-545-8575,0.0,,서울특별시 강남구 논현동 90-6 로이빌딩,서울특별시 강남구 학동로 235 로이빌딩 (논현동),6053.0,강남25동물병원,,
1903,3210000.0,3.21e+17,20210517.0,,1.0,영업/정상,0.0,정상,,,,,02-2039-9780,53.3,,서울특별시 서초구 잠원동 72-2 반원상가,서울특별시 서초구 신반포로23길 30 반원상가 1층 109호 (잠원동),6510.0,파파동물병원,,
1905,3140000.0,3.14e+17,20070327.0,,1.0,영업/정상,0.0,정상,,,,,02-2652-1865,40.0,,서울특별시 양천구 신정동 117-37,서울특별시 양천구 신목로 78 (신정동),8009.0,리더스 동물병원,,
1906,3220000.0,3.22e+17,20140404.0,,1.0,영업/정상,0.0,정상,,,,,269257021,238.5,,서울특별시 강남구 청담동 47 노블레스타워,서울특별시 강남구 삼성로133길 3 노블레스타워 지하1층 (청담동),6068.0,아이윌24시동물병원,,
1907,3230000.0,3.23e+17,20200311.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 송파구 송파동 98-4 아이앤비빌딩,서울특별시 송파구 가락로 140 아이앤비빌딩 2층 201호 (송파동),5676.0,라온펫동물병원,,
