"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3160000","316000001320150001","20150609","","01","영업/정상","0000","정상","","","","","","","","서울특별시 구로구 구로동 197-48번지 ","서울특별시 구로구 디지털로29길 38 (구로동 에이스테크노타워3차 201-N26)","08381","VINE","20150609095843","I","2018-08-31 23:59:59.0","","190491.833060361    ","442477.332680657    ","동물용의료용구판매업","","","000",""
"3160000","316000001320170002","20170728","","01","영업/정상","0000","정상","","","","","028503500","","","","서울특별시 구로구 디지털로34길 55 702호 (구로동 코오롱싸이언스밸리2차)","08378","(주)제일메디칼코퍼레이션","20170728133031","I","2018-08-31 23:59:59.0","","191020.264430044    ","442460.919021593    ","동물용의료용구판매업","","","L00",""
"3160000","316000001320190001","20190423","","03","폐업","0002","폐업","20190725","","","","0261245958","","","서울특별시 구로구 구로동 222-3번지 제이앤케이디지털타워 ","서울특별시 구로구 디지털로26길 111 제이앤케이디지털타워 110호 (구로동)","08390","오스테오시스","20190729153845","U","2019-07-31 02:40:00.0","","190822.851419439    ","442253.132895893    ","동물용의료용구판매업","","","000",""
"3160000","316000001320140001","20141024","","03","폐업","0002","폐업","20160411","","","","867-0620","","","","서울특별시 구로구 도림로 79 (구로동)","08312","소화약국","20160411155841","I","2018-08-31 23:59:59.0","","190381.458298972    ","443104.16011184     ","동물용의료용구판매업","","","000",""
"3170000","317000001320190004","20191108","","01","영업/정상","0000","정상","","","","","849-7410","","","서울특별시 금천구 가산동 543-1번지 대성디폴리스지식산업센터 ","서울특별시 금천구 서부샛길 606 대성디폴리스지식산업센터 비동 2603-1호 (가산동)","08504","(주)베스트유어즈","20191108160738","I","2019-11-10 00:23:10.0","","189055.138252216    ","441958.334400683    ","동물용의료용구판매업","","","000",""
"3170000","317000001320190002","20190423","","01","영업/정상","0000","정상","","","","","2026-2150","","","서울특별시 금천구 가산동 371-28번지 우림라이온스밸리 ","서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 비동 비120호 (가산동)","08507","(주)코젠바이오텍","20190423160543","I","2019-04-25 02:20:42.0","","189538.020935968    ","441982.427934953    ","동물용의료용구판매업","","","000",""
"3170000","317000001320190001","20190422","","01","영업/정상","0000","정상","","","","","","","","서울특별시 금천구 가산동 371-106번지 가산 더블유센터 ","서울특별시 금천구 가산디지털1로 181 가산 더블유센터 120호 (가산동)","08503","에스앤디메디케어","20190422121810","I","2019-04-24 02:20:29.0","","189350.592434703    ","442143.206055455    ","동물용의료용구판매업","","","000",""
"3170000","317000001320190003","20190513","","01","영업/정상","0000","정상","","","","","","","","서울특별시 금천구 가산동 371-106번지 가산 더블유센터 ","서울특별시 금천구 가산디지털1로 181 가산 더블유센터 120호 (가산동)","08503","에스디통상","20190513113420","I","2019-05-15 02:21:01.0","","189350.592434703    ","442143.206055455    ","동물용의료용구판매업","","","000",""
"3170000","317000001320150001","20150206","","01","영업/정상","0000","정상","","","","","","","","서울특별시 금천구 독산동 ","서울특별시 금천구 한내로 56 1층 (독산동)","08599","바른메디칼","20150206154925","I","2018-08-31 23:59:59.0","","189979.841396839    ","439315.464911957    ","동물용의료용구판매업","","","000",""
"3170000","317000001320180001","20180523","","01","영업/정상","0000","정상","","","","","070-8944-9185","","","서울특별시 금천구 가산동 481-10번지 벽산디지털밸리2차 ","서울특별시 금천구 가산디지털2로 184 벽산디지털밸리2차 112호 (가산동)","08501","시온하이텍","20180523100024","I","2018-08-31 23:59:59.0","","189127.981104583    ","442460.505542105    ","동물용의료용구판매업","","","000",""
"3170000","317000001320200002","20200228","","01","영업/정상","0000","정상","","","","","","","","서울특별시 금천구 가산동 371-28번지 우림라이온스밸리 ","서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 B동 B120호 (가산동)","08507","주식회사 더엔상사","20200302134956","U","2020-03-04 02:40:00.0","","189538.020935968    ","441982.427934953    ","동물용의료용구판매업","","","000",""
"3000000","300000001320210003","20210928","","01","영업/정상","0000","정상","","","","","","","","서울특별시 종로구 부암동 ***-* 타임***오피스텔","서울특별시 종로구 자하문로 *** 타임***오피스텔 ***호 (부암동)","03020","펫월드","20210928100426","I","2020-12-08 21:00:00.0","","196668.877563099","455055.264019484","","","","",""
"3170000","317000001320130001","20130731","","03","폐업","0002","폐업","20131231","","","","6937-6207","0","","서울특별시 금천구 독산동 150-16번지 ","서울특별시 금천구 시흥대로141길 16 (독산동)","08534","주식회사 맵플","20131231143511","I","2018-08-31 23:59:59.0","","190878.066061642    ","441272.006831095    ","동물용의료용구판매업","","","L00",""
"3180000","318000001320190002","20191115","","01","영업/정상","0000","정상","","","","","02-548-3131","","","서울특별시 영등포구 신길동 1351-3번지 천록빌딩 ","서울특별시 영등포구 여의대방로61길 2 천록빌딩 1110호 (신길동)","07319","큐찬스(주)","20191115100854","I","2019-11-17 00:23:16.0","","193389.462376889    ","445790.101523876    ","동물용의료용구판매업","","","L00",""
"3180000","318000001320190001","20190314","","01","영업/정상","0000","정상","","","","","","","","서울특별시 영등포구 신길동 59-2번지 엔씨티오피스텔 ","서울특별시 영등포구 영등포로 353 엔씨티오피스텔 206호 (신길동)","07318","(주)제이에이치리더","20190924181838","U","2019-09-26 02:40:00.0","","192327.822443146    ","446217.607733472    ","동물용의료용구판매업","","","L00",""
"3180000","318000001320130001","20130108","","01","영업/정상","0000","정상","","","","","2671-6931","15.3","","서울특별시 영등포구 양평동5가 76번지 양평동한신아파트 제108동상가 1층 10호 ","서울특별시 영등포구 양평로24길 9 제108동 상가1층 10호 (양평동5가 양평동한신아파트)","07204","(주)성보사이언스","20130108110703","I","2018-08-31 23:59:59.0","","190394.571819262    ","448656.726986041    ","동물용의료용구판매업","","","L00",""
"3180000","318000001320140002","20140206","","01","영업/정상","0000","정상","","","","","0263094343","","","서울특별시 영등포구 문래동3가 55-20번지 에이스하이테크시티 1동 326호 ","서울특별시 영등포구 경인로 775 1동 326호 (문래동3가 에이스하이테크시티)","07299","(주)대석메드","20140206110237","I","2018-08-31 23:59:59.0","","190996.357288859    ","445841.377603245    ","동물용의료용구판매업","","","L00",""
"3160000","316000001320170001","20170207","","01","영업/정상","0000","정상","","","","","0261055630","","","","서울특별시 구로구 디지털로32길 30 204호 (구로동 코오롱디지털타워빌란트)","08390","보성과학(주)","20210510162018","U","2020-12-04 23:02:00.0","","190776.468544178","442370.143700207","","","","",""
"3180000","318000001320150001","20150526","","01","영업/정상","0000","정상","","","","","02-595-0106","60.72","","서울특별시 영등포구 신길동 1351-3번지 천록빌딩 908호","서울특별시 영등포구 여의대방로61길 2 908호 (신길동 천록빌딩)","07319","(사)남북경협경제인연합회","20150526170226","I","2018-08-31 23:59:59.0","","193389.462376889    ","445790.101523876    ","동물용의료용구판매업","","","L00",""
"3180000","318000001320150002","20150807","","01","영업/정상","0000","정상","","","","","02-2672-6515","12.15","","서울특별시 영등포구 양평동5가 양평동한신아파트 109동 17호","서울특별시 영등포구 양평로24길 9 109동 17호 (양평동5가 양평동한신아파트)","07204","(주)일신씨엔엠","20150817095133","I","2018-08-31 23:59:59.0","","190394.571819262    ","448656.726986041    ","동물용의료용구판매업","","","L00",""
"3180000","318000001320170001","20170202","","01","영업/정상","0000","정상","","","","","02-962-6474","","","서울특별시 영등포구 양평동5가 76번지 양평동한신아파트 상가1-7호","서울특별시 영등포구 양평로24길 9 상가1-7호 (양평동5가 양평동한신아파트)","07204","(주)엠디젠","20170202163338","I","2018-08-31 23:59:59.0","","190394.571819262    ","448656.726986041    ","동물용의료용구판매업","","","L00",""
"3150000","315000001320210001","20210205","","01","영업/정상","0000","정상","","","","","02-3664-6211","","","서울특별시 강서구 내발산동 646-2 201호","서울특별시 강서구 강서로52길 13 201호 (내발산동)","07646","(주)더블류엠코퍼레이션","20210205090733","I","2020-12-02 00:07:00.0","","185705.990366621","450641.290762228","","","","",""
"3180000","318000001319990001","19990323","","03","폐업","0002","폐업","20120306","","","","2634-2498","16.2","","서울특별시 영등포구 영등포동7가 94-369 번지 ","","","킴스상사","20120306130912","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3180000","318000001319990002","19990513","","03","폐업","0002","폐업","20120306","","","","831-0388-9","56.24","","서울특별시 영등포구 신길동 221-44번지 ","서울특별시 영등포구 신길로 204 (신길동)","","조일메디칼","20120306130636","I","2018-08-31 23:59:59.0","","192037.140346383    ","445369.211797828    ","동물용의료용구판매업","","","000",""
"3180000","318000001319990003","19990323","","03","폐업","0002","폐업","20120306","","","","2634-2498","16.2","","서울특별시 영등포구 영등포동7가 94-369번지 성보빌딩 206호 ","서울특별시 영등포구 국회대로56길 6 (영등포동7가성보빌딩 206호)","","킴스상사","20120306101115","I","2018-08-31 23:59:59.0","","191886.853237588    ","446914.055533838    ","동물용의료용구판매업","","","000",""
"3180000","318000001320000001","20000630","","03","폐업","0002","폐업","20120306","","","","833-4296","54","","서울특별시 영등포구 도림동 7-21  번지 ","","","진원메디칼","20120306130801","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3180000","318000001320020001","20020831","","03","폐업","0002","폐업","20100616","","","","835-0603","72","","서울특별시 영등포구 신길동 225-5   번지 ","","","다산메디칼","20100616121508","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3180000","318000001320140001","20140117","","03","폐업","0002","폐업","20150817","","","","027805594","","","서울특별시 영등포구 여의도동 61-3번지 1214호 ","서울특별시 영등포구 63로 40 1214호 (여의도동 라이프오피스텔)","07345","주식회사 펫탑","20150818155138","I","2018-08-31 23:59:59.0","","194561.746032498    ","446364.318286465    ","동물용의료용구판매업","","","L00",""
"3180000","318000001320180001","20180625","","03","폐업","0002","폐업","20190422","","","","02-2069-3121","","","서울특별시 영등포구 양평동4가 1-8번지 ","서울특별시 영등포구 선유로 226 12호 (양평동4가)","07212","주식회사 포파코 양평지점","20190422173421","U","2019-04-24 02:40:00.0","","190715.183390798    ","447858.055551415    ","동물용의료용구판매업","","","L00",""
"3190000","319000001320190001","20191104","","01","영업/정상","0000","정상","","","","","02-525-1341","","","서울특별시 동작구 사당동 1006-20번지 ","서울특별시 동작구 동작대로21길 36 (사당동)","07013","성진메드","20191104140005","I","2019-11-06 00:23:08.0","","198137.759449433    ","442421.230560468    ","동물용의료용구판매업","","","000",""
"3190000","319000001320160001","20160627","","01","영업/정상","0000","정상","","","","","","","","서울특별시 동작구 본동 434-1번지 ","서울특별시 동작구 노량진로22길 25 1층 (본동)","06916","토탈랩솔루션","20170926093014","I","2018-08-31 23:59:59.0","","195576.812034321    ","445479.197925104    ","동물용의료용구판매업","","","000",""
"3190000","319000001320170001","20170626","","01","영업/정상","0000","정상","","","","","","","","서울특별시 동작구 신대방동 706번지 상가동 125호","서울특별시 동작구 보라매로5길 5 상가동 125126호 (신대방동 보라매우성아파트)","07071","보라매컨설팅","20170626103115","I","2018-08-31 23:59:59.0","","193311.831569946    ","443352.67250352     ","동물용의료용구판매업","","","000",""
"3190000","319000001320030001","20031220","","03","폐업","0002","폐업","20070522","","","","828-0183-7","0","","서울특별시 동작구 대방동 49-6   번지 9층 ","","","(주)유한양행","20070522125340","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3030000","303000001320210001","20210205","","01","영업/정상","0000","정상","","","","","1522-9843","","","서울특별시 성동구 성수동2가 301-3","서울특별시 성동구 아차산로 66 2층 (성수동2가)","04782","(주)셀러허브","20210208091153","U","2020-12-01 23:00:00.0","","204478.404351667","449270.3620558","","","","",""
"3190000","319000001320120001","20120625","","03","폐업","0002","폐업","20170111","","","","540-8243","32.4","","서울특별시 동작구 상도1동 390번지 2층 202호 ","서울특별시 동작구 상도로 295 2층 202호 (상도1동)","06970","디자인포션","20170111150250","I","2018-08-31 23:59:59.0","","195463.528823655    ","444363.244818812    ","동물용의료용구판매업","","","000",""
"3190000","319000001320150002","20150824","","03","폐업","0002","폐업","20180726","","","","02-780-5594","17.7","","서울특별시 동작구 대방동 391-327번지 2층 ","서울특별시 동작구 대방동27길 91 2층 (대방동 대호빌딩)","06954","주식회사 펫탑","20180726151803","I","2018-08-31 23:59:59.0","","193231.892394661    ","444327.777286652    ","동물용의료용구판매업","","","L00",""
"3190000","319000001320150001","20150820","","03","폐업","0002","폐업","20180726","","","","02-780-5594","17.7","","서울특별시 동작구 대방동 391-327번지 2층 ","서울특별시 동작구 대방동27길 91 2층 (대방동 대호빌딩)","06954","주식회사 펫탑","20180726151534","I","2018-08-31 23:59:59.0","","193231.892394661    ","444327.777286652    ","동물용의료용구판매업","","","L00",""
"3190000","319000001320180001","20180918","","03","폐업","0002","폐업","20200420","","","","02-6180-0086","","","서울특별시 동작구 사당동 1007-1번지 ","서울특별시 동작구 동작대로23길 13 (사당동)","07013","베이비몽","20200504180850","U","2020-05-06 02:40:00.0","","198258.471061479    ","442440.347267252    ","동물용의료용구판매업","","","000",""
"3200000","320000001320190002","20190725","","01","영업/정상","0000","정상","","","","","02-875-0734","49.5","","서울특별시 관악구 신림동 320-44번지 지하 1층 ","서울특별시 관악구 밤골길 20 지하 1층 (신림동)","08848","엘케어","20190725183506","I","2019-07-27 02:21:47.0","","193804.850994486    ","440057.242381005    ","동물용의료용구판매업","","","000",""
"3200000","320000001320180002","20180611","","01","영업/정상","0000","정상","","","","","02-3285-1312","","","서울특별시 관악구 신림동 1443-33번지 금오빌딩 ","서울특별시 관악구 봉천로 226 금오빌딩 (신림동)","08707","폴리파크 신림점","20180611094839","I","2018-08-31 23:59:59.0","","193443.186089237    ","443029.164179371    ","동물용의료용구판매업","","","000",""
"3200000","320000001320190003","20191016","","03","폐업","0002","폐업","","","","","","","","서울특별시 관악구 봉천동 856-6번지 BS타워 ","서울특별시 관악구 관악로 158 BS타워 2층 (봉천동)","08788","주식회사 메디컬이노베이션","20200405165541","U","2020-04-07 02:40:00.0","","195749.807818865    ","441904.517972976    ","동물용의료용구판매업","","","L00",""
"3200000","320000001320190004","20191017","","03","폐업","0002","폐업","20200402","","","","","","","서울특별시 관악구 봉천동 856-6번지 BS타워 ","서울특별시 관악구 관악로 158 BS타워 2층 (봉천동)","08788","주식회사 메디컬이노베이션","20200405165716","U","2020-04-07 02:40:00.0","","195749.807818865    ","441904.517972976    ","동물용의료용구판매업","","","L00",""
"3200000","320000001320050001","20050331","","03","폐업","0002","폐업","20151017","","","","02-532-5526","0","","서울특별시 관악구 신림동 746-43번지 건영빌딩 3층 ","서울특별시 관악구 문성로 74 (신림동)","08863","히포사이언스","20160406103916","I","2018-08-31 23:59:59.0","","192174.723909669    ","441573.738036061    ","동물용의료용구판매업","","","000",""
"3200000","320000001320180001","20180131","","03","폐업","0002","폐업","20180511","","","","02-6339-1800","","","서울특별시 관악구 신림동 269-8번지 서울대-관악큐브 창업지원센터 4층 ","서울특별시 관악구 신림로 117 서울대-관악큐브 창업지원센터 4층 (신림동)","08813","주식회사 핏펫(FitPet)","20180509133742","I","2018-08-31 23:59:59.0","","194294.700093302    ","440945.094640521    ","동물용의료용구판매업","","","000",""
"3210000","321000001320190001","20190128","","01","영업/정상","0000","정상","","","","","070-8064-2794","17.64","","서울특별시 서초구 서초동 1687-2번지 서초플라자 401호","서울특별시 서초구 서초중앙로24길 55 서초플라자 4층 401호 (서초동)","06603","비마이펫 주식회사","20200103135832","U","2020-01-05 02:40:00.0","","201210.253946146    ","443848.193725847    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320180001","20180509","","01","영업/정상","0000","정상","","","","","02-3443-1824","","","서울특별시 서초구 잠원동 29-1번지 호영빌딩 101호","서울특별시 서초구 강남대로95길 19-4 호영빌딩 1층 101호 (잠원동)","06530","주식회사 바잇미","20180509160506","I","2018-08-31 23:59:59.0","","201580.237940072    ","445707.597252833    ","동물용의료용구판매업","","","000",""
"3210000","321000001320170001","20170726","","01","영업/정상","0000","정상","","","","","02-3474-5678","323.6","","서울특별시 서초구 서초동 1578-5번지 한성빌딩 3층 314호","서울특별시 서초구 사임당로 39 3층 314호 (서초동 한성빌딩)","06650","메디슨 코리아","20170726144836","I","2018-08-31 23:59:59.0","","201176.159311432    ","442917.346139861    ","동물용의료용구판매업","","","L00",""
"3210000","321000001320190003","20190430","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 서초동 1578-5 한성빌딩 3442호","서울특별시 서초구 사임당로 39 한성빌딩 6센터-3442호 (서초동)","06650","(주)더바디","20201223095952","U","2019-11-01 22:05:00.0","","201176.159311432","442917.346139861","","","","",""
"3240000","324000001320160002","20161205","","01","영업/정상","0000","정상","","","","","02-3431-8040","","","서울특별시 강동구 둔촌동 617-4번지 ","서울특별시 강동구 동남로49길 46-17 2층 (둔촌동)","05366","주식회사 한미메드라인","20161205110312","I","2018-08-31 23:59:59.0","","212965.180856621    ","447872.025836656    ","동물용의료용구판매업","","","000",""
"3240000","324000001320180001","20180502","","01","영업/정상","0000","정상","","","","","","15","","서울특별시 강동구 강일동 677-5번지 유러피안하우스2 1003호","서울특별시 강동구 아리수로91길 32-6 유러피안하우스2 (강일동)","05211","벳스몰","20180502172814","I","2018-08-31 23:59:59.0","","215290.15932300000  ","451769.82947500000  ","동물용의료용구판매업","","","000",""
"3240000","324000001320180002","20180607","","01","영업/정상","0000","정상","","","","","024742015","","","서울특별시 강동구 둔촌동 487번지 정원빌딩 ","서울특별시 강동구 양재대로 1404 정원빌딩 (둔촌동)","05363","폴리파크 둔촌점","20180709112444","I","2018-08-31 23:59:59.0","","212127.414856529    ","447679.626222447    ","동물용의료용구판매업","","","000",""
"3240000","324000001320180003","20180712","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강동구 둔촌동 617-4번지 ","서울특별시 강동구 동남로49길 46-17 (둔촌동)","05366","한미메드","20180712174743","I","2018-08-31 23:59:59.0","","212965.180856621    ","447872.025836656    ","동물용의료용구판매업","","","000",""
"3240000","324000001320180004","20181114","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강동구 길동 237-3번지 ","서울특별시 강동구 진황도로49길 38 301호 (길동)","05356","두리 메디칼","20181114105945","I","2018-11-16 02:36:00.0","","212494.525396029    ","448050.505747076    ","동물용의료용구판매업","","","000",""
"3240000","324000001320200002","20200515","","01","영업/정상","0000","정상","","","","","","1334.16","","서울특별시 강동구 길동 345-9번지 606호","서울특별시 강동구 천중로 213 606호 (길동)","05303","주식회사 스피어텐","20200515165938","I","2020-05-17 00:23:20.0","","212655.05159549     ","448764.660042344    ","동물용의료용구판매업","","","000",""
"3240000","324000001320200001","20200331","","01","영업/정상","0000","정상","","","","","02-427-3669","","","서울특별시 강동구 암사동 441번지 한강시티라이프 205호","서울특별시 강동구 올림픽로 834 한강시티라이프 2층 (암사동)","05238","(주)큐어바이오","20200331101626","I","2020-04-02 00:23:32.0","","211393.374131351    ","450351.502650047    ","동물용의료용구판매업","","","000",""
"3240000","324000001320130001","20131024","","03","폐업","0002","폐업","20161230","","","","","","","서울특별시 강동구 강일동 677-5번지 ","","","리즈메디텍","20161230103647","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3240000","324000001320140001","20140619","","03","폐업","0002","폐업","20161230","","","","02-3431-8040","","","","서울특별시 강동구 동남로49길 46-17 (둔촌동)","05366","한미메드라인상사","20161230103819","I","2018-08-31 23:59:59.0","","213033.70741300000  ","448177.02098500000  ","동물용의료용구판매업","","","000",""
"3030000","303000001320210002","20210208","","01","영업/정상","0000","정상","","","","","1800-9936","","","서울특별시 성동구 성수동2가 301-3","서울특별시 성동구 아차산로 66 2층 (성수동2가)","04782","(주)커머스허브","20210208092249","I","2020-12-01 23:00:00.0","","204478.404351667","449270.3620558","","","","",""
"3170000","317000001320140001","20140625","","01","영업/정상","0000","정상","","","","","","","","서울특별시 금천구 독산동 291-1번지 현대지식산업센터 T동 203호","서울특별시 금천구 두산로 70 현대지식산업센터 T동 2층 203호 (독산동)","08584","(주)더블유메디텍","20200619185137","U","2019-12-05 22:01:00.0","","190694.880295092","440764.426277932","","","","",""
"3160000","316000001320210010","20210217","","01","영업/정상","0000","정상","","","","","","","","서울특별시 구로구 고척동 321 우성꿈동산아파트 101동 801호","서울특별시 구로구 경인로47다길 34-7 101동 801호 (고척동 우성꿈동산아파트)","08219","0514마르셰","20210217091647","I","2020-12-01 23:09:00.0","","188109.321801032","444557.996323399","","","","",""
"3230000","323000001320200002","20200622","","01","영업/정상","0000","정상","","","","","080-424-7999","","","서울특별시 송파구 방이동 45","서울특별시 송파구 위례성대로 14 한미타워 (방이동)","05545","한미헬스케어","20200622175933","I","2019-12-05 22:04:00.0","","210002.84810652","446043.04612644","","","","",""
"3200000","320000001320210003","20210216","","01","영업/정상","0000","정상","","","","","02-856-3806","","","서울특별시 관악구 신림동 610-575 현대빌라","서울특별시 관악구 법원단지22길 11 가동 302호 (신림동 현대빌라)","08853","런하트","20210216090438","I","2020-12-01 23:08:00.0","","193146.430707326","441376.349307184","","","","",""
"3050000","305000001320070001","20070302","","01","영업/정상","0000","정상","","","","","02-2215-3649","16.5","","서울특별시 동대문구 전농동 494-8","서울특별시 동대문구 답십리로21길 21 (전농동)","02558","JS의료기","20200626142606","U","2019-12-05 22:08:00.0","","204147.342932412","452765.644747307","","","","",""
"3010000","301000001320190001","20190521","","01","영업/정상","0000","정상","","","","","02-2190-8400","","","서울특별시 중구 소공동 32-7 한진빌딩","서울특별시 중구 남대문로 63 한진빌딩 22층 (소공동)","04532","동방에스앤디(주)","20200629145158","U","2019-12-07 00:01:00.0","","198274.236324259","451198.510083723","","","","",""
"3230000","323000001320200003","20200714","","01","영업/정상","0000","정상","","","","","02-6933-7484","","","서울특별시 송파구 문정동 642 송파 테라타워2","서울특별시 송파구 송파대로 201 송파 테라타워2 B동 2층 210호 (문정동)","05854","세라노틱스(주)","20200714085207","I","2019-12-06 23:06:00.0","","210627","442875","","","","",""
"3060000","306000001320200001","20200715","","01","영업/정상","0000","정상","","","","","02-438-7551","","","서울특별시 중랑구 면목동 398-27 sk텔레콤","서울특별시 중랑구 면목로 205   (면목동)","02246","아벨바이오","20200715154502","I","2019-12-06 23:07:00.0","","207287.360462425","452139.898151971","","","","",""
"3100000","310000001320200002","20200810","","01","영업/정상","0000","정상","","","","","02-952-8214","","","서울특별시 노원구 하계동 250-3 하계테크노타운 B동 703호","서울특별시 노원구 노원로15길 10 하계테크노타운 B동 703호 (하계동)","01788","(주)정도비앤피","20200810141809","I","2019-12-07 23:02:00.0","","206219.437371151","459926.107544031","","","","",""
"3130000","313000001320200004","20200813","","01","영업/정상","0000","정상","","","","","02-702-5867","","","서울특별시 마포구 신공덕동 172 펜트라우스","서울특별시 마포구 백범로 205 105동 308호 (신공덕동 펜트라우스)","04194","주식회사 아울","20200813094231","I","2019-12-07 23:05:00.0","","195874.639172861","449015.903404686","","","","",""
"3040000","304000001320200002","20200814","","01","영업/정상","0000","정상","","","","","","","","서울특별시 광진구 군자동 358-9 광진 동양파라곤 1단지","서울특별시 광진구 광나루로 361 지하1층 114호 (군자동 광진 동양파라곤 1단지)","05003","파라곤동물병원","20200814160828","I","2019-12-07 23:06:00.0","","206091.938587177","449581.249922815","","","","",""
"3230000","323000001320200004","20200811","","01","영업/정상","0000","정상","","","","","02-733-1740","","","서울특별시 송파구 가락동 31-1 삼신빌딩","서울특별시 송파구 양재대로66길 30 삼신빌딩 3층 (가락동)","05704","핀에스코리아(주)","20200814135714","U","2019-12-07 23:06:00.0","","210932.187446884","444253.337073071","","","","",""
"3230000","323000001320200005","20200819","","01","영업/정상","0000","정상","","","","","02-415-3006","","","서울특별시 송파구 송파동 166 가락삼익맨숀","서울특별시 송파구 오금로 252 3층 1-2호 (송파동 가락삼익맨숀)","05673","태건","20200819160852","I","2019-12-07 22:01:00.0","","210656.492508336","444673.567068173","","","","",""
"3220000","322000001320200003","20200821","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강남구 삼성동 157-27 브이플렉스 7층 717호","서울특별시 강남구 테헤란로 501 브이플렉스 7층 717호 (삼성동)","06168","시그니처바이코리아(주)","20200821142831","I","2019-12-07 22:03:00.0","","204947.909039501","445035.104597245","","","","",""
"3010000","301000001320200003","20200730","","01","영업/정상","0000","정상","","","","","02-709-0197","","","서울특별시 중구 남대문로*가 **-** 연세대학교 세브란스빌딩","서울특별시 중구 통일로 ** 연세대학교 세브란스빌딩 **층 (남대문로*가)","04527","한국베링거인겔하임동물약품(주)","20210804114902","U","2020-12-08 00:06:00.0","","197612.995083649","450539.857693464","","","","",""
"3170000","317000001320200003","20200904","","01","영업/정상","0000","정상","","","","","02-6925-6322","","","서울특별시 금천구 가산동 426-5 월드메르디앙2차","서울특별시 금천구 가산디지털2로 123 월드메르디앙2차 703호 (가산동)","08505","(주)테크플러스","20200904155734","I","2019-12-09 00:06:00.0","","189202.600232089","441848.24299943","","","","",""
"3200000","320000001320210001","20210111","","01","영업/정상","0000","정상","","","","","","","","서울특별시 관악구 신림동 ****-*","서울특별시 관악구 신림로 *** ***-*호 (신림동)","08754","다정메디칼","20210906153434","U","2020-12-09 00:08:00.0","","193746.833837509","442510.775085572","","","","",""
"3130000","313000001320200005","20201014","","01","영업/정상","0000","정상","","","","","070-4808-2139","","","서울특별시 마포구 공덕동 467 롯데캐슬프레지던트","서울특별시 마포구 마포대로 109 제20층 제오-2002호 (공덕동 롯데캐슬프레지던트)","04146","주식회사 가람포리아","20201014100755","I","2019-10-30 23:06:00.0","","195564.375757848","449186.933273231","","","","",""
"3080000","308000001320200001","20200312","","03","폐업","0002","폐업","20201020","","","","","","","서울특별시 강북구 번동 148-120 드림빌라 202호","서울특별시 강북구 오현로25나길 19 202호 (번동 드림빌라)","01150","루아리","20201020165521","U","2019-10-30 22:02:00.0","","203166.858287189","458329.722482687","","","","",""
"3170000","317000001320200004","20201028","","01","영업/정상","0000","정상","","","","","","","","서울특별시 금천구 가산동 60-21 IT미래TOWER","서울특별시 금천구 디지털로9길 33 IT미래TOWER 2006호 (가산동)","08511","엠디케이(MDK)","20201028094814","I","2019-10-30 21:00:00.0","","189863.598209033","441870.90420315","","","","",""
"3160000","316000001320200001","20200902","","03","폐업","0002","폐업","20201103","","","","02-553-0923","","","서울특별시 구로구 구로동 222-8 코오롱디지털타워빌란트Ⅱ 1411-1호","서울특별시 구로구 디지털로30길 31 코오롱디지털타워빌란트Ⅱ 1411-1호 (구로동)","08390","MDK","20201103174922","U","2019-11-01 00:05:00.0","","190734.812272237","442305.230860115","","","","",""
"3130000","313000001320200006","20201112","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 공덕동 467 롯데캐슬프레지던트","서울특별시 마포구 마포대로 109 제20층 제오-2002호 (공덕동 롯데캐슬프레지던트)","04146","주식회사 식스나루","20201112181851","I","2019-10-31 23:04:00.0","","195564.375757848","449186.933273231","","","","",""
"3030000","303000001320200001","20201124","","01","영업/정상","0000","정상","","","","","02-494-2221","","","서울특별시 성동구 성수동1가 656-3 FORHU 606호","서울특별시 성동구 왕십리로 58 FORHU 606호 (성수동1가)","04778","주식회사 동도바이오텍","20201124103846","I","2019-10-31 22:06:00.0","","203924.802039313","448934.858771073","","","","",""
"3230000","323000001320200007","20201124","","01","영업/정상","0000","정상","","","","","052-933-3217","","","서울특별시 송파구 문정동 620 송파 푸르지오시티","서울특별시 송파구 새말로 62 송파 푸르지오시티 A동 129호 (문정동)","05841","톰과스누피","20201124103543","I","2019-10-31 22:06:00.0","","210654.50616628","442070.575741668","","","","",""
