개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명
3230000,3.23E+17,19970315,,1,영업/정상,0,정상,,,,,2202-0075,0,,서울특별시 송파구 잠실동 234-17번지 성선빌딩 ,서울특별시 송파구 백제고분로 161 성선빌딩 (잠실동),5568,위드펫종합동물병원
3230000,3.23E+17,19940629,,1,영업/정상,0,정상,,,,,443-8973,0,,서울특별시 송파구 오금동 120-7번지 ,서울특별시 송파구 동남로 318 (오금동),5730,김민재동물병원
3230000,3.23E+17,19930702,,1,영업/정상,0,정상,,,,,414-0075,0,,서울특별시 송파구 방이동 124-8번지 남양빌딩 ,서울특별시 송파구 오금로 203 남양빌딩 (방이동),5643,펫토피아동물병원
3230000,3.23E+17,19930713,,1,영업/정상,0,정상,,,,,443-8083,0,,서울특별시 송파구 거여동 133-77번지 흥일빌딩 ,서울특별시 송파구 마천로 264 흥일빌딩 (거여동),5735,오주동물병원
3230000,3.23E+17,19910426,,1,영업/정상,0,정상,,,,,401-0075,0,,서울특별시 송파구 거여동 562-4번지 ,서울특별시 송파구 오금로 498 (거여동),5772,노아동물병원
3230000,3.23E+17,19910330,,1,영업/정상,0,정상,,,,,414-7588,0,,서울특별시 송파구 잠실동 175-12번지 올림픽타워 101호,서울특별시 송파구 올림픽로 88 올림픽타워 101호 (잠실동),5556,희망종합동물병원
3230000,3.23E+17,19990830,,3,폐업,2,폐업,20010110,,,,4243662,0,,서울특별시 송파구 송파동 97-14 번지 ,,,LA종합동물병원
3230000,3.23E+17,19990708,,3,폐업,2,폐업,20100518,,,,420-9993,0,,서울특별시 송파구 송파동 103-29번지 ,서울특별시 송파구 가락로 162 (송파동),,한양종합동물병원
3230000,3.23E+17,19990708,,3,폐업,2,폐업,20000229,,,,4030222,0,,서울특별시 송파구 가락동 49-3번지 ,,,밍키종합동물병원
3230000,3.23E+17,19990430,,3,폐업,2,폐업,20161101,,,,404-8275,0,,서울특별시 송파구 거여동 183-11번지 ,서울특별시 송파구 마천로 274 (거여동),,첼린저동물병원
3230000,3.23E+17,20110628,,3,폐업,2,폐업,20190411,,,,2047-4224,0,,서울특별시 송파구 문정동 628번지 가든파이브툴 지하1층 ,서울특별시 송파구 충민로 10 가든파이브툴 지하1층 (문정동),5840,웰니스동물병원
3230000,3.23E+17,20110208,,3,폐업,2,폐업,20120718,,,,,0,,,서울특별시 강서구 가로공원로80길 6 2층 2호 (화곡동 태영아트빌),7762,24시송파서울동물병원
3230000,3.23E+17,20100203,,3,폐업,2,폐업,20170305,,,,422-7773,0,,,서울특별시 송파구 석촌호수로 74 (잠실동),5559,참 동물병원
3230000,3.23E+17,20091130,,3,폐업,2,폐업,20141215,,,,420-7580,67.96,,,서울특별시 송파구 백제고분로 115 (잠실동 그린빌딩1층),5570,꿈이 크는 동물병원
3230000,3.23E+17,20091110,,3,폐업,2,폐업,20120316,,,,473-0577,20.7,,서울특별시 송파구 풍납동 257-95번지 지상1층 ,서울특별시 송파구 토성로 30-1 (풍납동지상1층),,튼튼동물병원
3230000,3.23E+17,20090603,,3,폐업,2,폐업,20190207,,,,430-5353,55.13,,,서울특별시 송파구 마천로 76 (오금동),5659,솔로몬동물병원
3230000,3.23E+17,20090424,,3,폐업,2,폐업,20091124,,,,443-2222,0,,서울특별시 송파구 가락동 137-3번지 102호,,,내사랑 동물병원
3230000,3.23E+17,20090423,,3,폐업,2,폐업,20100407,,,,02-565-7582,0,,서울특별시 송파구 잠실동 19-9번지 2A12호,,,알프스 동물병원
3230000,3.23E+17,20141008,,3,폐업,2,폐업,20180930,,,,02-3213-2798,0,,,서울특별시 송파구 올림픽로 300 지하1층 (신천동 롯데마트 엔터테인먼트),5551,펫가든동물병원 월드타워점
3230000,3.23E+17,20090219,,3,폐업,2,폐업,20110131,,,,3401-7588,70,,서울특별시 송파구 문정동 11-8번지 지상2층 ,서울특별시 송파구 송이로32길 16 (문정동지상2층),,서울동물병원
3230000,3.23E+17,20080822,,3,폐업,2,폐업,20120130,,,,3431-6007,0,,서울특별시 송파구 석촌동 1-1번지 신동아로쟌뷰 1층(114호) ,서울특별시 송파구 석촌호수로 188 (석촌동신동아로쟌뷰 1층(114호)),,로잔동물병원
3230000,3.23E+17,20080421,,3,폐업,2,폐업,20180212,,,,420-0975,53.77,,,서울특별시 송파구 석촌호수로 94 (잠실동),5564,신천 동물병원
3230000,3.23E+17,20011105,,3,폐업,2,폐업,20110628,,,,416-8070,0,,,서울특별시 송파구 오금로 168 (송파동),5662,강남종합동물병원
3230000,3.23E+17,20010706,,3,폐업,2,폐업,20110706,,,,400-7582,0,,서울특별시 송파구 가락동 125-8번지 ,서울특별시 송파구 송이로 171 (가락동),,봄빛동물병원
3230000,3.23E+17,20010529,,3,폐업,2,폐업,20080110,,,,419-8275,0,,서울특별시 송파구 삼전동 48-10번지 ,서울특별시 송파구 백제고분로 214 (삼전동),,건국동물병원
3230000,3.23E+17,20110720,,3,폐업,2,폐업,20160713,,,,2203-0040,0,,서울특별시 송파구 잠실동 40번지 갤러리아팰리스상가내 지하1층136-11호 ,서울특별시 송파구 올림픽로 212 (잠실동갤러리아팰리스상가내 지하1층136-11호),,잠실초이 동물병원
3230000,3.23E+17,20071130,,3,폐업,2,폐업,20080929,,,,413-6676,27,,서울특별시 송파구 방이동 136-13번지 지상1층 ,서울특별시 송파구 가락로 259 (방이동지상1층),,레인보우동물병원
3230000,3.23E+17,20071101,,3,폐업,2,폐업,20140731,,,,430-7585,36.37,,,서울특별시 송파구 송이로 98 (가락동),5713,해밀동물병원
3230000,3.23E+17,20071002,,3,폐업,2,폐업,20170822,,,,419-7571,60.13,,서울특별시 송파구 송파동 135-2번지 지상1층 ,서울특별시 송파구 백제고분로 432 (송파동지상1층),,송파원동물병원
3230000,3.23E+17,20070803,,3,폐업,2,폐업,20160731,,,,430-7972,40.79,,,서울특별시 송파구 문정로4길 18 (문정동),5807,해뜨는 동물병원
3230000,3.23E+17,20070605,,3,폐업,2,폐업,20111128,,,,424-0425,0,,서울특별시 송파구 송파동 164-10번지 지상1층 ,,,러브펫동물병원
3230000,3.23E+17,20070302,,3,폐업,2,폐업,20110225,,,,2202-0344,131,,서울특별시 송파구 잠실동 250-13번지 지상2층 ,서울특별시 송파구 백제고분로 181 (잠실동지상2층),,최재호한방동물병원
3230000,3.23E+17,20070215,,3,폐업,2,폐업,20171031,,,,3432-7533,0,,,서울특별시 송파구 백제고분로 270 (삼전동),5585,동산동물병원
3230000,3.23E+17,20080107,,3,폐업,2,폐업,20120503,,,,443-7533,36,,서울특별시 송파구 가락동 8번지 가락스타클래스 107호 ,서울특별시 송파구 오금로 306 (가락동가락스타클래스 107호),,오금 동물병원
3230000,3.23E+17,20010305,,3,폐업,2,폐업,20070809,,,,416-8875,47.79,,서울특별시 송파구 방이동 136-13번지 ,서울특별시 송파구 가락로 259 (방이동),,방이동물병원
3230000,3.23E+17,20010215,,3,폐업,2,폐업,20071005,,,,403-0222,0,,서울특별시 송파구 가락동 49-3번지 ,서울특별시 송파구 송이로 95 (가락동),,밍키종합동물병원
3230000,3.23E+17,20051026,,3,폐업,2,폐업,20080820,,,,3431-6007,0,,서울특별시 송파구 석촌동 1-1번지 신동아로잔뷰 상가 114호 ,,,로잔동물병원
3230000,3.23E+17,20050526,,3,폐업,2,폐업,20110715,,,,2203-0049,64.8,,서울특별시 송파구 잠실동 40번지 지하 136-11 ,서울특별시 송파구 올림픽로 212 (잠실동지하 136-11),,쿨펫동물병원
3230000,3.23E+17,20050506,,3,폐업,2,폐업,20061211,,,,,0,,서울특별시 송파구 송파동 162번지 삼성레미안(아)상가 101동 106호 ,서울특별시 송파구 오금로32길 14 (송파동삼성레미안(아)상가 101동 106호),,사랑가득동물병원
3230000,3.23E+17,20140901,,1,영업/정상,0,정상,,,,,24247552,0,,서울특별시 송파구 삼전동 22-6번지 1층 ,서울특별시 송파구 석촌호수로 146 1층 (삼전동),5600,행복한 우리아이 동물병원
3230000,3.23E+17,20140611,,1,영업/정상,0,정상,,,,,431-0275,107.47,,서울특별시 송파구 문정동 4-2번지 성해아파트상가 1층 ,서울특별시 송파구 송이로 186 상가동 1호 (문정동 성해아파트),5796,문정탑동물병원
3230000,3.23E+17,20131231,,1,영업/정상,0,정상,,,,,02-414-7975,60.14,,서울특별시 송파구 석촌동 174-12번지 청호빌딩 1층 2호,서울특별시 송파구 송파대로 441 청호빌딩 1층 2호 (석촌동),5616,석촌동물병원
3230000,3.23E+17,20130723,,1,영업/정상,0,정상,,,,,02-6925-5475,0,,서울특별시 송파구 신천동 11번지 장미c상가 내제2층 203호 내제2층 204동 3호,서울특별시 송파구 올림픽로35길 94 신천동동 내제2층층 203호 (신천동 장미3차맨션),5504,킴리동물병원
3230000,3.23E+17,20130515,,1,영업/정상,0,정상,,,,,418-0724,0,,서울특별시 송파구 잠실동 175-6번지 J타워 202호,서울특별시 송파구 올림픽로 76 J타워 202호 (잠실동),5556,24시잠실ON동물의료센터
3230000,3.23E+17,20120814,,1,영업/정상,0,정상,,,,,02-419-1010,48.37,,서울특별시 송파구 잠실동 22-6번지 리센츠상가 1층 C13C14호 ,서울특별시 송파구 올림픽로 145 리센츠 상가동 1층 C13C14호 (잠실동),5502,리센츠 스타 동물병원
3230000,3.23E+17,20120416,,1,영업/정상,0,정상,,,,,419-7580,198,,서울특별시 송파구 석촌동 213-2번지 보라빌딩 ,서울특별시 송파구 삼학사로 44 보라빌딩 (석촌동),5679,이룸동물병원
3230000,3.23E+17,20111012,,1,영업/정상,0,정상,,,,,02-2043-7582,0,,서울특별시 송파구 오금동 17번지 왕천빌딩 1층 ,서울특별시 송파구 양재대로 1148 왕천빌딩 1층 (오금동),5657,유앤동물의료원
3230000,3.23E+17,20110805,,1,영업/정상,0,정상,,,,,400-7582,0,,서울특별시 송파구 가락동 125-8번지 상아빌딩 1층 ,서울특별시 송파구 송이로 171 상아빌딩 1층 (가락동),5827,봄빛 동물병원
3230000,3.23E+17,20180413,,1,영업/정상,0,정상,,,,,02-431-7575,0,,서울특별시 송파구 장지동 881-5번지 에스비트램스퀘어 203204호 ,서울특별시 송파구 위례광장로 200 에스비트램스퀘어 203204호 (장지동),5849,위례S동물의료센터
3230000,3.23E+17,20180212,,1,영업/정상,0,정상,,,,,02-403-7582,0,,서울특별시 송파구 문정동 624번지 송파아이파크 1동 E204호,서울특별시 송파구 법원로 55 송파아이파크 1층 E204호 (문정동),5841,송파데일리동물병원
3230000,3.23E+17,20180212,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 잠실동 242-4번지 리치빌딩 1층 ,서울특별시 송파구 석촌호수로 108 리치빌딩 1층 (잠실동),5566,신천동물병원
3230000,3.23E+17,20170814,,1,영업/정상,0,정상,,,,,419-7571,185.6,,서울특별시 송파구 송파동 135-2번지 2층 ,서울특별시 송파구 백제고분로 432 2층 (송파동),5662,송파원동물병원
3230000,3.23E+17,20180723,,1,영업/정상,0,정상,,,,,02-423-5755,0,,서울특별시 송파구 잠실동 27번지 잠실주공아파트상가 1층 106호,서울특별시 송파구 송파대로 567 상가동 1층 106호 (잠실동 잠실주공아파트),5503,더오동물병원
3230000,3.23E+17,20180702,,1,영업/정상,0,정상,,,,,02-2039-2575,0,,서울특별시 송파구 석촌동 15 제우빌딩 2층 202호,서울특별시 송파구 백제고분로 293 제우빌딩 2층 202호 (석촌동),5614,닥터캣 고양이병원
3230000,3.23E+17,20160629,,1,영업/정상,0,정상,,,,,02-448-7588,220.8,,서울특별시 송파구 문정동 57-3번지 ,서울특별시 송파구 새말로5길 17 (문정동),5807,송파스마일동물병원
3230000,3.23E+17,20160621,,1,영업/정상,0,정상,,,,,02-400-8575,264,,서울특별시 송파구 문정동 85번지 어은회관 ,서울특별시 송파구 새말로 125 어은회관 (문정동),5809,송파바로동물병원
3130000,3.13E+17,19980106,,1,영업/정상,0,정상,,,,,02-364-3517,0,,서울특별시 마포구 아현동 331-11,서울특별시 마포구 신촌로 248 (아현동),4115,월드펫동물병원
3230000,3.23E+17,20040203,,1,영업/정상,0,정상,,,,,409-7533,149,,서울특별시 송파구 가락동 175-14번지 연암빌딩 ,서울특별시 송파구 오금로 422 연암빌딩 1층 (가락동),5770,에버펫 동물병원
3230000,3.23E+17,19900808,,1,영업/정상,0,정상,,,,,404-6123,21.45,,서울특별시 송파구 오금동 39-1번지 ,서울특별시 송파구 오금로35길 44 (오금동),5660,이재풍동물병원
3230000,3.23E+17,20151202,,1,영업/정상,0,정상,,,,,02-6401-1512,0,,서울특별시 송파구 문정동 620번지 송파 푸르지오시티 상가 101호,서울특별시 송파구 새말로 62 송파 푸르지오시티 상가동 101호 (문정동),5841,키다리동물병원
3230000,3.23E+17,20150701,,1,영업/정상,0,정상,,,,,473-0577,0,,서울특별시 송파구 풍납동 257-95번지 ,서울특별시 송파구 토성로 30-1 (풍납동),5536,청담동물병원
3230000,3.23E+17,20181113,,1,영업/정상,0,정상,,,,,02-2088-7775,0,,서울특별시 송파구 송파동 15-6번지 ,서울특별시 송파구 송파대로 450 (송파동),5625,샤인동물메디컬센터
3230000,3.23E+17,20190220,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 문정동 652-4번지 힐스테이트에코문정상가 1층 120121호 ,서울특별시 송파구 법원로4길 10 힐스테이트에코문정 상가동 1층 120121호 (문정동),5855,문정힐스 동물병원
3230000,3.23E+17,20190524,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 거여동 20-5번지 정림빌딩 ,서울특별시 송파구 오금로 473 정림빌딩 (거여동),5744,온마음 동물메디컬센터
3230000,3.23E+17,20180820,,1,영업/정상,0,정상,,,,,269411470,0,,서울특별시 송파구 잠실동 40-1번지 롯데월드 1층 S-911호,서울특별시 송파구 올림픽로 240 롯데월드 1층 S-911호 (잠실동),5554,웰니스동물병원(롯데월드점)
3230000,3.23E+17,20190516,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 삼전동 28-2 청목빌딩,서울특별시 송파구 삼전로 56 청목빌딩 (삼전동),5581,헬릭스동물메디컬센터 송파분원
3230000,3.23E+17,19990916,,3,폐업,2,폐업,20050414,,,,443-9229,0,,서울특별시 송파구 문정동 31번지 ,서울특별시 송파구 동남로4길 25 (문정동),,로데오24종합동물병원
3230000,3.23E+17,20130717,,3,폐업,2,폐업,20160824,,,,424-7588,10829.64,,,서울특별시 송파구 올림픽로 435 A동 4층 5호 (신천동 파크리오상가),5507,에이스종합동물병원
3230000,3.23E+17,20121113,,3,폐업,2,폐업,20171229,,,,400-7555,0,,,서울특별시 송파구 충민로2길 36 1층 102호 (장지동 해오름 빌딩),5816,치치동물병원
3230000,3.23E+17,20121023,,3,폐업,2,폐업,20121122,,,,400-4633,0,,,서울특별시 송파구 강동대로 300 (방이동),5649,오즈동물병원
3230000,3.23E+17,20120712,,3,폐업,2,폐업,20181227,,,,3401-7582,0,,,서울특별시 송파구 송이로32길 19 1층 (문정동),5797,하군이네 동물병원
3230000,3.23E+17,20120509,,3,폐업,2,폐업,20151027,,,,443-7533,40,,,서울특별시 송파구 오금로 306 1층 7호 (가락동 가락스타클래스),5701,오금동물병원
3230000,3.23E+17,20120319,,3,폐업,2,폐업,20150630,,,,4730577,28.39,,,서울특별시 송파구 토성로 30-1 1층 1호 (풍납동),5536,청담동물병원
3230000,3.23E+17,20160510,,3,폐업,2,폐업,20200717,,,,02-3401-0075,36.41,,서울특별시 송파구 장지동 894 위례아이파크상가 5동 E117호,서울특별시 송파구 위례광장로 136 5동 E117호 (장지동 위례아이파크),5852,위례동물병원
3230000,3.23E+17,20120202,,3,폐업,2,폐업,20150214,,,,3431-6007,44.22,,,서울특별시 송파구 석촌호수로 188 (석촌동),5612,잠실VIP동물병원
3230000,3.23E+17,20120106,,3,폐업,2,폐업,20130313,,,,4156279,0,,,서울특별시 송파구 백제고분로46길 27 (송파동),5663,이동훈동물병원
3230000,3.23E+17,20111116,,3,폐업,2,폐업,20171121,,,,4120098,0,,,서울특별시 송파구 백제고분로 131 (잠실동),5569,아미동물병원
3230000,3.23E+17,20111017,,3,폐업,2,폐업,20181228,,,,02-425-6125,866.33,,서울특별시 송파구 송파동 141-2번지 ,서울특별시 송파구 오금로 182 (송파동),,이리온 동물의료원
3230000,3.23E+17,20110826,,3,폐업,2,폐업,20151126,,,,2143-1735,0,,,서울특별시 송파구 올림픽로 240 2층 (잠실동 롯데마트),5554,쿨펫 월드점 동물병원
3230000,3.23E+17,20180405,,3,폐업,2,폐업,20180817,,,,02-6941-1470,0,,서울특별시 송파구 잠실동 40-1번지 롯데월드1층 S-911호 ,서울특별시 송파구 올림픽로 240 롯데월드 1층 S-911호 (잠실동),5554,웰니스동물병원(롯데월드점)
3230000,3.23E+17,20180325,,3,폐업,2,폐업,20190724,,,,02-417-7774,0,,서울특별시 송파구 방이동 108-7번지 2층 ,서울특별시 송파구 오금로 147 2층 (방이동),5550,잘키움행동치료동물병원
3230000,3.23E+17,19981221,,3,폐업,2,폐업,20000419,,,,4192611,0,,서울특별시 송파구 석촌동 252-2번지 ,,,엄마손동물병원
3230000,3.23E+17,19981118,,3,폐업,2,폐업,20050517,,,,2203-0040,0,,서울특별시 송파구 잠실동 40-1번지 ,서울특별시 송파구 올림픽로 240 (잠실동),,한울동물병원
3230000,3.23E+17,20160531,,3,폐업,2,폐업,20190503,,,,02-424-7582,49.92,,서울특별시 송파구 신천동 7번지 장미아파트 비상가 2동 108호,서울특별시 송파구 올림픽로35길 112 장미아파트 비상가 2동 108호 (신천동),5504,바우동물병원
3230000,3.23E+17,20160125,,3,폐업,2,폐업,20171220,,,,02-471-8275,0,,,서울특별시 송파구 올림픽로35가길 16 B16호 (신천동 홈플러스잠실점),5510,위즈펫동물병원
3230000,3.23E+17,20040913,,3,폐업,2,폐업,20120227,,,,428-8778,44,,서울특별시 송파구 문정동 150-2번지 지하3층 ,서울특별시 송파구 중대로 80 (문정동지하3층),,펫알엔티 동물병원
3230000,3.23E+17,20040821,,3,폐업,2,폐업,20090219,,,,3401-7588,70,,서울특별시 송파구 문정동 11-8번지 지상1층 ,서울특별시 송파구 송이로32길 16 (문정동지상1층),,서울동물병원
3230000,3.23E+17,19900511,,3,폐업,2,폐업,20011010,,,,4006294,0,,서울특별시 송파구 오금동 129-12번지 ,서울특별시 송파구 마천로26길 12 (오금동),,거여가축병원
3230000,3.23E+17,19891230,,3,폐업,2,폐업,20000601,,,,418-4684,0,,서울특별시 송파구 송파동 48-19번지 ,,,잠실종합병원
3230000,3.23E+17,19880910,,3,폐업,2,폐업,20160318,,,,419-0430,0,,서울특별시 송파구 삼전동 49번지 ,서울특별시 송파구 백제고분로 218 (삼전동),,사랑의동물병원
3230000,3.23E+17,19870910,,3,폐업,2,폐업,20091022,,,,473-0577,0,,서울특별시 송파구 풍납동 257-95번지 ,서울특별시 송파구 토성로 30-1 (풍납동),,애니종합동물병원
3230000,3.23E+17,20080414,,3,폐업,2,폐업,20090601,,,,430-5353,54.13,,서울특별시 송파구 오금동 41-23번지 지상1층 ,서울특별시 송파구 마천로 76 (오금동지상1층),,이솝 동물병원
3230000,3.23E+17,20151028,,3,폐업,2,폐업,20181119,,,,02-443-7533,40.8,,,서울특별시 송파구 오금로 306 107호 (가락동 가락스타클래스),5701,오금동물병원
3230000,3.23E+17,20150811,,3,폐업,2,폐업,20151106,,,,,22.68,,,서울특별시 송파구 충민로 66 라이프동 6층 T6045호 (문정동 가든파이브라이프),5838,KAVSC동물병원
3230000,3.23E+17,20150717,,3,폐업,2,폐업,20160122,,,,,0,,,서울특별시 송파구 올림픽로35가길 16 B15호 (신천동 홈플러스잠실점),5510,위즈펫동물병원 잠실점
3110000,3.11E+17,20210429,,1,영업/정상,0,정상,,,,,269527519,,,서울특별시 은평구 역촌동 7-15 대광빌딩,서울특별시 은평구 연서로 122 대광빌딩 12층 (역촌동),3399,24시예담동물의료센터
3230000,3.23E+17,20200212,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 가락동 479번지 헬리오시티 ,서울특별시 송파구 송파대로 345 3B동 2829호 (가락동 헬리오시티),5698,헬리오동물병원
3230000,3.23E+17,20140327,,1,영업/정상,0,정상,,,,,02-6227-7582,85.96,,서울특별시 송파구 방이동 135-1번지 세림빌딩 1층 ,서울특별시 송파구 가락로 258 세림빌딩 1층 (방이동),5634,라임동물병원
3230000,3.23E+17,20180816,,1,영업/정상,0,정상,,,,,22037975,0,,서울특별시 송파구 석촌동 2-9번지 금보 2층 ,서울특별시 송파구 삼학사로 88 금보 2층 (석촌동),5612,잠실베스트동물병원 수술재활센터
3220000,3.22E+17,20200521,,1,영업/정상,0,정상,,,,,02-545-8952,,,서울특별시 강남구 논현동 159-23 보령빌딩 104호,서울특별시 강남구 강남대로122길 47 보령빌딩 1층 104호 (논현동),6114,커비동물병원
3240000,3.24E+17,20091104,,3,폐업,2,폐업,20100426,,,,484-5252,38,,서울특별시 강동구 성내동 509-5  번지 ,,,성내동물병원
3240000,3.24E+17,20090703,,3,폐업,2,폐업,20140430,,,,,31.5,,서울특별시 강동구 둔촌동 517-4   번지 ,,,해피랜드동물병원
3240000,3.24E+17,20160310,,3,폐업,2,폐업,20170814,,,,02-426-2775,,,서울특별시 강동구 암사동 414-18번지 212호,서울특별시 강동구 고덕로 133 212호 (암사동 강동롯데캐슬퍼스트아파트),5236,사랑해동물병원
3240000,3.24E+17,20150507,,3,폐업,2,폐업,20161205,,,,,0,,,서울특별시 강동구 상암로 209 (명일동),5294,필립동물병원
3240000,3.24E+17,20150410,,3,폐업,2,폐업,20170725,,,,,0,,서울특별시 강동구 성내동 244-2번지 ,서울특별시 강동구 천호대로 1122 (성내동),5373,강동24시 sky동물의료센터
3240000,3.24E+17,20140712,,3,폐업,2,폐업,20160531,,,,,0,,,서울특별시 강동구 성안로 156 (성내동),134885,24시 강동 우리 동물병원
3240000,3.24E+17,20130605,,3,폐업,2,폐업,20140905,,,,474-4740,,,서울특별시 강동구 천호동 450번지 ,,,DC동물병원
3240000,3.24E+17,20130104,,3,폐업,2,폐업,20200114,,,,479-2275,0,,,서울특별시 강동구 풍성로 197 102호 (성내동 한강훼밀리아파트),5377,한나동물병원
3240000,3.24E+17,20120914,,3,폐업,2,폐업,20160307,,,,426-2775,0,,,서울특별시 강동구 고덕로 133 (암사동),5236,사랑해동물병원
3240000,3.24E+17,20190329,,3,폐업,2,폐업,,,,,426-7722,53.9,,,서울특별시 강동구 아리수로 421 101호 (강일동 MIDC빌딩),5211,아프리카동물병원
3240000,3.24E+17,20110831,,3,폐업,2,폐업,20140508,,,,443-0516,,,서울특별시 강동구 성내동 447-3번지 정안빌딩 5층 ,,,(주)우리펫
3240000,3.24E+17,20101105,,3,폐업,2,폐업,20101201,,,,,9.1,,서울특별시 강동구 상일동 457번지 3호 ,,,상일동물병원
3240000,3.24E+17,20100617,,3,폐업,2,폐업,20110131,,,,,45,,서울특별시 강동구 천호동 454-1   번지 이미트 B2 ,,,펫프렌즈동물병원 천호
3240000,3.24E+17,20060425,,3,폐업,2,폐업,20091103,,,,484-5252,35.5,,서울특별시 강동구 성내동 509-5번지 ,,,성내동물병원
3240000,3.24E+17,20060315,,3,폐업,2,폐업,20060428,,,,3428-4036,24.3,,서울특별시 강동구 명일동 327-1번지 ,,,신세대동물병원
3240000,3.24E+17,20060119,,3,폐업,2,폐업,20060525,,,,428-1161,45.7,,서울특별시 강동구 명일동 48번지 주양쇼핑 1026호 ,,,주양동물병원
3240000,3.24E+17,20050927,,3,폐업,2,폐업,20061017,,,,426-1475,61.97,,서울특별시 강동구 명일동 343-7번지 ,,,에바다종합동물병원
3240000,3.24E+17,20080131,,3,폐업,2,폐업,20090302,,,,483-0075,68.3,,서울특별시 강동구 천호동 454-1번지 이마트 지하2층 ,,,폭시펫동물병원
3240000,3.24E+17,19881017,,3,폐업,2,폐업,20090714,,,,3426-0342,26.4,,서울특별시 강동구 명일동 345-8번지 ,,,이진수동물병원
3240000,3.24E+17,20010127,,3,폐업,2,폐업,20171010,,,,476-7582,0,,,서울특별시 강동구 양재대로 1601 (천호동),5306,명성동물병원
3240000,3.24E+17,20000523,,3,폐업,2,폐업,20151124,,,,471-8275,0,,,서울특별시 강동구 양재대로 1299 (성내동),5408,페토피아동물병원
3240000,3.24E+17,19991101,,3,폐업,2,폐업,20180730,,,,3427-7582,0,,서울특별시 강동구 암사동 500번지 ,서울특별시 강동구 올림픽로 800 (암사동),5263,광나루동물병원
3240000,3.24E+17,19990918,,3,폐업,2,폐업,20030715,,,,426-1475,0,,서울특별시 강동구 명일동 343-7번지 ,,,세종종합동물병원
3240000,3.24E+17,19980213,,3,폐업,2,폐업,20040407,,,,487-7575,0,,서울특별시 강동구 길동 348-5번지 ,,,아프리카동물병원
3240000,3.24E+17,20180629,,3,폐업,2,폐업,20190925,,,,24887524,,,서울특별시 강동구 천호동 42번지 천호복합 상업시설 ,서울특별시 강동구 양재대로 1571 천호복합 상업시설 1층 (천호동),5314,위즈펫동물병원 강동점
3240000,3.24E+17,20021111,,3,폐업,2,폐업,20041030,,,,484-5252,0,,서울특별시 강동구 성내동 509-5번지 ,,,꼭지동물병원
3240000,3.24E+17,20040109,,3,폐업,2,폐업,20040204,,,,3428-4036,11.5,,서울특별시 강동구 명일동 327-10번지 ,,,신세대동물병원
3240000,3.24E+17,20031017,,3,폐업,2,폐업,20060118,,,,428-1161,45.7,,서울특별시 강동구 명일동 48번지 주양쇼핑 1026호 ,,,주양동물병원
3240000,3.24E+17,20030930,,3,폐업,2,폐업,20040730,,,,428-4123,27.65,,서울특별시 강동구 암사동 502-19번지 ,,,행복동물병원
3240000,3.24E+17,20030918,,3,폐업,2,폐업,20060613,,,,441-2202,24.2,,서울특별시 강동구 상일동 437-3번지 ,,,우리종합동물병원
3240000,3.24E+17,20030716,,3,폐업,2,폐업,20050920,,,,426-1475,52.36,,서울특별시 강동구 명일동 343-7번지 ,,,세종동물병원
3240000,3.24E+17,20030509,,3,폐업,2,폐업,20030716,,,,428-4123-4,25.5,,서울특별시 강동구 암사동 502-19번지 ,,,행복동물병원
3240000,3.24E+17,20171122,,3,폐업,2,폐업,20180115,,,,02-402-6752,0,,서울특별시 강동구 길동 402-10번지 ,서울특별시 강동구 천호대로191길 6 102호 (길동),5350,양지가축동물병원
3240000,3.24E+17,20030125,,3,폐업,2,폐업,20031226,,,,3428-4036,0,,서울특별시 강동구 명일동 325-11번지 ,,,신세대동물병원
3240000,3.24E+17,19910422,,3,폐업,2,폐업,20180801,,,,486-4252,56.43,,,서울특별시 강동구 천호대로 1190 (둔촌동),5361,김태화동물병원
3240000,3.24E+17,20030607,,3,폐업,2,폐업,20090629,,,,470-0030,0,,서울특별시 강동구 둔촌동 517-4번지 ,,,해피랜드동물병원
3240000,3.24E+17,20040803,,3,폐업,2,폐업,20110223,,,,428-4123,25.74,,서울특별시 강동구 암사동 502-19번지 ,,,행복동물병원
3240000,3.24E+17,20040701,,3,폐업,2,폐업,20080131,,,,483-0075,68.3,,서울특별시 강동구 천호동 454-1번지 지하2층 ,,,폭시팻동물병원
3240000,3.24E+17,20040616,,3,폐업,2,폐업,20060328,,,,429-10751078,43.35,,서울특별시 강동구 고덕동 503-1번지 ,,,이숍동물병원
3240000,3.24E+17,20040519,,3,폐업,2,폐업,20040731,,,,3428-4036,11.5,,서울특별시 강동구 명일동 327-1번지 ,,,신세대동물병원
3240000,3.24E+17,20040205,,3,폐업,2,폐업,20040511,,,,3428-4036,11.5,,서울특별시 강동구 명일동 327-1번지 ,,,신세대동물병원
