,구분,업체명,전화번호,소재지,인허가번호
7007,전시 위탁관리 미용,MS. & DOG,0546541233,경상북도 예천군 호명면 산합리,523000003720180001
7008,미용,스타일나개,***********,경상북도 봉화군 봉화읍 내성리,524000003720200001
7009,미용,독한마캣,054-993-9899,경상북도 울진군 죽변면 후정리,525000003720200003
7010,미용,나래애견미용,***********,경상북도 울진군 북면 나곡리,525000003720200002
7011,미용,해피해견더？,054-788-0075,경상북도 울진군 후포면 삼율리,525000003720190006
7012,미용,킴스애견미용,***********,경상북도 울진군 울진읍 읍내리,525000003720190004
7013,미용,울진동물병원,054-783-5200,경상북도 울진군 울진읍 읍내리,525000003720190001
7014,위탁관리 미용,말랑,***********,경상남도 진주시 초전동,531000003720210015
7015,미용,씨유펫,***********,경상남도 진주시 가좌동,531000003720210014
7016,미용,도도독＆캣 2호점,***********,경상남도 진주시 가좌동,531000003720210013
7017,위탁관리 미용,미소댕댕,***********,경상남도 진주시 가좌동,531000003720210012
7018,위탁관리 미용,꽃길만 걷개,***********,경상남도 진주시 하대동,531000003720210011
7019,위탁관리 미용,이뿌개,***********,경상남도 진주시 봉곡동,531000003720210010
7020,미용,청아 펫 미용,***********,경상남도 진주시 옥봉동,531000003720210009
7021,미용,펫 스토리,-,경상남도 진주시 초전동,531000003720210008
7022,미용,MY.DEAR(마이디어),***********,경상남도 진주시 충무공동,531000003720210005
7023,미용,짱구애견,055-747-6117,경상남도 진주시 수정동,531000003720210004
7024,위탁관리 미용,야옹아 멍멍해봐 평거점,055-748-0043,경상남도 진주시 평거동,531000003720210003
7025,미용,초롱이 애견 미용샵,***********,경상남도 진주시 상대동,531000003720210001
7026,미용,명품애견,***********,경상남도 진주시 망경동,531000003720210002
7027,미용,도도독,***********,경상남도 진주시 신안동,531000003720200016
7028,미용,몽애견,055-741-3646,경상남도 진주시 신안동,531000003720200015
7029,미용,춘자네애견쌀롱,***********,경상남도 진주시 하대동,531000003720200014
7030,미용,멍멍이 보러올래?,***********,경상남도 진주시 상봉동,531000003720200013
7031,미용,광남이네,***********,경상남도 진주시 금산면 장사리,531000003720200012
7032,미용,여리네멍멍？실,***********,경상남도 진주시 초전동,531000003720200009
7033,미용,펫 애견샵,055-748-0075,경상남도 진주시 인사동,531000003720200004
7034,미용,멍블리,***********,경상남도 진주시 금산면 장사리,531000003720200003
7035,위탁관리 미용,Art Dog(아트독),***********,경상남도 진주시 평거동,531000003720200002
7036,위탁관리 미용,아이 러브 펫,***********,경상남도 진주시 상대동,531000003720200001
7037,위탁관리 미용,오늘도 너에개(Today forudog),***********,경상남도 진주시 평거동,531000003720190018
7038,미용,마미몽 펫샵,***********,경상남도 진주시 초전동,531000003720190017
7039,미용,댄디애견,***********,경상남도 진주시 하대동,531000003720190016
7040,위탁관리 미용,소중하개,***********,경상남도 진주시 평거동,531000003720190013
7041,위탁관리 미용,설렘가득담아 눈부시개,***********,경상남도 진주시 초전동,531000003720190011
7042,위탁관리 미용,나비요기(Naby Yogi),***********,경상남도 진주시 평거동,531000003720190009
7043,위탁관리 미용,강아지 놀이터,055-762-0882,경상남도 진주시 호탄동,531000003720190007
7044,위탁관리 미용,예스 애견 미용실,055-754-8275,경상남도 진주시 주약동,531000003720190005
7045,위탁관리 미용,네일하는 강아지,***********,경상남도 진주시 하대동,531000003720190003
7046,위탁관리 미용,Big Dog(빅독),055-763-0412,경상남도 진주시 하대동,531000003720190002
7047,미용,에브리데이 벌스데이,***********,경상남도 진주시 충무공동,531000003720190001
7048,판매 미용,쌍둥이네 애견,055-741-1188,경상남도 진주시 장대동,531000003720180043
7049,미용,야멍 펫살롱,***********,경상남도 진주시 상대동,531000003720180041
7050,위탁관리 미용,개 편한 세상,***********,경상남도 진주시 봉곡동,531000003720180038
7051,미용,냥이네 이발관,055-754-8979,경상남도 진주시 상대동,531000003720180036
7052,미용,가람애견미용샵,055-758-3625,경상남도 진주시 칠암동,531000003720180035
7053,미용,개와고양이,055-763-1306,경상남도 진주시 강남동,531000003720180034
7054,위탁관리 미용,미소애견샵,***********,경상남도 진주시 봉곡동,531000003720180032
7055,전시 위탁관리 미용,아웃독(OUT DOG),055-756-0742,경상남도 진주시 내동면 유수리,531000003720180031
7056,위탁관리 미용,마이페츠룸,055-755-5757,경상남도 진주시 주약동,531000003720180030
7057,위탁관리 미용,도기요기(Doggy Yoggi),***********,경상남도 진주시 평거동,531000003720180028
7058,미용,강아지 나라,***********,경상남도 진주시 장대동,531000003720180026
7059,미용,러블리숑,***********,경상남도 진주시 평거동,531000003720180029
7060,위탁관리 미용,메종드퍼피,***********,경상남도 진주시 초전동,531000003720180025
7061,미용,도그헤어,055-753-7660,경상남도 진주시 충무공동,531000003720180024
7062,미용,머뭉공간,055-746-2626,경상남도 진주시 상봉동,531000003720180020
7063,미용,서울애견마트,055-746-0806,경상남도 진주시 봉곡동,531000003720180012
7064,위탁관리 미용,쉐리네 펫샵,***********,경상남도 진주시 강남동,531000003720180013
7065,미용,세종애견미용,055-763-0072,경상남도 진주시 강남동,531000003720180014
7066,위탁관리 미용,다독다독,055-754-9383,경상남도 진주시 하대동,531000003720180016
7067,위탁관리 미용,현대애견,055-742-5385,경상남도 진주시 인사동,531000003720180017
7068,미용,원동물병원,055-759-5413,경상남도 진주시 초전동,531000003720180015
7069,위탁관리 미용,이쁜강아지,055-755-9977,경상남도 진주시 강남동,531000003720180011
7070,위탁관리 미용 운송,반려동물과함께하는#설렘,***********,경상남도 진주시 상대동,531000003720180008
7071,미용,예삐하우스애견샵,055-759-8966,경상남도 진주시 상대동,531000003720180009
7072,미용,나나애견,***********,경상남도 진주시 하대동,531000003720180010
7073,판매 위탁관리 미용,진주강아지분양 고양이분양 미유펫,***********,경상남도 진주시 칠암동,531000003720180007
7074,위탁관리 미용,꼬마 애견,055-762-1231,경상남도 진주시 상대동,531000003720180006
7075,미용,러블리몽,***********,경상남도 진주시 하대동,531000003720180003
7076,미용 운송,통영반려견 셀프목욕탕,***********,경상남도 통영시 광도면 죽림리,533000003720210003
7077,위탁관리 미용,도그토피아,***********,경상남도 통영시 광도면 죽림리,533000003720210002
7078,미용,지니펫살롱,***********,경상남도 통영시 서호동,533000003720210001
7079,위탁관리 미용,통영동물병원,055-645-7233,경상남도 통영시 서호동,533000003720200006
7080,미용,개와 고양이,***********,경상남도 통영시 봉평동,533000003720200002
7081,미용,도그애견,***********,경상남도 통영시 정량동,533000003720200001
7082,미용,마마몽,***********,경상남도 통영시 광도면 죽림리,533000003720190012
7083,미용,순돌이 펫 미장원,***********,경상남도 통영시 광도면 죽림리,533000003720190011
7084,미용,애견동화,055-644-8582,경상남도 통영시 북신동,533000003720190010
7085,위탁관리 미용 운송,별에서 온 뿌꾸,055-649-3111,경상남도 통영시 봉평동,533000003720190009
7086,위탁관리 미용 운송,댕쿤,***********,경상남도 통영시 북신동,533000003720190008
7087,위탁관리 미용,놀아줄개,055-649-7709,경상남도 통영시 무전동,533000003720190007
7088,미용,댕댕 샬롱,***********,경상남도 통영시 북신동,533000003720190006
7089,위탁관리 미용,행복한강아지,***********,경상남도 통영시 정량동,533000003720190005
7090,미용,깍아줄개,055-648-9333,경상남도 통영시 광도면 죽림리,533000003720190003
7091,위탁관리 미용,쿨펫동물병원,055-646-1318,경상남도 통영시 광도면 죽림리,533000003720190002
7092,위탁관리 미용 운송,개스트하우스,055-646-9595,경상남도 통영시 북신동,533000003720190001
7093,미용,펫츠아일랜드,***********,경상남도 통영시 무전동,533000003720180003
7094,미용,예림애견용품마트,***********,경상남도 통영시 미수동,533000003720180002
7095,미용,예림애견용품 아울렛,***********,경상남도 통영시 무전동,533000003720180001
7096,미용,문퍼피,***********,경상남도 사천시 사천읍 수석리,534000003720210004
7097,미용,복슬강아지,055-834-8523,경상남도 사천시 동금동,534000003720210001
7098,미용,댕댕이 하우스,***********,경상남도 사천시 사남면 월성리,534000003720200009
7099,미용,STAY PET SHOP,***********,경상남도 사천시 사천읍 평화리,534000003720200008
7100,미용,아로펫그루밍,-,경상남도 사천시 용강동,534000003720200006
7101,미용,야옹아 멍멍해봐,***********,경상남도 사천시 벌리동,534000003720200005
7102,미용,DOG LOVE WITH 란,***********,경상남도 사천시 동금동,534000003720200002
7103,미용,메이데이,055-852-5522,경상남도 사천시 사천읍 선인리,534000003720190006
7104,미용,# 그루밍,***********,경상남도 사천시 사천읍 선인리,534000003720190003
7105,미용,예쁜 강아지,***********,경상남도 사천시 사천읍 수석리,534000003720190004
7106,미용,코코애견샵,055-832-0074,경상남도 사천시 벌리동,534000003720180014
7107,미용,코코블링펫,055-854-7783,경상남도 사천시 사천읍 평화리,534000003720180013
7108,미용,핫초네 멍멍샵,055-852-8575,경상남도 사천시 사남면 월성리,534000003720180009
7109,미용,강아지풀,***********,경상남도 사천시 선구동,534000003720180006
7110,미용,애견미용 나나엄마,070-8200-3638,경상남도 사천시 벌리동,534000003720180003
7111,미용,버블독,***********,경상남도 사천시 사천읍 평화리,534000003720180002
7112,미용,멍멍뷰티,***********,경상남도 사천시 벌리동,534000003720180004
7113,미용,콩이네살롱,***********,경상남도 김해시 관동동,535000003720210035
7114,미용,러블리애견미용실,***********,경상남도 김해시 외동,535000003720210033
7115,미용,플로라620,-,경상남도 김해시 생림면 나전리,535000003720210032
7116,미용,도그하우스,***********,경상남도 김해시 삼계동,535000003720210029
7117,미용,강아지살롱,***********,경상남도 김해시 외동,535000003720210025
7118,미용,댕댕포유,***********,경상남도 김해시 관동동,535000003720210024
7119,미용,멍멍이뻐질고양,***********,경상남도 김해시 진영읍 진영리,535000003720210022
7120,미용,콩이네,-,경상남도 김해시 안동,535000003720210021
7121,미용,개용실,-,경상남도 김해시 구산동,535000003720210018
7122,미용,다이아몬독,***********,경상남도 김해시 서상동,535000003720210017
7123,미용,이쁘개 귀엽개,***********,경상남도 김해시 율하동,535000003720210016
7124,미용,뽀숑뽀숑,***********,경상남도 김해시 주촌면 선지리,535000003720210015
7125,미용,씨유펫 김해장유점,***********,경상남도 김해시 삼문동,535000003720210014
7126,미용,땡큐멍멍,***********,경상남도 김해시 관동동,535000003720210010
7127,미용,우프,***********,경상남도 김해시 내덕동,535000003720210008
7128,미용,도그루밍,***********,경상남도 김해시 율하동,535000003720210007
7129,미용,하이댕댕 펫살롱,***********,경상남도 김해시 대청동,535000003720210004
7130,미용,PET#개스트하우스,335-0042,경상남도 김해시 삼계동,535000003720210002
7131,미용,웰컴댕댕,***********,경상남도 김해시 대청동,535000003720210001
7132,미용,도그매니아,***********,경상남도 김해시 외동,535000003720200052
7133,미용,살롱드몽몽,***********,경상남도 김해시 관동동,535000003720200047
7134,미용,파티펫,***********,경상남도 김해시 삼문동,535000003720200042
7135,미용,"또와,기다릴개",***********,경상남도 김해시 삼정동,535000003720200040
7136,미용,율하 위드동물병원,055-311-1003,경상남도 김해시 장유동,535000003720200038
7137,미용,라라도그,***********,경상남도 김해시 봉황동,535000003720200035
7138,미용,살롱 드 따따,***********,경상남도 김해시 진영읍 진영리,535000003720200036
7139,미용,DOG.(독점),***********,경상남도 김해시 진영읍 진영리,535000003720200029
7140,미용,꽃강아지,***********,경상남도 김해시 내동,535000003720200028
7141,미용,도도멍,***********,경상남도 김해시 부곡동,535000003720200024
7142,미용,귀염귀염 애견미용,***********,경상남도 김해시 외동,535000003720200023
7143,미용,김형길 동물병원 앤 코코펫샵,055-311-2221,경상남도 김해시 외동,535000003720200022
7144,미용,코아멍살롱,055-544-9002,경상남도 김해시 부곡동,535000003720200019
7145,미용,퍼피샤워,***********,경상남도 김해시 삼정동,535000003720200017
7146,미용,엔젤인독스,070-4024-7707,경상남도 김해시 진영읍 여래리,535000003720200016
7147,미용,DOG BINI(도그비니),***********,경상남도 김해시 대청동,535000003720200013
7148,미용,꿈꾸는 강아지,***********,경상남도 김해시 관동동,535000003720200009
7149,미용,도그패밀리,329-7020,경상남도 김해시 삼방동,535000003720200007
7150,미용,개성있개,***********,경상남도 김해시 내동,535000003720200001
7151,미용,강아지이발소,055-312-6552,경상남도 김해시 구산동,535000003720190063
7152,미용,산들 강아지,***********,경상남도 김해시 관동동,535000003720190060
7153,미용,애견1번지,***********,경상남도 김해시 동상동,535000003720190057
7154,미용,START DOGS(스타트독스),***********,경상남도 김해시 삼계동,535000003720190058
7155,미용,BOB애견용품백화점,055-342-7827,경상남도 김해시 진영읍 여래리,535000003720190054
7156,미용,펫그룸,***********,경상남도 김해시 지내동,535000003720190052
7157,미용,마음을 담다 애견샵,***********,경상남도 김해시 외동,535000003720190053
7158,미용,개털 깍는 강산이네,***********,경상남도 김해시 동상동,535000003720190051
7159,미용,페이버 애견샵,***********,경상남도 김해시 주촌면 선지리,535000003720190050
7160,미용,Beautiful Dog,***********,경상남도 김해시 내동,535000003720190049
7161,미용,별이네 이발소,***********,경상남도 김해시 봉황동,535000003720190046
7162,미용,Fall in dog,***********,경상남도 김해시 삼정동,535000003720190044
7163,미용,뽀독뽀독,***********,경상남도 김해시 율하동,535000003720190041
7164,미용,장보는 강아지와 고양이(김해율하점),055-321-5711,경상남도 김해시 관동동,535000003720190040
7165,미용,개밥주는언니,055-312-0706,경상남도 김해시 삼정동,535000003720190032
7166,미용,이츠독,***********,경상남도 김해시 삼정동,535000003720190030
7167,미용,#grooming,***********,경상남도 김해시 율하동,535000003720190037
7168,미용,망고 애견,***********,경상남도 김해시 대청동,535000003720190028
7169,미용,그랜드 동물병원,055-325-7505,경상남도 김해시 율하동,535000003720190026
7170,미용,피터펫,***********,경상남도 김해시 삼계동,535000003720190019
7171,미용,도그어바웃,***********,경상남도 김해시 삼방동,535000003720190016
7172,미용,야옹아멍멍해봐 장유점,***********,경상남도 김해시 대청동,535000003720190013
7173,미용,펫 살롱,***********,경상남도 김해시 삼계동,535000003720190011
7174,미용,꽁냥꽁냥,***********,경상남도 김해시 율하동,535000003720190010
7175,미용,개쌀롱,***********,경상남도 김해시 삼문동,535000003720190008
7176,미용,장보는 강아지와 고양이(김해진영점),055-343-5196,경상남도 김해시 진영읍 진영리,535000003720190007
7177,미용,놀이터 반려견 미용실,***********,경상남도 김해시 진영읍 진영리,535000003720190001
7178,미용,강아지 똥,-,경상남도 김해시 내동,535000003720190003
7179,미용,펫브릿지 김해점,***********,경상남도 김해시 삼계동,535000003720190004
7180,미용,율하 베스트 살롱,***********,경상남도 김해시 율하동,535000003720180107
7181,미용,아멘다 펫살롱,***********,경상남도 김해시 삼계동,535000003720180105
7182,미용,스마일동물병원,070-4064-8275,경상남도 김해시 외동,535000003720180100
7183,미용,발라당 강아지,055-336-6580,경상남도 김해시 관동동,535000003720180093
7184,미용,우리종합 동물병원,055-312-7585,경상남도 김해시 부곡동,535000003720180091
7185,미용,페츠비 동물병원,055-311-7595,경상남도 김해시 부곡동,535000003720180092
7186,미용,개털깎는여자,***********,경상남도 김해시 외동,535000003720180097
7187,미용,고려 애견 미용실,055-331-0175,경상남도 김해시 삼계동,535000003720180088
7188,미용,멍블링,055-311-4158,경상남도 김해시 부곡동,535000003720180080
7189,미용,라임 동물병원,055-345-1612,경상남도 김해시 진영읍 진영리,535000003720180086
7190,미용,도그타운,055-345-6060,경상남도 김해시 진영읍 진영리,535000003720180084
7191,미용,우아한개,***********,경상남도 김해시 삼방동,535000003720180078
7192,미용,다온 펫살롱,***********,경상남도 김해시 내동,535000003720180079
7193,미용,메리몰 펫샵,***********,경상남도 김해시 삼방동,535000003720180077
7194,미용,연지 동물병원,055-342-7700,경상남도 김해시 구산동,535000003720180071
7195,미용,탑스 종합동물병원,055-336-0075,경상남도 김해시 구산동,535000003720180072
7196,미용,행복애견,***********,경상남도 김해시 삼방동,535000003720180066
7197,미용,자연은 동물병원,055-322-7583,경상남도 김해시 삼방동,535000003720180065
7198,미용,하늬동물병원,055-325-8115,경상남도 김해시 삼방동,535000003720180064
7199,미용,코코애견미용,055-314-0028,경상남도 김해시 외동,535000003720180070
7200,미용,Bok애견미용실,055-325-7139,경상남도 김해시 어방동,535000003720180069
7201,미용,김해 동물병원,055-333-5645,경상남도 김해시 삼계동,535000003720180074
7202,미용,리옹 동물병원,***********,경상남도 김해시 내동,535000003720180075
7203,미용,멍바라기,***********,경상남도 김해시 삼정동,535000003720180067
7204,미용,사고뭉치,055-324-2006,경상남도 김해시 동상동,535000003720180062
7205,미용,주주클럽 애견샵,055-321-6669,경상남도 김해시 동상동,535000003720180063
7206,미용,도그플러스 동물병원,055-313-7568,경상남도 김해시 내동,535000003720180058
7207,미용,세계로 동물병원,055-323-8275,경상남도 김해시 내동,535000003720180057
7208,미용,멍뭉이 이발소,055-343-2853,경상남도 김해시 진영읍 진영리,535000003720180053
7209,미용,땡큐멍멍,***********,경상남도 김해시 관동동,535000003720180050
7210,미용,예뻐질개,***********,경상남도 김해시 어방동,535000003720180046
7211,미용,진영조은동물병원,055-343-7586,경상남도 김해시 진영읍 여래리,535000003720180045
7212,미용,진영동물병원,055-343-7177,경상남도 김해시 진영읍 여래리,535000003720180042
7213,미용,헤어멍펫살롱,***********,경상남도 김해시 삼계동,535000003720180043
7214,미용,펫존애견할인마트,-,경상남도 김해시 율하동,535000003720180039
7215,미용,버블펫쌀롱,***********,경상남도 김해시 관동동,535000003720180035
7216,미용,가필드캣,***********,경상남도 김해시 외동,535000003720180037
7217,미용,가필드캣,***********,경상남도 김해시 외동,535000003720180033
7218,미용,버블펫쌀롱,***********,경상남도 김해시 관동동,535000003720180034
7219,미용,강아지 미용실,-,경상남도 김해시 외동,535000003720180026
7220,미용,개집애 애견샵,***********,경상남도 김해시 안동,535000003720180030
7221,미용,개미남,055-336-2548,경상남도 김해시 봉황동,535000003720180024
7222,미용,품이네 애견방,0553230811,경상남도 김해시 부곡동,535000003720180022
7223,미용,주주 동물병원,***********,경상남도 김해시 관동동,535000003720180020
7224,미용,멍멍살롱,***********,경상남도 김해시 진영읍 진영리,535000003720180019
7225,미용,장유동물병원,055-313-7582,경상남도 김해시 삼문동,535000003720180016
7226,미용,해강아지 달고양이,055-314-6100,경상남도 김해시 부곡동,535000003720180015
7227,미용,똥강아지,0553330422,경상남도 김해시 동상동,535000003720180012
7228,미용,(주)이마트 김해점,055-310-1252,경상남도 김해시 외동,535000003720180008
7229,미용,어여쁘개,***********,경상남도 김해시 어방동,535000003720180010
7230,미용,퍼스트독,***********,경상남도 김해시 서상동,535000003720180006
7231,미용,와르동물병원,055-325-7505,경상남도 김해시 율하동,535000003720180004
7232,미용,연두살롱,***********,경상남도 밀양시 내이동,536000003720210002
7233,판매 위탁관리 미용,똥개애견카페,055-354-2752,경상남도 밀양시 교동,536000003720210001
7234,미용,샵봄애견샵,055-352-1531,경상남도 밀양시 가곡동,536000003720200003
7235,미용,준띠 펫 미용,***********,경상남도 밀양시 내이동,536000003720200001
7236,미용,뽐 펫 살롱,055-352-8662,경상남도 밀양시 내이동,536000003720190004
7237,미용,펫살롱,***********,경상남도 밀양시 삼문동,536000003720190003
7238,미용,댕댕,055-355-9156,경상남도 밀양시 내이동,536000003720180012
7239,미용,더이쁘개,0553562828,경상남도 밀양시 교동,536000003720180010
7240,미용,대웅동물병원,0553536666,경상남도 밀양시 내이동,536000003720180009
7241,미용,가야동물병원,0553526610,경상남도 밀양시 내이동,536000003720180007
7242,미용,코모네 펫하우스,***********,경상남도 밀양시 삼문동,536000003720180004
7243,미용,퍼피프린스,***********,경상남도 밀양시 내이동,536000003720180002
7244,미용,제이와이 펫 구르밍,***********,경상남도 거제시 양정동,537000003720210027
7245,미용,아띠멍멍,***********,경상남도 거제시 상동동,537000003720210025
7246,미용,도그간지,055-633-8325,경상남도 거제시 장평동,537000003720210024
7247,미용,애견친구,055-681-2023,경상남도 거제시 능포동,537000003720210023
7248,미용,애견아트,055-635-6777,경상남도 거제시 고현동,537000003720210022
7249,미용,지아네멍멍애견샵,055-736-5544,경상남도 거제시 옥포동,537000003720210019
7250,미용,펫앤캣,055-635-1007,경상남도 거제시 고현동,537000003720210021
7251,미용,거제애견,055-636-0801,경상남도 거제시 고현동,537000003720210018
7252,미용,보니또펫,***********,경상남도 거제시 아주동,537000003720210016
7253,미용,몽비쥬 펫살롱,***********,경상남도 거제시 고현동,537000003720210015
7254,미용,(주)펫츠아일랜드 고현점,***********,경상남도 거제시 고현동,537000003720210013
7255,미용,(주)펫츠아일랜드 옥포점,***********,경상남도 거제시 옥포동,537000003720210011
7256,미용,멍블리,***********,경상남도 거제시 옥포동,537000003720210010
7257,미용,애견구루머,***********,경상남도 거제시 고현동,537000003720210006
7258,미용,예쁜강아지,***********,경상남도 거제시 옥포동,537000003720200017
7259,미용,하트코댕,***********,경상남도 거제시 고현동,537000003720200016
7260,미용,개냥조아,***********,경상남도 거제시 고현동,537000003720200009
7261,미용,개in공간,***********,경상남도 거제시 고현동,537000003720200011
7262,미용,마이펫가든,***********,경상남도 거제시 수월동,537000003720200006
7263,미용,우리들동물병원,055-635-7682,경상남도 거제시 고현동,537000003720200004
7264,미용,개편한세상,055-638-0857,경상남도 거제시 고현동,537000003720200003
7265,미용,쁘띠멍,***********,경상남도 거제시 장평동,537000003720200001
7266,미용,더펫샵,055-633-5222,경상남도 거제시 상동동,537000003720190025
7267,미용,개-1번지,***********,경상남도 거제시 상동동,537000003720190010
7268,미용,도그플러스동물병원,055-680-0975,경상남도 거제시 장평동,537000003720190003
7269,미용,도그앤캣 동물병원,055-637-0975,경상남도 거제시 수월동,537000003720190005
7270,미용,다온애견샵,***********,경상남도 거제시 옥포동,537000003720190008
7271,미용,위드멍,055-636-2255,경상남도 거제시 상동동,537000003720190001
7272,미용,개네엄마,055-681-7414,경상남도 거제시 능포동,537000003720180032
7273,미용,강실장펫살롱,***********,경상남도 거제시 고현동,537000003720180025
7274,미용,블링블링펫,***********,경상남도 거제시 고현동,537000003720180024
7275,미용,더나은동물,***********,경상남도 거제시 고현동,537000003720180022
7276,미용,달려라동물병원,***********,경상남도 거제시 양정동,537000003720180020
7277,미용,아름답개,***********,경상남도 거제시 옥포동,537000003720180015
7278,미용,오드리 애견미용·호텔,055-636-3662,경상남도 거제시 장평동,537000003720180018
7279,미용,프랜즈애견,055-635-7982,경상남도 거제시 고현동,537000003720180012
7280,미용,나라애견,***********,경상남도 거제시 옥포동,537000003720180007
7281,미용,멍멍？,***********,경상남도 거제시 아주동,537000003720180008
7282,미용,Pet & Cat,***********,경상남도 거제시 양정동,537000003720180004
7283,미용,개편한세상,***********,경상남도 양산시 상북면 석계리,538000003720210019
7284,미용,몽크닉,-,경상남도 양산시 중부동,538000003720210018
7285,판매 위탁관리 미용,멍멍친구 애견샵,055-364-4633,경상남도 양산시 물금읍 범어리,538000003720210015
7286,위탁관리 미용,보라애견,055-385-8883,경상남도 양산시 중부동,538000003720210014
7287,위탁관리 미용,Hi 댕댕,***********,경상남도 양산시 명동,538000003720210012
7288,위탁관리 미용,도담도담,***********,경상남도 양산시 물금읍 범어리,538000003720210013
7289,미용,폼나개,***********,경상남도 양산시 물금읍 가촌리,538000003720210011
7290,미용,그린카펫,***********,경상남도 양산시 동면 금산리,538000003720210010
7291,미용,살롱드 펫,0553838138,경상남도 양산시 동면 금산리,538000003720210008
7292,미용,내개올래,055-384-0486,경상남도 양산시 삼호동,538000003720210007
7293,미용,펫츠베이 양산점,***********,경상남도 양산시 물금읍 범어리,538000003720210006
7294,미용,동이네 ？실,***********,경상남도 양산시 중부동,538000003720210005
7295,위탁관리 미용,몽글몽글,***********,경상남도 양산시 덕계동,538000003720210004
7296,미용,옥살롱,***********,경상남도 양산시 물금읍 가촌리,538000003720210002
7297,미용,퍼피퍼피(puppy puppy),055-372-6785,경상남도 양산시 물금읍 가촌리,538000003720210001
7298,위탁관리 미용,프린스 펫타운,***********,경상남도 양산시 물금읍 범어리,538000003720200012
7299,위탁관리 미용,퍼피홀릭,***********,경상남도 양산시 물금읍 가촌리,538000003720200011
7300,위탁관리 미용,프랜드펫,***********,경상남도 양산시 덕계동,538000003720200009
7301,위탁관리 미용,똥강아지,***********,경상남도 양산시 중부동,538000003720200007
7302,미용,도그 블라썸,***********,경상남도 양산시 소주동,538000003720200003
7303,미용,펫츠로그 양산점,055-382-3350,경상남도 양산시 북정동,538000003720200002
7304,미용,투현애견용품,055-384-0185,경상남도 양산시 소주동,538000003720200001
7305,위탁관리 미용,러블리멍,***********,경상남도 양산시 삼호동,538000003720190029
7306,판매 위탁관리 미용,도그스타일,055-367-3030,경상남도 양산시 북부동,538000003720190028
7307,판매 위탁관리 미용,제이엠펫하우스,0553848810,경상남도 양산시 물금읍 가촌리,538000003720190024
7308,위탁관리 미용,B/F Dog Talk Talk,***********,경상남도 양산시 중부동,538000003720190023
7309,미용,꽃개애견미용,***********,경상남도 양산시 남부동,538000003720190016
7310,미용,쪼쪼애견,***********,경상남도 양산시 평산동,538000003720190015
7311,위탁관리 미용,루에나펫스파살롱(증산본점),***********,경상남도 양산시 물금읍 물금리,538000003720190013
7312,미용,헤렌의 펫몰,***********,경상남도 양산시 평산동,538000003720190010
7313,미용,쁘니애견미용실,055-366-0185,경상남도 양산시 소주동,538000003720190007
7314,미용,쁘니애견,055-387-6735,경상남도 양산시 덕계동,538000003720190008
7315,미용,퍼피파파,***********,경상남도 양산시 물금읍 가촌리,538000003720190005
7316,미용,강아지 미용실,***********,경상남도 양산시 북부동,538000003720190003
7317,미용,신나개,055-363-0332,경상남도 양산시 동면 금산리,538000003720180097
7318,위탁관리 미용,신나개,055-363-0332,경상남도 양산시 동면 석산리,538000003720180096
7319,미용,몽몽이애견,***********,경상남도 양산시 평산동,538000003720180092
7320,미용,날개단강아지,***********,경상남도 양산시 물금읍 가촌리,538000003720180094
7321,미용,가온동물병원,***********,경상남도 양산시 물금읍 가촌리,538000003720180090
7322,미용,더나은동물병원,***********,경상남도 양산시 물금읍 가촌리,538000003720180089
7323,미용,펫미나무,***********,경상남도 양산시 물금읍 물금리,538000003720180085
7324,미용,견공풀하우스,***********,경상남도 양산시 물금읍 범어리,538000003720180087
7325,미용,미미애견,***********,경상남도 양산시 삼호동,538000003720180084
7326,미용,사랑할개,***********,경상남도 양산시 중부동,538000003720180073
7327,미용,야옹아 멍멍해봐,***********,경상남도 양산시 물금읍 범어리,538000003720180071
7328,미용,예쁜개집愛,***********,경상남도 양산시 중부동,538000003720180067
7329,미용,힘참동물병원,***********,경상남도 양산시 물금읍 범어리,538000003720180066
7330,미용,강아지풀,***********,경상남도 양산시 물금읍 범어리,538000003720180065
7331,미용,개예쁘다,***********,경상남도 양산시 삼호동,538000003720180064
7332,미용,친친동물병원,***********,경상남도 양산시 중부동,538000003720180062
7333,미용,통도동물병원,***********,경상남도 양산시 하북면 순지리,538000003720180060
7334,미용,아이러브퍼피,***********,경상남도 양산시 물금읍 가촌리,538000003720180076
7335,미용,수 동물병원,***********,경상남도 양산시 동면 석산리,538000003720180053
7336,미용,도그마루,***********,경상남도 양산시 중부동,538000003720180054
7337,미용,서창사랑동물병원,055-785-2275,경상남도 양산시 삼호동,538000003720180056
7338,미용,나우동물병원,055-383-7851,경상남도 양산시 신기동,538000003720180058
7339,미용,써니애견 미용실,-,경상남도 양산시 중부동,538000003720180051
7340,미용,스마트위드샵,055-781-2275,경상남도 양산시 물금읍 가촌리,538000003720180052
7341,미용,로제펫샵,***********,경상남도 양산시 물금읍 범어리,538000003720180049
7342,미용,갠지,***********,경상남도 양산시 물금읍 가촌리,538000003720180044
7343,미용,정화애견미용,***********,경상남도 양산시 물금읍 범어리,538000003720180043
7344,위탁관리 미용,펫매니저,***********,경상남도 양산시 평산동,538000003720180040
7345,미용,강아지이야기,***********,경상남도 양산시 상북면 대석리,538000003720180038
7346,미용,해 동물병원,055-389-0275,경상남도 양산시 물금읍 범어리,538000003720180042
