,구분,업체명,전화번호,소재지,인허가번호
3911,위탁관리,하늘이네,***********,경상북도 경주시 동천동,505000003720180030
3912,위탁관리 미용,개냥이,054-742-1219,경상북도 경주시 성동동,505000003720200009
3913,위탁관리,개놀자,050713360655,경상북도 경주시 외동읍 구어리,505000003720200008
3914,위탁관리 미용,도그뮤티샵,***********,경상북도 경주시 외동읍 입실리,505000003720200007
3915,위탁관리 미용,멍멍이 미장원,***********,경상북도 경주시 안강읍 산대리,505000003720200006
3916,위탁관리 미용,냥앤도그,775-0907,경상북도 경주시 동천동,505000003720200004
3917,위탁관리 미용,꿈꾸는 강아지,***********,경상북도 경주시 황성동,505000003720200002
3918,위탁관리 미용,하이펫,***********,경상북도 경주시 노서동,505000003720180005
3919,판매 위탁관리 미용,이쁜멍멍이,***********,경상북도 경주시 동천동,505000003720190008
3920,전시 위탁관리 미용 운송,네모강아지,***********,경상북도 경주시 강동면 단구리,505000003720190004
3921,위탁관리 미용,이:은동물병원,054-745-7578,경상북도 경주시 동천동,505000003720190002
3922,위탁관리 미용,The 이뿌개,***********,경상북도 경주시 안강읍 산대리,505000003720190001
3923,위탁관리 미용,연안애견,***********,경상북도 경주시 외동읍 연안리,505000003720180026
3924,전시 위탁관리 미용,개지중지,***********,경상북도 경주시 강동면 유금리,505000003720180021
3925,전시 위탁관리 미용,아지트,054-776-2776,경상북도 경주시 천북면 오야리,505000003720180017
3926,판매 위탁관리 미용,멍스타애견,***********,경상북도 경주시 성건동,505000003720180016
3927,판매 위탁관리 미용,캣앤독,***********,경상북도 경주시 성건동,505000003720180015
3928,위탁관리 미용,멍냥이발소,***********,경상북도 경주시 황성동,505000003720180014
3929,위탁관리 미용,황제애견,0547713411,경상북도 경주시 서부동,505000003720180010
3930,위탁관리 미용,기분좋은 동물병원,0547766005,경상북도 경주시 양남면 읍천리,505000003720180006
3931,전시 위탁관리 미용 운송,놀다가시개,054-434-2389,경상북도 김천시 신음동,506000003720210001
3932,위탁관리 미용,강아지살롱,***********,경상북도 김천시 신음동,506000003720200003
3933,위탁관리 미용,채리애견샵,054-437-6019,경상북도 김천시 신음동,506000003720190017
3934,전시 위탁관리 미용,마킹커피(Marking Coffee),***********,경상북도 김천시 율곡동,506000003720190009
3935,판매 위탁관리 미용,개코,054-437-8833,경상북도 김천시 율곡동,506000003720190003
3936,판매 위탁관리 미용,도그샵,***********,경상북도 김천시 평화동,506000003720190001
3937,판매 위탁관리 미용,어반독스,054-434-8852,경상북도 김천시 덕곡동,506000003720180018
3938,위탁관리 미용,개편하개,***********,경상북도 김천시 교동,506000003720180014
3939,판매 위탁관리 미용,플란다스의개,***********,경상북도 김천시 평화동,506000003720180015
3940,위탁관리,서당개303,0548560615,경상북도 안동시 옥동,507000003720200004
3941,전시 위탁관리,동악골레드탑앙독스,-,경상북도 안동시 와룡면 중가구리,507000003720200002
3942,위탁관리 미용 운송,동양크린(노리카페),054-854-1421,경상북도 안동시 풍산읍 노리,507000003720200001
3943,전시 위탁관리 미용,미스터멍,***********,경상북도 안동시 정상동,507000003720190005
3944,위탁관리 미용,안동동물의료센터,***********,경상북도 안동시 옥동,507000003720190004
3945,위탁관리 미용 운송,주주애견,054-858-9080,경상북도 안동시 평화동,507000003720180008
3946,판매 위탁관리 미용,야옹아멍멍해봐,***********,경상북도 안동시 운흥동,507000003720180007
3947,위탁관리 미용,도그락,***********,경상북도 안동시 서후면 금계리,507000003720180006
3948,위탁관리,강아지를부탁해(돌봄),***********,경상북도 안동시 옥동,507000003720180005
3949,전시 위탁관리 미용,월 스트리트 애견유치원,-,경상북도 구미시 인의동,508000003720210016
3950,판매 위탁관리 미용,왕짱,***********,경상북도 구미시 구평동,508000003720210015
3951,위탁관리 미용,도그캐슬,***********,경상북도 구미시 인의동,508000003720210011
3952,위탁관리 미용,유아독존,***********,경상북도 구미시 진평동,508000003720210008
3953,판매 위탁관리 미용,"펫, 마리앙뚜",***********,경상북도 구미시 선산읍 교리,508000003720210006
3954,판매 위탁관리 미용,하이. 멍,***********,경상북도 구미시 도량동,508000003720210005
3955,판매 위탁관리 미용,엣지있개,***********,경상북도 구미시 상모동,508000003720210002
3956,위탁관리 미용,세상 편하개,***********,경상북도 구미시 고아읍 원호리,508000003720200037
3957,위탁관리 미용 운송,다녀오개,***********,경상북도 구미시 봉곡동,508000003720200036
3958,위탁관리 미용,해맑개,-,경상북도 구미시 봉곡동,508000003720200034
3959,전시 위탁관리 운송,개놀자까페,***********,경상북도 구미시 구평동,508000003720200032
3960,위탁관리,개님,***********,경상북도 구미시 산동읍 신당리,508000003720200031
3961,위탁관리 미용,몽스텔,***********,경상북도 구미시 형곡동,508000003720200029
3962,위탁관리 미용,예쁘다 펫살롱,***********,경상북도 구미시 송정동,508000003720200028
3963,위탁관리 미용,멍멍이 미장원,***********,경상북도 구미시 형곡동,508000003720200024
3964,위탁관리 미용,꽃길만 걷게 해줄개,054-455-0308,경상북도 구미시 형곡동,508000003720200023
3965,위탁관리,봉애견,054-452-7002,경상북도 구미시 봉곡동,508000003720200021
3966,위탁관리,어도러블 멍이,070-4024-7959,경상북도 구미시 진평동,508000003720200013
3967,전시 위탁관리 미용,이득카페,054-444-4430,경상북도 구미시 봉곡동,508000003720200010
3968,위탁관리 미용,희앤빈 개린이집,054-473-4656,경상북도 구미시 황상동,508000003720200008
3969,판매 위탁관리 미용,퍼피스캔들,-,경상북도 구미시 도량동,508000003720200011
3970,위탁관리 미용,강아지놀이터,***********,경상북도 구미시 산동읍 신당리,508000003720200005
3971,전시 위탁관리,금산이네,***********,경상북도 구미시 원평동,508000003720200003
3972,위탁관리 미용,해드림,***********,경상북도 구미시 옥계동,508000003720200001
3973,위탁관리 미용,예쁜강아지 앙슈,***********,경상북도 구미시 형곡동,508000003720190048
3974,전시 위탁관리 미용,뽀도독 애견카페,***********,경상북도 구미시 고아읍 문성리,508000003720190047
3975,판매 위탁관리 미용,개편한세상,***********,경상북도 구미시 인의동,508000003720190046
3976,위탁관리,멍스타일,***********,경상북도 구미시 산동읍 신당리,508000003720190045
3977,위탁관리,버블독,***********,경상북도 구미시 산동읍 신당리,508000003720190039
3978,위탁관리,My Dog,***********,경상북도 구미시 인의동,508000003720190036
3979,위탁관리,베스트(Best)애견샵,***********,경상북도 구미시 봉곡동,508000003720190031
3980,판매 위탁관리,스토리라오,***********,경상북도 구미시 원평동,508000003720190028
3981,위탁관리 미용,몽쭈쭈,***********,경상북도 구미시 봉곡동,508000003720190026
3982,위탁관리 미용,OuiOui(위위),***********,경상북도 구미시 선기동,508000003720190016
3983,위탁관리 미용,개팔자상팔자,054-454-0701,경상북도 구미시 고아읍 원호리,508000003720190012
3984,수입 판매 위탁관리 미용 운송,오도꾸 애견샵,054-608-8500,경상북도 구미시 원평동,508000003720190008
3985,전시 위탁관리 미용,이리오개,***********,경상북도 구미시 인의동,508000003720190007
3986,위탁관리,뽀삐네,***********,경상북도 구미시 도개면 월림리,508000003720190003
3987,위탁관리,멍마르뜨,***********,경상북도 구미시 선산읍 교리,508000003720190004
3988,위탁관리 미용,앤애견샵,054-442-8892,경상북도 구미시 봉곡동,508000003720190002
3989,위탁관리 미용,아지트,054-473-8778,경상북도 구미시 진평동,508000003720190001
3990,위탁관리,선샤인동물병원,054-453-8585,경상북도 구미시 도량동,508000003720180051
3991,위탁관리,쿨쿨펫,***********,경상북도 구미시 진평동,508000003720180048
3992,위탁관리 미용,개아범펫마트,054-455-4020,경상북도 구미시 원평동,508000003720180047
3993,위탁관리 미용,왕짱,054-475-1909,경상북도 구미시 진평동,508000003720180044
3994,위탁관리 미용,나래도기,054-474-9773,경상북도 구미시 인의동,508000003720180035
3995,판매 위탁관리 미용,묘발소,***********,경상북도 구미시 송정동,508000003720180033
3996,위탁관리 미용,권미정과 독벤져스의 오픈미용실,***********,경상북도 구미시 진평동,508000003720180032
3997,위탁관리 미용,예뻐질:개,***********,경상북도 구미시 진평동,508000003720180031
3998,위탁관리 미용,똥싸개,054-464-3435,경상북도 구미시 상모동,508000003720180029
3999,위탁관리 미용,멍애견,***********,경상북도 구미시 사곡동,508000003720180028
4000,위탁관리 미용,퍼피하우스,***********,경상북도 구미시 인의동,508000003720180018
4001,판매 위탁관리 미용,애견왕국,054-472-4527,경상북도 구미시 인의동,508000003720180019
4002,판매 위탁관리 미용,촌놈애견샵,***********,경상북도 구미시 광평동,508000003720180020
4003,위탁관리 미용,도그스타,054-475-5577,경상북도 구미시 인의동,508000003720180017
4004,수입 위탁관리 미용,더블유펫,054-476-6660,경상북도 구미시 진평동,508000003720180016
4005,위탁관리 미용,멍뭉이네,054-604-6161,경상북도 구미시 송정동,508000003720180013
4006,위탁관리 미용,애견호텔,054-471-1346,경상북도 구미시 진평동,508000003720180011
4007,판매 위탁관리 미용,더 도그맘,476-4527,경상북도 구미시 옥계동,508000003720180010
4008,전시 위탁관리 미용,비바도기,***********,경상북도 구미시 산동읍 신당리,508000003720180006
4009,위탁관리 미용,애개 하우스,***********,경상북도 구미시 진평동,508000003720160005
4010,판매 위탁관리 미용,러브펫살롱,054-475-4428,경상북도 구미시 인의동,508000003720150004
4011,판매 위탁관리 미용,웃개,054-633-0187,경상북도 영주시 가흥동,509000003720200001
4012,위탁관리 미용,테라스애견미용카페,6356009,경상북도 영주시 휴천동,509000003720190002
4013,위탁관리 미용,독도,6324040,경상북도 영주시 가흥동,509000003720180004
4014,위탁관리 미용,몽몽도그살롱,***********,경상북도 영주시 휴천동,509000003720180005
4015,위탁관리 미용,그루밍하우스,***********,경상북도 영주시 가흥동,509000003720180003
4016,위탁관리,복이네애견,054-633-0094,경상북도 영주시 영주동,509000003720180002
4017,위탁관리,멍애견카페,***********,경상북도 영천시 임고면 매호리,510000003720210006
4018,위탁관리,쿠멍가게 애견미용실,***********,경상북도 영천시 야사동,510000003720210003
4019,위탁관리,별이랑 놀자,***********,경상북도 영천시 문외동,510000003720200003
4020,판매 위탁관리 미용,영천애견미용,***********,경상북도 영천시 문내동,510000003720190005
4021,위탁관리 미용,희동이의 하루,***********,경상북도 영천시 야사동,510000003720190004
4022,위탁관리,주식회사 도그휴,***********,경상북도 영천시 괴연동,510000003720180010
4023,판매 위탁관리 미용,퍼피살롱,***********,경상북도 영천시 망정동,510000003720180007
4024,위탁관리 미용,미남이네,***********,경상북도 영천시 문내동,510000003720180005
4025,위탁관리 미용,펫월드,***********,경상북도 영천시 문외동,510000003720180004
4026,위탁관리 미용,폴리파크영천점(강아지반상회),054-334-6669,경상북도 영천시 망정동,510000003720180003
4027,위탁관리 미용,동그란 멍멍이,***********,경상북도 상주시 냉림동,511000003720210001
4028,위탁관리 미용,리치독,***********,경상북도 상주시 낙양동,511000003720200002
4029,판매 위탁관리 미용,스카이윙,***********,경상북도 상주시 낙동면 낙동리,511000003720200001
4030,위탁관리 미용,베베몽,***********,경상북도 상주시 성동동,511000003720190008
4031,위탁관리 미용,땅콩샌드네,***********,경상북도 상주시 냉림동,511000003720190007
4032,위탁관리,두들랜드,***********,경상북도 상주시 화남면 중눌리,511000003720180011
4033,위탁관리,개판,***********,경상북도 문경시 모전동,512000003720210002
4034,위탁관리 미용 운송,문경새재반려동물힐링센터(젠틀펫파라다이스),***********,경상북도 문경시 문경읍 진안리,512000003720200009
4035,위탁관리 미용,문경새재반려동물힐링센터(젠틀펫파라다이스),054-572-3515,경상북도 문경시 문경읍 진안리,512000003720200008
4036,위탁관리 미용,개뜰리에,***********,경상북도 문경시 모전동,512000003720200006
4037,위탁관리 미용,몽스토리,054-555-6636,경상북도 문경시 흥덕동,512000003720200005
4038,위탁관리 미용,개털깎는집,***********,경상북도 문경시 모전동,512000003720190002
4039,위탁관리 미용,하품여우컴퍼니,054-553-1974,경상북도 문경시 모전동,512000003720180003
4040,위탁관리 미용,개털깎는집,054-556-8800,경상북도 문경시 모전동,512000003720180004
4041,위탁관리 미용,유진펫 살롱,***********,경상북도 문경시 모전동,512000003720180002
4042,판매 위탁관리 미용,도꾸도꾸,054-554-5959,경상북도 문경시 점촌동,512000003720130003
4043,판매 위탁관리 미용,뭉개구름,***********,경상북도 경산시 압량읍 신대리,513000003720210014
4044,위탁관리 미용,개이쁨,***********,경상북도 경산시 정평동,513000003720210012
4045,판매 위탁관리 미용,더 빛나개(The 빛나개),***********,경상북도 경산시 삼북동,513000003720210006
4046,판매 위탁관리 미용,애견의숲,***********,경상북도 경산시 중방동,513000003720210004
4047,위탁관리,퍼피라운지,***********,경상북도 경산시 중산동,513000003720210002
4048,위탁관리,퍼피몽몽,053-818-6001,경상북도 경산시 삼풍동,513000003720200020
4049,위탁관리,홀리언니,***********,경상북도 경산시 백천동,513000003720200022
4050,위탁관리,잭슨 앤 레오살롱,-,경상북도 경산시 중산동,513000003720200017
4051,위탁관리,함께하는 동물병원,053-817-9111,경상북도 경산시 압량읍 신대리,513000003720200015
4052,위탁관리,디스크독 연구소,***********,경상북도 경산시 사동,513000003720200009
4053,위탁관리,펫.낭만살롱,053-813-1711,경상북도 경산시 백천동,513000003720200008
4054,위탁관리,그루밍하우스,***********,경상북도 경산시 옥곡동,513000003720200004
4055,위탁관리,리틀퍼피,***********,경상북도 경산시 사동,513000003720200001
4056,위탁관리,펫브릿지,0537165299,경상북도 경산시 중산동,513000003720190018
4057,위탁관리,강아지와고양이,***********,경상북도 경산시 압량읍 부적리,513000003720190013
4058,위탁관리,도기온,0538519271,경상북도 경산시 하양읍 청천리,513000003720190009
4059,위탁관리,J&J애견,0538128588,경상북도 경산시 옥산동,513000003720190007
4060,판매 위탁관리 미용,J&J애견,0538128588,경상북도 경산시 옥산동,513000003720190006
4061,위탁관리,킹콩하우스,0538538558,경상북도 경산시 하양읍 금락리,513000003720190005
4062,위탁관리,경산 애완견 놀이터,***********,경상북도 경산시 대정동,513000003720190004
4063,위탁관리,비비드그루밍,***********,경상북도 경산시 정평동,513000003720180066
4064,위탁관리,가나종합동물병원,0538137583,경상북도 경산시 옥산동,513000003720180062
4065,위탁관리,더펫샵,07043481447,경상북도 경산시 중산동,513000003720180060
4066,위탁관리,구름한점,***********,경상북도 경산시 사동,513000003720180054
4067,위탁관리,고은동물병원,053-814-8005,경상북도 경산시 중방동,513000003720180046
4068,위탁관리,놀다가개 애견카페,***********,경상북도 경산시 조영동,513000003720180043
4069,위탁관리,플란다스의 개,***********,경상북도 경산시 하양읍 동서리,513000003720180038
4070,위탁관리,한결같은 동물병원,***********,경상북도 경산시 하양읍 동서리,513000003720180036
4071,위탁관리,예쁜강아지,***********,경상북도 경산시 옥산동,513000003720180029
4072,위탁관리,메르시도꾸,***********,경상북도 경산시 대평동,513000003720180024
4073,위탁관리,목욕하는 강아지,***********,경상북도 경산시 압량읍 신대리,513000003720180019
4074,위탁관리,다정동물병원,0538117807,경상북도 경산시 옥산동,513000003720180013
4075,위탁관리,펫슬리(PETSELY),***********,경상북도 의성군 의성읍 후죽리,515000003720200002
4076,위탁관리 미용,강아지 키우는 남자,***********,경상북도 영덕군 영덕읍 덕곡리,518000003720180002
4077,위탁관리,원더,***********,경상북도 청도군 각북면 삼평리,519000003720210003
4078,위탁관리,리츠펫,***********,경상북도 청도군 화양읍 고평리,519000003720210002
4079,위탁관리,징검다리연구소,***********,경상북도 고령군 우곡면 도진리,520000003720210001
4080,위탁관리,덕구 불독(본점),***********,경상북도 성주군 수륜면 작은리,521000003720180002
4081,위탁관리,왈가왈부 애견유치원,***********,경상북도 칠곡군 왜관읍 매원리,522000003720210004
4082,위탁관리,캣프렌드,***********,경상북도 칠곡군 북삼읍 인평리,522000003720210002
4083,위탁관리,왕짱애견유치원,-,경상북도 칠곡군 석적읍 중리,522000003720200008
4084,위탁관리,애견나라,0549735654,경상북도 칠곡군 왜관읍 왜관리,522000003720200003
4085,위탁관리,펫리움,054-971-1939,경상북도 칠곡군 왜관읍 왜관리,522000003720190016
4086,위탁관리,산책가까,-,경상북도 칠곡군 왜관읍 왜관리,522000003720190011
4087,위탁관리,모모랜드,054-974-5545,경상북도 칠곡군 북삼읍 인평리,522000003720190007
4088,위탁관리,Companion,***********,경상북도 칠곡군 왜관읍 매원리,522000003720190004
4089,위탁관리,새침하개멍,***********,경상북도 칠곡군 북삼읍 인평리,522000003720190003
4090,위탁관리,프렌드,***********,경상북도 칠곡군 왜관읍 아곡리,522000003720190001
4091,위탁관리,대구애견스쿨,***********,경상북도 칠곡군 동명면 구덕리,522000003720180041
4092,위탁관리,베스트독스,***********,경상북도 칠곡군 북삼읍 보손리,522000003720180036
4093,위탁관리,김스애견#,054-920-7787,경상북도 칠곡군 북삼읍 인평리,522000003720180035
4094,위탁관리,미미애견,***********,경상북도 칠곡군 왜관읍 왜관리,522000003720180033
4095,위탁관리,펫매니저,054-975-4466,경상북도 칠곡군 석적읍 중리,522000003720180029
4096,위탁관리,멍이,-,경상북도 칠곡군 왜관읍 석전리,522000003720180026
4097,위탁관리,나비야놀자,***********,경상북도 칠곡군 석적읍 중리,522000003720180024
4098,위탁관리,펫스타일,***********,경상북도 칠곡군 석적읍 남율리,522000003720180021
4099,위탁관리,똥싼 강아지,054-977-3445,경상북도 칠곡군 석적읍 중리,522000003720180016
4100,위탁관리,몽블리 애견카페,***********,경상북도 칠곡군 석적읍 중리,522000003720180013
4101,위탁관리,몽이스토리,054-977-1979,경상북도 칠곡군 석적읍 중리,522000003720180005
4102,위탁관리,핫도그캣찹,***********,경상북도 칠곡군 북삼읍 인평리,522000003720180003
4103,위탁관리 미용,개편한세상,***********,경상북도 예천군 호명면 산합리,523000003720190004
4104,전시 위탁관리 미용,MS. & DOG,0546541233,경상북도 예천군 호명면 산합리,523000003720180001
4105,위탁관리,해피애견더？,054-788-0075,경상북도 울진군 후포면 삼율리,525000003720190005
4106,위탁관리,킴스애견호텔,***********,경상북도 울진군 울진읍 읍내리,525000003720190003
4107,위탁관리 미용,말랑,***********,경상남도 진주시 초전동,531000003720210015
4108,위탁관리 미용,미소댕댕,***********,경상남도 진주시 가좌동,531000003720210012
4109,위탁관리 미용,꽃길만 걷개,***********,경상남도 진주시 하대동,531000003720210011
4110,위탁관리 미용,이뿌개,***********,경상남도 진주시 봉곡동,531000003720210010
4111,위탁관리 미용,야옹아 멍멍해봐 평거점,055-748-0043,경상남도 진주시 평거동,531000003720210003
4112,위탁관리 운송,개와고양이,***********,경상남도 진주시 강남동,531000003720200007
4113,위탁관리,길고양이 품은 오리,***********,경상남도 진주시 초전동,531000003720200006
4114,위탁관리 미용,Art Dog(아트독),***********,경상남도 진주시 평거동,531000003720200002
4115,위탁관리 미용,아이 러브 펫,***********,경상남도 진주시 상대동,531000003720200001
4116,위탁관리 미용,오늘도 너에개(Today forudog),***********,경상남도 진주시 평거동,531000003720190018
4117,전시 위탁관리,고양이 모자,055-921-8523,경상남도 진주시 가좌동,531000003720190014
4118,위탁관리 미용,소중하개,***********,경상남도 진주시 평거동,531000003720190013
4119,위탁관리 미용,설렘가득담아 눈부시개,***********,경상남도 진주시 초전동,531000003720190011
4120,위탁관리 미용,나비요기(Naby Yogi),***********,경상남도 진주시 평거동,531000003720190009
4121,위탁관리,땡칠이 민박,***********,경상남도 진주시 상봉동,531000003720190008
4122,위탁관리 미용,강아지 놀이터,055-762-0882,경상남도 진주시 호탄동,531000003720190007
4123,위탁관리,쓰담쓰담,070-4042-9962,경상남도 진주시 인사동,531000003720190006
4124,위탁관리 미용,예스 애견 미용실,055-754-8275,경상남도 진주시 주약동,531000003720190005
4125,위탁관리 미용,네일하는 강아지,***********,경상남도 진주시 하대동,531000003720190003
4126,위탁관리 미용,Big Dog(빅독),055-763-0412,경상남도 진주시 하대동,531000003720190002
4127,위탁관리 미용,개 편한 세상,***********,경상남도 진주시 봉곡동,531000003720180038
4128,위탁관리 미용,마이페츠룸,055-755-5757,경상남도 진주시 주약동,531000003720180030
4129,위탁관리 미용,도기요기(Doggy Yoggi),***********,경상남도 진주시 평거동,531000003720180028
4130,전시 위탁관리 미용,아웃독(OUT DOG),055-756-0742,경상남도 진주시 내동면 유수리,531000003720180031
4131,위탁관리 미용,미소애견샵,***********,경상남도 진주시 봉곡동,531000003720180032
4132,위탁관리 미용,메종드퍼피,***********,경상남도 진주시 초전동,531000003720180025
4133,위탁관리,비몽사몽,***********,경상남도 진주시 하대동,531000003720180023
4134,위탁관리 미용,현대애견,055-742-5385,경상남도 진주시 인사동,531000003720180017
4135,위탁관리 미용,다독다독,055-754-9383,경상남도 진주시 하대동,531000003720180016
4136,위탁관리 미용,쉐리네 펫샵,***********,경상남도 진주시 강남동,531000003720180013
4137,위탁관리 미용,이쁜강아지,055-755-9977,경상남도 진주시 강남동,531000003720180011
4138,위탁관리 미용 운송,반려동물과함께하는#설렘,***********,경상남도 진주시 상대동,531000003720180008
4139,판매 위탁관리 미용,진주강아지분양 고양이분양 미유펫,***********,경상남도 진주시 칠암동,531000003720180007
4140,위탁관리 미용,꼬마 애견,055-762-1231,경상남도 진주시 상대동,531000003720180006
4141,위탁관리,러블리몽,***********,경상남도 진주시 하대동,531000003720180004
4142,위탁관리 미용,도그토피아,***********,경상남도 통영시 광도면 죽림리,533000003720210002
4143,위탁관리 미용,통영동물병원,055-645-7233,경상남도 통영시 서호동,533000003720200006
4144,위탁관리 미용 운송,별에서 온 뿌꾸,055-649-3111,경상남도 통영시 봉평동,533000003720190009
4145,위탁관리 미용 운송,댕쿤,***********,경상남도 통영시 북신동,533000003720190008
4146,위탁관리 미용,놀아줄개,055-649-7709,경상남도 통영시 무전동,533000003720190007
4147,위탁관리 미용,행복한강아지,***********,경상남도 통영시 정량동,533000003720190005
4148,위탁관리 미용,쿨펫동물병원,055-646-1318,경상남도 통영시 광도면 죽림리,533000003720190002
4149,위탁관리 미용 운송,개스트하우스,055-646-9595,경상남도 통영시 북신동,533000003720190001
4150,위탁관리,댕댕이 하우스,***********,경상남도 사천시 사남면 월성리,534000003720200010
4151,위탁관리,야옹아 멍멍해봐,***********,경상남도 사천시 벌리동,534000003720200004
4152,위탁관리,DOG LOVE WITH 란,***********,경상남도 사천시 동금동,534000003720200001
4153,위탁관리,노아의 방주,***********,경상남도 사천시 정동면 화암리,534000003720190007
4154,위탁관리,메이데이,***********,경상남도 사천시 사천읍 선인리,534000003720190005
4155,위탁관리,코코블링펫,-,경상남도 사천시 사천읍 평화리,534000003720180012
4156,위탁관리,핫초네 멍멍샵,055-852-8575,경상남도 사천시 사남면 월성리,534000003720180010
4157,위탁관리,멍멍뷰티,***********,경상남도 사천시 벌리동,534000003720180005
4158,위탁관리,콩이네살롱,***********,경상남도 김해시 관동동,535000003720210034
4159,위탁관리,도그하우스,***********,경상남도 김해시 삼계동,535000003720210028
4160,위탁관리,댕댕포유,***********,경상남도 김해시 관동동,535000003720210023
4161,위탁관리,개용실,-,경상남도 김해시 구산동,535000003720210019
4162,위탁관리,라라퍼피,***********,경상남도 김해시 부원동,535000003720210013
4163,위탁관리,땡큐멍멍,***********,경상남도 김해시 관동동,535000003720210009
4164,위탁관리,PET#개스트하우스,335-0042,경상남도 김해시 삼계동,535000003720210003
4165,위탁관리,세븐카페,***********,경상남도 김해시 대청동,535000003720200051
4166,위탁관리,마이리틀메이트,***********,경상남도 김해시 관동동,535000003720200048
4167,위탁관리,살롱드몽몽,***********,경상남도 김해시 관동동,535000003720200046
4168,위탁관리,놀이터 반려견 미용실,***********,경상남도 김해시 진영읍 진영리,535000003720200044
4169,위탁관리,파티펫,***********,경상남도 김해시 삼문동,535000003720200041
4170,위탁관리,율하 위드동물병원,055-311-1003,경상남도 김해시 장유동,535000003720200037
4171,위탁관리,김형길 동물병원 앤 코코펫샵,055-311-2221,경상남도 김해시 외동,535000003720200021
4172,위탁관리,엔젤인독스,070-4024-7707,경상남도 김해시 진영읍 여래리,535000003720200015
4173,위탁관리,DOG BINI(도그비니),***********,경상남도 김해시 대청동,535000003720200011
4174,위탁관리,꿈꾸는 강아지,***********,경상남도 김해시 관동동,535000003720200008
4175,위탁관리,도그패밀리,329-7020,경상남도 김해시 삼방동,535000003720200006
4176,위탁관리,산들 강아지,***********,경상남도 김해시 관동동,535000003720190061
4177,위탁관리,애견1번지,***********,경상남도 김해시 동상동,535000003720190056
4178,위탁관리,Beautiful Dog,***********,경상남도 김해시 내동,535000003720190048
4179,위탁관리,Fall in dog,***********,경상남도 김해시 삼정동,535000003720190045
4180,위탁관리,PUPPY HOUSE,055-342-1718,경상남도 김해시 한림면 장방리,535000003720190042
4181,위탁관리,장보는 강아지와 고양이(김해율하점),055-321-5711,경상남도 김해시 관동동,535000003720190039
4182,위탁관리,#grooming,***********,경상남도 김해시 율하동,535000003720190038
4183,위탁관리,개밥주는언니,***********,경상남도 김해시 삼정동,535000003720190031
4184,위탁관리,망고 애견,***********,경상남도 김해시 대청동,535000003720190029
4185,위탁관리,그랜드 동물병원,055-325-7505,경상남도 김해시 율하동,535000003720190027
4186,위탁관리,버블펫쌀롱,***********,경상남도 김해시 관동동,535000003720190025
4187,위탁관리,포텐독(POTENDOG),***********,경상남도 김해시 삼계동,535000003720190021
4188,위탁관리,피터펫,***********,경상남도 김해시 삼계동,535000003720190018
4189,위탁관리,도그어바웃,***********,경상남도 김해시 삼방동,535000003720190017
4190,위탁관리,야옹아멍멍해봐 장유점,***********,경상남도 김해시 대청동,535000003720190014
4191,위탁관리,개쌀롱,***********,경상남도 김해시 삼문동,535000003720190009
4192,위탁관리,장보는 강아지와 고양이(김해진영점),***********,경상남도 김해시 진영읍 진영리,535000003720190006
4193,위탁관리,펫브릿지 김해점,***********,경상남도 김해시 삼계동,535000003720190005
4194,위탁관리,강아지 똥,***********,경상남도 김해시 내동,535000003720190002
4195,위탁관리,멍뭉이 이발소,***********,경상남도 김해시 진영읍 진영리,535000003720180103
4196,위탁관리,아멘다 펫살롱,***********,경상남도 김해시 삼계동,535000003720180106
4197,위탁관리,개털깎는여자,-,경상남도 김해시 외동,535000003720180101
4198,위탁관리,개리비안 비치,055-339-7486,경상남도 김해시 대동면 초정리,535000003720180096
4199,위탁관리,발라당 강아지,055-336-6580,경상남도 김해시 관동동,535000003720180094
4200,위탁관리,라임 동물병원,055-345-1612,경상남도 김해시 진영읍 진영리,535000003720180085
4201,위탁관리,도그타운,055-345-6060,경상남도 김해시 진영읍 진영리,535000003720180083
4202,위탁관리,멍블링,055-311-4158,경상남도 김해시 부곡동,535000003720180081
4203,위탁관리,메리몰 펫샵,***********,경상남도 김해시 삼방동,535000003720180076
4204,위탁관리,멍바라기,***********,경상남도 김해시 삼정동,535000003720180068
4205,위탁관리,탑스 종합동물병원,055-336-0075,경상남도 김해시 구산동,535000003720180073
4206,위탁관리,사고뭉치,055-324-2006,경상남도 김해시 동상동,535000003720180061
4207,위탁관리,도그플러스 동물병원,055-313-7568,경상남도 김해시 내동,535000003720180059
4208,위탁관리,땡큐멍멍,***********,경상남도 김해시 관동동,535000003720180051
4209,위탁관리,진영조은동물병원,055-343-7586,경상남도 김해시 진영읍 여래리,535000003720180044
4210,위탁관리,펫존애견할인마트,0553239631,경상남도 김해시 율하동,535000003720180040
4211,위탁관리,강아지 미용실,0553253662,경상남도 김해시 외동,535000003720180028
4212,위탁관리,김해해피몽강아지분양애견샵,-,경상남도 김해시 삼정동,535000003720180025
4213,위탁관리,품이네 애견방,0553230811,경상남도 김해시 부곡동,535000003720180021
4214,위탁관리,똥강아지,0553330422,경상남도 김해시 동상동,535000003720180013
4215,위탁관리,(주)이마트 김해점,055-310-1252,경상남도 김해시 외동,535000003720180007
4216,위탁관리,어여쁘개,***********,경상남도 김해시 어방동,535000003720180009
4217,위탁관리,퍼스트독,***********,경상남도 김해시 서상동,535000003720180005
4218,위탁관리,댕포유,***********,경상남도 김해시 내동,535000003720180003
