,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,주소,위도,경도
198,3050000,305000001320070001,20070302,,1,영업/정상,0,정상,,,,,02-2215-3649,16.5,,서울특별시 동대문구 전농동 494-8,서울특별시 동대문구 답십리로21길 21 (전농동),2558.0,JS의료기,20200626142606,U,2019-12-05 22:08:00.0,,204147.342932412,452765.644747307,,,,,,서울특별시 동대문구 전농동 494-8,37.5771272,127.0477437
199,3010000,301000001320190001,20190521,,1,영업/정상,0,정상,,,,,02-2190-8400,,,서울특별시 중구 소공동 32-7 한진빌딩,서울특별시 중구 남대문로 63 한진빌딩 22층 (소공동),4532.0,동방에스앤디(주),20200629145158,U,2019-12-07 00:01:00.0,,198274.236324259,451198.510083723,,,,,,서울특별시 중구 소공동 32-7 한진빌딩,37.5630329,126.9814369
200,3230000,323000001320200003,20200714,,1,영업/정상,0,정상,,,,,02-6933-7484,,,서울특별시 송파구 문정동 642 송파 테라타워2,서울특별시 송파구 송파대로 201 송파 테라타워2 B동 2층 210호 (문정동),5854.0,세라노틱스(주),20200714085207,I,2019-12-06 23:06:00.0,,210627.0,442875.0,,,,,,서울특별시 송파구 문정동 642 송파 테라타워2,37.4875939,127.1191731
201,3060000,306000001320200001,20200715,,1,영업/정상,0,정상,,,,,02-438-7551,,,서울특별시 중랑구 면목동 398-27 sk텔레콤,서울특별시 중랑구 면목로 205   (면목동),2246.0,아벨바이오,20200715154502,I,2019-12-06 23:07:00.0,,207287.360462425,452139.898151971,,,,,,서울특별시 중랑구 면목동 398-27 sk텔레콤,37.5909202,127.0778447
202,3100000,310000001320200002,20200810,,1,영업/정상,0,정상,,,,,02-952-8214,,,서울특별시 노원구 하계동 250-3 하계테크노타운 B동 703호,서울특별시 노원구 노원로15길 10 하계테크노타운 B동 703호 (하계동),1788.0,(주)정도비앤피,20200810141809,I,2019-12-07 23:02:00.0,,206219.437371151,459926.107544031,,,,,,서울특별시 노원구 하계동 250-3 하계테크노타운 B동 703호,37.6416741,127.0715256
203,3130000,313000001320200004,20200813,,1,영업/정상,0,정상,,,,,02-702-5867,,,서울특별시 마포구 신공덕동 172 펜트라우스,서울특별시 마포구 백범로 205 105동 308호 (신공덕동 펜트라우스),4194.0,주식회사 아울,20200813094231,I,2019-12-07 23:05:00.0,,195874.639172861,449015.903404686,,,,,,서울특별시 마포구 신공덕동 172 펜트라우스,37.5433361,126.954004
204,3040000,304000001320200002,20200814,,1,영업/정상,0,정상,,,,,,,,서울특별시 광진구 군자동 358-9 광진 동양파라곤 1단지,서울특별시 광진구 광나루로 361 지하1층 114호 (군자동 광진 동양파라곤 1단지),5003.0,파라곤동물병원,20200814160828,I,2019-12-07 23:06:00.0,,206091.938587177,449581.249922815,,,,,,서울특별시 광진구 군자동 358-9 광진 동양파라곤 1단지,37.5483998,127.0697313
205,3230000,323000001320200004,20200811,,1,영업/정상,0,정상,,,,,02-733-1740,,,서울특별시 송파구 가락동 31-1 삼신빌딩,서울특별시 송파구 양재대로66길 30 삼신빌딩 3층 (가락동),5704.0,핀에스코리아(주),20200814135714,U,2019-12-07 23:06:00.0,,210932.187446884,444253.337073071,,,,,,서울특별시 송파구 가락동 31-1 삼신빌딩,37.5003808,127.1243805
206,3230000,323000001320200005,20200819,,1,영업/정상,0,정상,,,,,02-415-3006,,,서울특별시 송파구 송파동 166 가락삼익맨숀,서울특별시 송파구 오금로 252 3층 1-2호 (송파동 가락삼익맨숀),5673.0,태건,20200819160852,I,2019-12-07 22:01:00.0,,210656.492508336,444673.567068173,,,,,,서울특별시 송파구 송파동 166 가락삼익맨숀,37.504156,127.121124
207,3220000,322000001320200003,20200821,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 삼성동 157-27 브이플렉스 7층 717호,서울특별시 강남구 테헤란로 501 브이플렉스 7층 717호 (삼성동),6168.0,시그니처바이코리아(주),20200821142831,I,2019-12-07 22:03:00.0,,204947.909039501,445035.104597245,,,,,,서울특별시 강남구 삼성동 157-27 브이플렉스 7층 717호,37.5074601,127.0567135
208,3010000,301000001320200003,20200730,,1,영업/정상,0,정상,,,,,02-709-0197,,,서울특별시 중구 남대문로*가 **-** 연세대학교 세브란스빌딩,서울특별시 중구 통일로 ** 연세대학교 세브란스빌딩 **층 (남대문로*가),4527.0,한국베링거인겔하임동물약품(주),20210804114902,U,2020-12-08 00:06:00.0,,197612.995083649,450539.857693464,,,,,,서울특별시 중구 남대문로*가 **-** 연세대학교 세브란스빌딩,37.5570572,126.9736211
209,3170000,317000001320200003,20200904,,1,영업/정상,0,정상,,,,,02-6925-6322,,,서울특별시 금천구 가산동 426-5 월드메르디앙2차,서울특별시 금천구 가산디지털2로 123 월드메르디앙2차 703호 (가산동),8505.0,(주)테크플러스,20200904155734,I,2019-12-09 00:06:00.0,,189202.600232089,441848.24299943,,,,,,서울특별시 금천구 가산동 426-5 월드메르디앙2차,37.478683,126.878648
210,3200000,320000001320210001,20210111,,1,영업/정상,0,정상,,,,,,,,서울특별시 관악구 신림동 ****-*,서울특별시 관악구 신림로 *** ***-*호 (신림동),8754.0,다정메디칼,20210906153434,U,2020-12-09 00:08:00.0,,193746.833837509,442510.775085572,,,,,,서울특별시 관악구 신림동 ****-*,37.4626176,126.9383251
211,3130000,313000001320200005,20201014,,1,영업/정상,0,정상,,,,,070-4808-2139,,,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트,서울특별시 마포구 마포대로 109 제20층 제오-2002호 (공덕동 롯데캐슬프레지던트),4146.0,주식회사 가람포리아,20201014100755,I,2019-10-30 23:06:00.0,,195564.375757848,449186.933273231,,,,,,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트,37.5445936,126.9507149
212,3170000,317000001320200004,20201028,,1,영업/정상,0,정상,,,,,,,,서울특별시 금천구 가산동 60-21 IT미래TOWER,서울특별시 금천구 디지털로9길 33 IT미래TOWER 2006호 (가산동),8511.0,엠디케이(MDK),20201028094814,I,2019-10-30 21:00:00.0,,189863.598209033,441870.90420315,,,,,,서울특별시 금천구 가산동 60-21 IT미래TOWER,37.4788772,126.8860088
213,3130000,313000001320200006,20201112,,1,영업/정상,0,정상,,,,,,,,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트,서울특별시 마포구 마포대로 109 제20층 제오-2002호 (공덕동 롯데캐슬프레지던트),4146.0,주식회사 식스나루,20201112181851,I,2019-10-31 23:04:00.0,,195564.375757848,449186.933273231,,,,,,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트,37.5445936,126.9507149
214,3030000,303000001320200001,20201124,,1,영업/정상,0,정상,,,,,02-494-2221,,,서울특별시 성동구 성수동1가 656-3 FORHU 606호,서울특별시 성동구 왕십리로 58 FORHU 606호 (성수동1가),4778.0,주식회사 동도바이오텍,20201124103846,I,2019-10-31 22:06:00.0,,203924.802039313,448934.858771073,,,,,,서울특별시 성동구 성수동1가 656-3 FORHU 606호,37.5426768,127.0452874
215,3230000,323000001320200007,20201124,,1,영업/정상,0,정상,,,,,052-933-3217,,,서울특별시 송파구 문정동 620 송파 푸르지오시티,서울특별시 송파구 새말로 62 송파 푸르지오시티 A동 129호 (문정동),5841.0,톰과스누피,20201124103543,I,2019-10-31 22:06:00.0,,210654.50616628,442070.575741668,,,,,,서울특별시 송파구 문정동 620 송파 푸르지오시티,37.4807463,127.1211638
216,3160000,316000001320200002,20201127,,1,영업/정상,0,정상,,,,,02-1600-4779,,,서울특별시 구로구 구로동 614-33 라이프종합공구상가 211호,서울특별시 구로구 구로중앙로 237 라이프종합공구상가 211호 (구로동),8215.0,(주)지오미디어,20201127161840,I,2019-10-31 22:09:00.0,,188907.966108621,444898.367647601,,,,,,서울특별시 구로구 구로동 614-33 라이프종합공구상가 211호,37.5062982,126.8753842
217,3230000,323000001320200008,20201203,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 가락동 10-13,서울특별시 송파구 중대로 197 3층 305호 (가락동),5703.0,에이비피아이(주),20201203105010,I,2019-11-02 00:05:00.0,,211070.184691361,444174.460137701,,,,,,서울특별시 송파구 가락동 10-13,37.4996282,127.1259399
218,3030000,303000001320200002,20201222,,1,영업/정상,0,정상,,,,,027950297,,,서울특별시 성동구 성수동2가 280-15 에이스성수타워1 801호,서울특별시 성동구 광나루로8길 10 에이스성수타워1 8층 801호 (성수동2가),4799.0,(주)네오딘바이오벳,20201228103308,U,2019-11-01 21:00:00.0,,205557.941680639,449473.46380541,,,,,,서울특별시 성동구 성수동2가 280-15 에이스성수타워1 801호,37.5445797,127.0559678
219,3000000,300000001320210001,20210105,,1,영업/정상,0,정상,,,,,,,,서울특별시 종로구 익선동 55 현대뜨레비앙,서울특별시 종로구 돈화문로11가길 59 140호 (익선동 현대뜨레비앙),3132.0,(주)아이바이오사이언스,20210107170801,U,2020-12-01 00:09:00.0,,199052.164234663,452535.569961658,,,,,,서울특별시 종로구 익선동 55 현대뜨레비앙,37.5750895,126.9899959
220,3120000,312000001320210001,20210114,,1,영업/정상,0,정상,,,,,07046470268,,,서울특별시 서대문구 미근동 72-1 미근빌딩,서울특별시 서대문구 충정로6안길 27 미근빌딩 4층 1호 (미근동),3740.0,포베오,20210114094011,I,2020-11-30 23:06:00.0,,197015.074449594,451227.679921814,,,,,,서울특별시 서대문구 미근동 72-1 미근빌딩,37.5632867,126.9669774
221,3130000,313000001320210001,20210115,,1,영업/정상,0,정상,,,,,,,,서울특별시 마포구 연남동 487-178,서울특별시 마포구 성미산로16길 37 15통4반 (연남동),3986.0,나무시스,20210115095543,I,2020-11-30 23:07:00.0,,192711.948492469,450807.687845189,,,,,,서울특별시 마포구 연남동 487-178,37.5594779,126.9182793
222,3230000,323000001320210001,20210119,,1,영업/정상,0,정상,20210423.0,,,,,,,서울특별시 송파구 문정동 628 가든파이브툴,서울특별시 송파구 충민로 10 가든파이브툴 B동 7층 21호 (문정동),5840.0,미스터라라,20210503150720,U,2020-12-05 00:05:00.0,,210480.282018702,441833.16323518,,,,,,서울특별시 송파구 문정동 628 가든파이브툴,37.4782249,127.1193622
223,3180000,318000001320200001,20200429,,1,영업/정상,0,정상,,,,,02-6180-0086,,,서울특별시 영등포구 영등포동4가 56-3,서울특별시 영등포구 영중로 23 (영등포동4가),7301.0,베이비몽,20210528092613,U,2020-12-04 21:00:00.0,,191564.119632973,446251.574337289,,,,,,서울특별시 영등포구 영등포동4가 56-3,37.5184221,126.9053485
224,3160000,316000001320210002,20210119,,1,영업/정상,0,정상,,,,,,,,서울특별시 구로구 구로동 222-7 코오롱디지털타워빌란트 1동 607호,서울특별시 구로구 디지털로32길 30 코오롱디지털타워빌란트 1동 6층 607호 (구로동),8390.0,담컴퍼니,20210119163303,I,2020-11-30 22:01:00.0,,190776.468544178,442370.143700207,,,,,,서울특별시 구로구 구로동 222-7 코오롱디지털타워빌란트 1동 607호,37.4833536,126.8965156
225,3230000,323000001320200006,20201116,,1,영업/정상,0,정상,,,,,02-496-4074,,,서울특별시 송파구 방이동 65-2 진넥스레이크뷰,서울특별시 송파구 오금로 99 진넥스레이크뷰 8층 (방이동),5548.0,버박코리아(주),20210209152801,U,2020-12-01 23:01:00.0,,209464.500962759,445693.551238562,,,,,,서울특별시 송파구 방이동 65-2 진넥스레이크뷰,37.5135436,127.1077917
226,3130000,313000001320210003,20210216,,1,영업/정상,0,정상,,,,,027948940,,,서울특별시 마포구 마포동 343-2,서울특별시 마포구 마포대로4다길 23-8 (마포동),4178.0,텍소피아몰,20210216084140,I,2020-12-01 23:08:00.0,,195035.59631653,448206.301166714,,,,,,서울특별시 마포구 마포동 343-2,37.5360497,126.9446114
227,3130000,313000001320210005,20210308,,1,영업/정상,0,정상,,,,,,,,서울특별시 마포구 망원동 395-47 진흥빌라,서울특별시 마포구 망원로2길 95 301호 (망원동 진흥빌라),4017.0,비앤케이,20210308130202,I,2020-12-02 23:00:00.0,,191458.39596625,450129.256086724,,,,,,서울특별시 마포구 망원동 395-47 진흥빌라,37.5533418,126.9041012
228,3130000,313000001320210004,20210308,,1,영업/정상,0,정상,,,,,,,,서울특별시 마포구 망원동 395-47 진흥빌라,서울특별시 마포구 망원로2길 95 301호 (망원동 진흥빌라),4017.0,에스제이,20210308125947,I,2020-12-02 23:00:00.0,,191458.39596625,450129.256086724,,,,,,서울특별시 마포구 망원동 395-47 진흥빌라,37.5533418,126.9041012
229,3240000,324000001320210001,20210311,,1,영업/정상,0,정상,,,,,02-6326-3655,,,서울특별시 강동구 성내동 386-18 301호,서울특별시 강동구 양재대로101길 41 301호 (성내동),5374.0,메디365,20210311104200,I,2020-12-02 23:03:00.0,,211909.700334962,447825.904327241,,,,,,서울특별시 강동구 성내동 386-18 301호,37.5325584,127.1355249
230,3180000,318000001320210001,20210312,,1,영업/정상,0,정상,,,,,,,,서울특별시 영등포구 양평동4가 23-7,서울특별시 영등포구 선유로47길 19 우신하이랜드 지층 137호 (양평동4가),7209.0,선유사,20210312162658,I,2020-12-02 23:04:00.0,,190625.662427406,448156.013984079,,,,,,서울특별시 영등포구 양평동4가 23-7,37.5356709,126.8947457
231,3160000,316000001320210001,20210114,,1,영업/정상,0,정상,,,,,,,,서울특별시 구로구 개봉동 309-37 누리애빌라 301호,서울특별시 구로구 서해안로34가길 53 301호 (개봉동 누리애빌라),8339.0,다우리,20210316110411,U,2020-12-02 23:08:00.0,,186680.712117006,443574.111278073,,,,,,서울특별시 구로구 개봉동 309-37 누리애빌라 301호,37.5248152,126.8366789
232,3240000,324000001320190002,20190807,,1,영업/정상,0,정상,,,,,,,,서울특별시 강동구 천호동 32-28,서울특별시 강동구 양재대로131가길 4-4 601호 (천호동),5307.0,마루모아,20210319133417,U,2020-12-02 22:01:00.0,,212487.093809606,449425.628430845,,,,,,서울특별시 강동구 천호동 32-28,37.546987,127.1420827
233,3220000,322000001320210002,20210325,,1,영업/정상,0,정상,,,,,02-733-7080,,,서울특별시 강남구 삼성동 145 삼하빌딩,서울특별시 강남구 봉은사로 502 삼하빌딩 702호 (삼성동),6163.0,주식회사 파이브원,20210325115350,I,2020-12-02 22:07:00.0,,204681.332375585,445621.144386783,,,,,,서울특별시 강남구 삼성동 145 삼하빌딩,37.5128483,127.0538525
234,3220000,322000001320210003,20210325,,1,영업/정상,0,정상,,,,,02-733-7080,,,서울특별시 강남구 삼성동 145 삼하빌딩,서울특별시 강남구 봉은사로 502 삼하빌딩 702호 (삼성동),6163.0,주식회사 파이브원,20210325134023,I,2020-12-02 22:07:00.0,,204681.332375585,445621.144386783,,,,,,서울특별시 강남구 삼성동 145 삼하빌딩,37.5128483,127.0538525
235,3080000,308000001320110001,20111014,,1,영업/정상,0,정상,,,,,,,,서울특별시 강북구 수유동 63 삼호아파트 수유프라자,서울특별시 강북구 도봉로 261 507호 (수유동 삼호아파트 수유프라자),1114.0,(주)대종기기산업,20210326151526,U,2020-12-02 22:08:00.0,,202112.077352128,458792.734842786,,,,,,서울특별시 강북구 수유동 63 삼호아파트 수유프라자,37.6316665,127.0234632
236,3010000,301000001320180002,20180509,,1,영업/정상,0,정상,,,,,02-2231-8785,,,서울특별시 중구 황학동 715 기업은행성동지점,서울특별시 중구 퇴계로 439 기업은행성동지점 (황학동),4576.0,(주)케이디알한국기업서비스,20210402142511,U,2020-12-04 00:04:00.0,,201742.972043744,451520.021136319,,,,,,서울특별시 중구 황학동 715 기업은행성동지점,37.565869,127.020521
237,3220000,322000001320210004,20210413,,1,영업/정상,0,정상,,,,,02-3471-6581,,,서울특별시 강남구 역삼동 829,서울특별시 강남구 역삼로7길 22 5678층 (역삼동),6244.0,(주)비엠에스,20210419101448,U,2020-12-03 22:01:00.0,,202844.805360798,443719.481843616,,,,,,서울특별시 강남구 역삼동 829,37.4955881,127.0328832
238,3050000,305000001320170002,20170331,,1,영업/정상,0,정상,,,,,2173-7180,,,서울특별시 동대문구 용두동 249-1,서울특별시 동대문구 천호대로 64 (용두동),2587.0,동아에스티(주),20210420172544,U,2020-12-03 22:02:00.0,,202601.594014166,452366.257544294,,,,,,서울특별시 동대문구 용두동 249-1,37.5736005,127.0302428
239,3230000,323000001320210006,20210421,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 문정동 642 송파 테라타워2,서울특별시 송파구 송파대로 201 송파 테라타워2 A동 G315-1호 (문정동),5854.0,미스터라라,20210421141432,I,2020-12-03 22:03:00.0,,210627.0,442875.0,,,,,,서울특별시 송파구 문정동 642 송파 테라타워2,37.4875939,127.1191731
240,3190000,319000001320210001,20210422,,1,영업/정상,0,정상,,,,,,,,서울특별시 용산구 한강로2가 2-37 용산토투밸리,서울특별시 용산구 새창로 217 용산토투밸리 1104호 (한강로2가),4376.0,호크마행정사사무소,20210422104145,I,2020-12-03 22:04:00.0,,197083.100438264,447552.774477998,,,,,,서울특별시 용산구 한강로2가 2-37 용산토투밸리,37.5300876,126.9688555
241,3040000,304000001320210001,20210317,,1,영업/정상,0,정상,,,,,070-8864-1212,,,서울특별시 광진구 화양동 1 건국대학교 창의관 209호,서울특별시 광진구 능동로 120 건국대학교 창의관 209호 (화양동),5029.0,주식회사 위드펫바이오,20210518204550,U,2020-12-06 00:08:00.0,,206445.881091692,448922.881688102,,,,,,서울특별시 광진구 화양동 1 건국대학교 창의관 209호,37.5407495,127.0792674
242,3230000,323000001320210007,20210426,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 문정동 642 송파 테라타워2,서울특별시 송파구 송파대로 201 송파 테라타워2 A동 315-2호 (문정동),5854.0,미스터라라,20210426094510,I,2020-12-03 22:08:00.0,,210627.0,442875.0,,,,,,서울특별시 송파구 문정동 642 송파 테라타워2,37.4875939,127.1191731
243,3150000,315000001320210002,20210426,,1,영업/정상,0,정상,,,,,070-8769-9207,,,서울특별시 강서구 마곡동 799-4 마곡지웰타워,서울특별시 강서구 공항대로 200 마곡지웰타워 216호 (마곡동),7631.0,(주)태웅메디칼,20210426120933,I,2020-12-03 22:08:00.0,,,,,,,,,서울특별시 강서구 마곡동 799-4 마곡지웰타워,37.5590329,126.8306552
244,3180000,318000001320210002,20210427,,1,영업/정상,0,정상,,,,,,,,서울특별시 영등포구 영등포동5가 24 동남상가아파트,서울특별시 영등포구 영등포로37길 4 제동열56호 (영등포동5가 동남상가아파트),7250.0,주식회사 상상타래,20210427173333,I,2020-12-03 22:09:00.0,,191590.878296395,446489.41953806,,,,,,서울특별시 영등포구 영등포동5가 24 동남상가아파트,37.5205947,126.9056446
245,3200000,320000001320210004,20210428,,1,영업/정상,0,정상,,,,,,,,서울특별시 관악구 봉천동 1708 두산아파트,서울특별시 관악구 봉천로 387 110동 501호 (봉천동 두산아파트),8750.0,(주)탑커머스 관악지점,20210428100027,I,2020-12-03 21:00:00.0,,194879.596231677,442483.131081868,,,,,,서울특별시 관악구 봉천동 1708 두산아파트,37.4862663,126.9454472
246,3030000,303000001320210003,20210503,,1,영업/정상,0,정상,,,,,0222686780,,,서울특별시 성동구 용답동 227-1 화성개발장한평 407호,서울특별시 성동구 자동차시장1길 18 화성개발장한평 407호 (용답동),4808.0,제이에스테크,20210503105459,I,2020-12-05 00:05:00.0,,205204.624667769,450982.009547642,,,,,,서울특별시 성동구 용답동 227-1 화성개발장한평 407호,37.56147199999999,127.064657
247,3160000,316000001320210012,20210513,,1,영업/정상,0,정상,,,,,,,,서울특별시 구로구 구로동 197-28 이앤씨벤처드림타워6차,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 312동 170호 (구로동),8375.0,(주)디지인,20210513173818,I,2020-12-04 23:05:00.0,,190447.24866829,442558.310755613,,,,,,서울특별시 구로구 구로동 197-28 이앤씨벤처드림타워6차,37.4851543,126.8927301
248,3130000,313000001320210006,20210413,,1,영업/정상,0,정상,,,,,,,,서울특별시 마포구 상암동 1637 상암월드컵파크 2단지,서울특별시 마포구 월드컵북로47길 46 206동 1103호 (상암동 상암월드컵파크 2단지),3912.0,웰비트,20210520143112,U,2020-12-04 22:02:00.0,,190352.555252104,452510.91383579,,,,,,서울특별시 마포구 상암동 1637 상암월드컵파크 2단지,37.5748656,126.89145
249,3220000,322000001320210005,20210608,,1,영업/정상,0,정상,,,,,02-514-2115,,,서울특별시 강남구 논현동 238 쿠쿠빌딩,서울특별시 강남구 언주로 652 쿠쿠빌딩 3층 (논현동),6098.0,주식회사 허글,20210608150103,I,2020-12-05 23:00:00.0,,203090.626693466,445882.278020751,,,,,,서울특별시 강남구 논현동 238 쿠쿠빌딩,37.5142922,127.0349377
250,3220000,322000001320210006,20210610,,1,영업/정상,0,정상,,,,,02-514-2115,,,서울특별시 강남구 논현동 238 쿠쿠빌딩,서울특별시 강남구 언주로 652 쿠쿠빌딩 3층 (논현동),6098.0,주식회사 허글,20210610100754,I,2020-12-05 23:02:00.0,,203090.626693466,445882.278020751,,,,,,서울특별시 강남구 논현동 238 쿠쿠빌딩,37.5142922,127.0349377
251,3220000,322000001320210007,20210616,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 논현동 177-7,서울특별시 강남구 논현로119길 27 201호 (논현동),6117.0,에스디헬스케어,20210616152840,I,2020-12-05 23:08:00.0,,202636.545697339,445253.065490153,,,,,,서울특별시 강남구 논현동 177-7,37.5094571,127.0305835
252,3210000,321000001320200003,20200603,,1,영업/정상,0,정상,,,,,,,,서울특별시 서초구 양재동 292-10 201호,서울특별시 서초구 언남10길 41 2층 201호 (양재동),6781.0,아낌없이주는나무,20210622160752,U,2020-12-05 22:04:00.0,,203956.096638336,441170.049891434,,,,,,서울특별시 서초구 양재동 292-10 201호,37.472648,127.0454994
253,3210000,321000001320000001,20000426,,1,영업/정상,0,정상,,,,,1577-8455,71.25,,서울특별시 서초구 서초동 1640-25 화니빌딩 3층,서울특별시 서초구 서초중앙로22길 92-13 (서초동화니빌딩 3층),,주식회사 서울코퍼레이션,20210622130643,U,2020-12-05 22:04:00.0,,201651.248944894,443505.587865519,,,,,,서울특별시 서초구 서초동 1640-25 화니빌딩 3층,37.493696,127.0194527
254,3210000,321000001320210001,20210624,,1,영업/정상,0,정상,,,,,,,,서울특별시 서초구 양재동 285 킴스빌딩,서울특별시 서초구 논현로13길 19 킴스빌딩 2층 (양재동),6782.0,더베리씽 the very thing,20210624125303,I,2020-12-05 22:06:00.0,,204043.37,441336.245,,,,,,서울특별시 서초구 양재동 285 킴스빌딩,37.4694384,127.0455306
255,3120000,312000001320210002,20210701,,1,영업/정상,0,정상,,,,,,,,서울특별시 서대문구 남가좌동 *** 남가좌동현대아파트,서울특별시 서대문구 가재울로 ** ***동 ***호 (남가좌동 남가좌동현대아파트),3710.0,로그인포유,20210701093232,I,2020-12-07 00:03:00.0,,192874.514454351,452525.219515622,,,,,,서울특별시 서대문구 남가좌동 *** 남가좌동현대아파트,37.574874,126.92042
256,3180000,318000001320210003,20210706,,1,영업/정상,0,정상,,,,,,28.0,,서울특별시 영등포구 도림동 ***-* 타원벨라움,서울특별시 영등포구 도신로**길 ** 타원벨라움 ***호 (도림동),7375.0,헬네고월커,20210706134450,U,2020-12-07 00:08:00.0,,190740.721015868,445117.777514798,,,,,,서울특별시 영등포구 도림동 ***-* 타원벨라움,37.5082307,126.8961865
257,3220000,322000001320210009,20210715,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 역삼동 ***-**,서울특별시 강남구 도곡로**길 ** ***호 (역삼동),6256.0,931스토어,20210715150905,I,2020-12-06 23:07:00.0,,203154.476449788,443324.740342664,,,,,,서울특별시 강남구 역삼동 ***-**,37.4999072,127.0373932
258,3040000,304000001320210002,20210723,,1,영업/정상,0,정상,,,,,,,,서울특별시 광진구 능동 ***-** 능동 하늘집,서울특별시 광진구 능동로**길 *** 능동 하늘집 *층 ***호 (능동),4987.0,우연컴퍼니,20210723180435,I,2020-12-06 22:05:00.0,,207434.987336067,450238.049488009,,,,,,서울특별시 광진구 능동 ***-** 능동 하늘집,37.5544161,127.0849502
259,3180000,318000001320210004,20210726,,1,영업/정상,0,정상,,,,,02-843-6691,,,서울특별시 영등포구 대림동 ***-**,서울특별시 영등포구 대림로**길 ** *층 (대림동),7381.0,옥이커피,20210726175051,I,2020-12-06 22:08:00.0,,190933.354140475,444346.777416496,,,,,,서울특별시 영등포구 대림동 ***-**,37.4955091,126.899438
260,3000000,300000001320210002,20210727,,1,영업/정상,0,정상,,,,,,,,서울특별시 종로구 창신동 ***-** 삼우텍스프라자,서울특별시 종로구 지봉로 ** 삼우텍스프라자 (창신동),3121.0,란제리하우스,20210727110011,I,2020-12-06 22:09:00.0,,201273.887781838,452163.292543039,,,,,,서울특별시 종로구 창신동 ***-** 삼우텍스프라자,37.5717571,127.0152713
261,3100000,310000001320210001,20210729,,1,영업/정상,0,정상,,,,,070-4118-0711,,,서울특별시 노원구 상계동 *** 상계주공*단지아파트 상가동 ***호,서울특별시 노원구 동일로 **** 상가동 ***호 (상계동 상계주공*단지아파트),1690.0,타입비,20210729170725,I,2020-12-06 21:01:00.0,,205264.637477558,461827.579520796,,,,,,서울특별시 노원구 상계동 *** 상계주공*단지아파트 상가동 ***호,37.6695236,127.0583199
262,3220000,322000001320210010,20210730,,1,영업/정상,0,정상,,,,,070-4351-3000,,,서울특별시 강남구 역삼동 ***-** 영빌딩,서울특별시 강남구 테헤란로**길 ** 영빌딩 *층 (역삼동),6222.0,(주)레이바이오에이치앤비,20210730100639,I,2020-12-08 00:01:00.0,,203529.413259327,444231.985812056,,,,,,서울특별시 강남구 역삼동 ***-** 영빌딩,37.4945588,127.0357472
263,3160000,316000001320140002,20141124,,1,영업/정상,0,정상,,,,,,,,서울특별시 구로구 구로동 **-* 스페스큐브 ***호,서울특별시 구로구 가마산로 *** *층 ***호 (구로동 스페스큐브),8307.0,(주)모든통상,20210803163729,U,2020-12-08 00:05:00.0,,189925.846221375,443503.181948403,,,,,,서울특별시 구로구 구로동 **-* 스페스큐브 ***호,37.4969504,126.8926193
264,3010000,301000001320200004,20200914,,1,영업/정상,0,정상,,,,,02-709-0191,,,서울특별시 중구 남대문로*가 **-** 연세대학교 세브란스빌딩,서울특별시 중구 통일로 ** 연세대학교 세브란스빌딩 **층 (남대문로*가),4527.0,한국베링거인겔하임동물약품(주),20210804115158,U,2020-12-08 00:06:00.0,,197612.995083649,450539.857693464,,,,,,서울특별시 중구 남대문로*가 **-** 연세대학교 세브란스빌딩,37.5570572,126.9736211
265,3150000,315000001320210003,20210810,,1,영업/정상,0,정상,,,,,02-2697-8887,13.68,,서울특별시 강서구 화곡동 **-*** 금산빌,서울특별시 강서구 까치산로*길 **-**(화곡동 금산빌),7725.0,(주)한울피앤케이,20210810111705,I,2020-12-07 23:02:00.0,,186489.058159732,448637.060822921,,,,,,서울특별시 강서구 화곡동 **-*** 금산빌,37.546622,126.8489508
266,3210000,321000001320210002,20210811,,1,영업/정상,0,정상,,,,,070-8676-1711,,,서울특별시 서초구 서초동 ****-* LG서초에클라트,서울특별시 서초구 반포대로**길 ** LG서초에클라트 **층 ****호 (서초동),6651.0,심콩캣,20210811203003,I,2020-12-07 23:03:00.0,,201213.64069933,442739.647017252,,,,,,서울특별시 서초구 서초동 ****-* LG서초에클라트,37.486823,127.0148293
